Voltage U1;Corriente IA
7.05;0.81
7.08;0.86
7.1;0.81
7.13;0.92
7.15;0.76
7.17;0.76
7.2;0.71
7.22;0.67
7.25;0.67
7.27;0.73
7.3;0.65
7.32;0.58
7.35;0.6
7.37;0.52
7.39;0.58
7.42;0.59
7.44;0.56
7.47;0.46
7.49;0.53
7.52;0.43
7.54;0.55
7.57;0.52
7.59;0.52
7.61;0.4
7.64;0.51
7.66;0.42
7.69;0.53
7.71;0.41
7.74;0.54
7.76;0.42
7.78;0.53
7.81;0.42
7.83;0.62
7.86;0.51
7.88;0.73
7.91;0.55
7.93;0.68
7.96;0.58
7.98;0.84
8;0.64
8.03;0.94
8.05;0.79
8.08;0.97
8.1;0.94
8.13;1.21
8.15;0.95
8.18;1.27
8.2;1.08
8.22;1.24
8.25;1.16
8.27;1.36
8.3;1.11
8.32;1.4
8.35;1.18
8.37;1.37
8.4;1.24
8.42;1.39
8.44;1.19
8.47;1.4
8.49;1.23
8.52;1.43
8.54;1.25
8.57;1.38
8.59;1.24
8.62;1.33
8.64;1.23
8.66;1.39
8.69;1.21
8.71;1.28
8.74;1.16
8.76;1.21
8.79;1.16
8.81;1.26
8.84;1.13
8.86;1.12
8.88;1.07
8.91;1.06
8.93;1.04
8.96;1.1
8.98;1.01
9.01;0.94
9.03;0.98
9.05;0.88
9.08;0.92
9.1;0.95
9.13;0.89
9.15;0.76
9.18;0.84
9.2;0.69
9.23;0.8
9.25;0.74
9.27;0.72
9.3;0.57
9.32;0.69
9.35;0.53
9.37;0.71
9.4;0.6
9.42;0.73
9.45;0.59
9.47;0.75
9.49;0.63
9.52;0.86
9.54;0.68
9.57;0.91
9.59;0.72
9.62;0.86
9.64;0.77
9.67;1.05
9.69;0.82
9.71;1.14
9.74;0.98
9.76;1.2
9.79;1.17
9.81;1.43
9.84;1.16
9.86;1.48
9.89;1.28
9.91;1.45
9.93;1.35
9.96;1.55
9.98;1.27
10.01;1.53
10.03;1.35
10.06;1.55
10.08;1.43
10.1;1.61
10.13;1.42
10.15;1.63
10.18;1.5
10.2;1.71
10.23;1.53
10.25;1.63
10.28;1.45
10.3;1.55
10.32;1.44
10.35;1.6
10.37;1.45
10.4;1.51
10.42;1.41
10.45;1.45
10.47;1.41
10.5;1.55
10.52;1.39
10.54;1.35
10.57;1.32
10.59;1.27
10.62;1.26
10.64;1.32
10.67;1.21
10.69;1.15
10.72;1.18
10.74;1.07
10.76;1.16
10.79;1.17
10.81;1.11
10.84;1.01
10.86;1.09
10.89;0.94
10.91;1.07
10.94;1.01
10.96;1.01
10.98;0.82
11.01;0.94
11.03;0.79
11.06;0.99
11.08;0.88
11.11;1.05
11.13;0.91
11.15;1.12
11.18;1.02
11.2;1.26
11.23;1.11
11.25;1.35
11.28;1.16
11.3;1.32
11.33;1.25
11.35;1.53
11.37;1.3
11.4;1.62
11.42;1.47
11.45;1.67
11.47;1.64
11.5;1.91
11.52;1.66
11.55;2.01
11.57;1.87
11.59;2.03
11.62;1.97
11.64;2.18
11.67;1.96
11.69;2.24
11.72;2.08
11.74;2.25
11.77;2.15
11.79;2.29
11.81;2.13
11.84;2.32
11.86;2.18
11.89;2.38
11.91;2.24
11.94;2.34
11.96;2.25
11.99;2.35
12.01;2.26
12.03;2.43
12.06;2.26
12.08;2.32
12.11;2.24
12.13;2.26
12.16;2.23
12.18;2.34
12.21;2.21
12.23;2.22
12.25;2.18
12.28;2.15
12.3;2.19
12.33;2.26
12.35;2.19
12.38;2.14
12.4;2.19
12.42;2.1
12.45;2.18
12.47;2.18
12.5;2.15
12.52;2.02
12.55;2.1
12.57;1.95
12.6;2.09
12.62;2.04
12.64;2.03
12.67;1.83
12.69;2
12.72;1.86
12.74;2.05
12.77;1.95
12.79;2.07
12.82;1.94
12.84;2.14
12.86;2.01
12.89;2.25
12.91;2.06
12.94;2.26
12.96;2.11
12.99;2.25
13.01;2.18
13.04;2.46
13.06;2.24
13.08;2.56
13.11;2.41
13.13;2.59
13.16;2.57
13.18;2.79
13.21;2.52
13.23;2.83
13.26;2.63
13.28;2.78
13.3;2.68
13.33;2.85
13.35;2.63
13.38;2.87
13.4;2.67
13.43;2.88
13.45;2.75
13.47;2.88
13.5;2.7
13.52;2.82
13.55;2.66
13.57;2.85
13.6;2.65
13.62;2.73
13.65;2.58
13.67;2.66
13.69;2.58
13.72;2.73
13.74;2.55
13.77;2.61
13.79;2.51
13.82;2.55
13.84;2.48
13.87;2.56
13.89;2.42
13.91;2.4
13.94;2.34
13.96;2.31
13.99;2.28
14.01;2.34
14.04;2.24
14.06;2.16
14.09;2.18
14.11;2.07
14.13;2.11
14.16;2.16
14.18;2.11
14.21;1.99
14.23;2.05
14.26;1.87
14.28;1.97
14.31;1.91
14.33;1.88
14.35;1.7
14.38;1.8
14.4;1.66
14.43;1.87
14.45;1.75
14.48;1.87
14.5;1.75
14.52;1.92
14.55;1.82
14.57;2.04
14.6;1.85
14.62;2.07
14.65;1.89
14.67;2.01
14.7;1.95
14.72;2.19
14.74;1.97
14.77;2.28
14.79;2.13
14.82;2.32
14.84;2.3
14.87;2.51
14.89;2.31
14.92;2.6
14.94;2.44
14.96;2.6
14.99;2.49
15.01;2.67
15.04;2.46
15.06;2.68
15.09;2.53
15.11;2.69
15.14;2.57
15.16;2.75
15.18;2.59
15.21;2.75
15.23;2.63
15.26;2.81
15.28;2.68
15.31;2.79
15.33;2.66
15.36;2.75
15.38;2.67
15.4;2.84
15.43;2.71
15.45;2.75
15.48;2.69
15.5;2.74
15.53;2.71
15.55;2.84
15.57;2.72
15.6;2.72
15.62;2.75
15.65;2.73
15.67;2.74
15.7;2.81
15.72;2.73
15.75;2.7
15.77;2.74
15.79;2.65
15.82;2.74
15.84;2.76
15.87;2.74
15.89;2.68
15.92;2.78
15.94;2.66
15.97;2.8
15.99;2.79
16.01;2.83
16.04;2.69
16.06;2.83
16.09;2.71
16.11;2.94
16.14;2.86
16.16;3.03
16.19;2.93
16.21;3.15
16.23;3.09
16.26;3.36
16.28;3.22
16.31;3.49
16.33;3.35
16.36;3.56
16.38;3.57
16.41;3.86
16.43;3.69
16.45;4.01
16.48;3.91
16.5;4.12
16.53;4.12
16.55;4.36
16.58;4.15
16.6;4.5
16.63;4.42
16.65;4.63
16.67;4.59
16.7;4.83
16.72;4.67
16.75;4.97
16.77;4.85
16.8;5.06
16.82;4.97
16.84;5.16
16.87;5.04
16.89;5.25
16.92;5.15
16.94;5.37
16.97;5.26
16.99;5.4
17.02;5.31
17.04;5.43
17.06;5.36
17.09;5.56
17.11;5.44
17.14;5.51
17.16;5.47
17.19;5.51
17.21;5.48
17.24;5.6
17.26;5.5
17.28;5.48
17.31;5.46
17.33;5.43
17.36;5.46
17.38;5.53
17.41;5.47
17.43;5.4
17.46;5.44
17.48;5.37
17.5;5.43
17.53;5.42
17.55;5.37
17.58;5.24
17.6;5.32
17.63;5.17
17.65;5.25
17.68;5.19
17.7;5.19
17.72;5
17.75;5.12
17.77;4.96
17.8;5.13
17.82;5.04
17.85;5.14
17.87;4.99
17.89;5.14
17.92;5
17.94;5.2
17.97;4.97
17.99;5.15
18.02;4.96
18.04;5.03
18.07;4.94
18.09;5.17
18.11;4.91
18.14;5.19
18.16;5
18.19;5.14
18.21;5.09
18.24;5.28
18.26;4.97
18.29;5.22
18.31;5
18.33;5.11
18.36;4.98
18.38;5.09
18.41;4.83
18.43;5.03
18.46;4.81
18.48;4.96
18.51;4.8
18.53;4.87
18.55;4.68
18.58;4.78
18.6;4.6
18.63;4.74
18.65;4.53
18.68;4.56
18.7;4.4
18.73;4.42
18.75;4.3
18.77;4.38
18.8;4.18
18.82;4.2
18.85;4.08
18.87;4.05
18.9;3.98
18.92;4.03
18.94;3.91
18.97;3.86
18.99;3.79
19.02;3.72
19.04;3.72
19.07;3.73
19.09;3.65
19.12;3.55
19.14;3.56
19.16;3.44
19.19;3.48
19.21;3.47
19.24;3.41
19.26;3.28
19.29;3.36
19.31;3.18
19.34;3.28
19.36;3.22
19.38;3.21
19.41;3.02
19.43;3.12
19.46;2.98
19.48;3.18
19.51;3.06
19.53;3.19
19.56;3.08
19.58;3.27
19.6;3.17
19.63;3.4
19.65;3.21
19.68;3.46
19.7;3.32
19.73;3.45
19.75;3.42
19.78;3.69
19.8;3.49
19.82;3.84
19.85;3.69
19.87;3.87
19.9;3.87
19.92;4.08
19.95;3.86
19.97;4.17
19.99;4.01
20.02;4.21
20.04;4.14
20.07;4.34
20.09;4.18
20.12;4.45
20.14;4.32
20.17;4.53
20.19;4.41
20.21;4.58
20.24;4.44
20.26;4.6
20.29;4.51
20.31;4.73
20.34;4.62
20.36;4.76
20.39;4.68
20.41;4.83
20.43;4.81
20.46;4.98
20.48;4.89
20.51;4.98
20.53;4.96
20.56;5.03
20.58;5.03
20.61;5.18
20.63;5.12
20.65;5.14
20.68;5.17
20.7;5.19
20.73;5.25
20.75;5.37
20.78;5.35
20.8;5.34
20.83;5.47
20.85;5.44
20.87;5.58
20.9;5.65
20.92;5.67
20.95;5.63
20.97;5.77
21;5.66
21.02;5.86
21.05;5.87
21.07;5.99
21.09;5.92
21.12;6.12
21.14;6.1
21.17;6.42
21.19;6.4
21.22;6.63
21.24;6.58
21.26;6.82
21.29;6.83
21.31;7.12
21.34;7
21.36;7.31
21.39;7.24
21.41;7.49
21.44;7.56
21.46;7.9
21.48;7.8
21.51;8.2
21.53;8.16
21.56;8.41
21.58;8.44
21.61;8.71
21.63;8.54
21.66;8.9
21.68;8.83
21.7;9.06
21.73;9.05
21.75;9.33
21.78;9.23
21.8;9.56
21.83;9.48
21.85;9.72
21.88;9.68
21.9;9.88
21.92;9.77
21.95;9.95
21.97;9.87
22;10.1
22.02;10.03
22.05;10.15
22.07;10.06
22.1;10.17
22.12;10.13
22.14;10.32
22.17;10.19
22.19;10.22
22.22;10.18
22.24;10.19
22.27;10.15
22.29;10.23
22.31;10.1
22.34;10.06
22.36;10.02
22.39;9.95
22.41;9.95
22.44;9.97
22.46;9.87
22.49;9.78
22.51;9.77
22.53;9.64
22.56;9.67
22.58;9.61
22.61;9.54
22.63;9.36
22.66;9.36
22.68;9.16
22.71;9.19
22.73;9.06
22.75;9.04
22.78;8.8
22.8;8.85
22.83;8.64
22.85;8.76
22.88;8.58
22.9;8.64
22.93;8.39
22.95;8.47
22.97;8.26
23;8.39
23.02;8.08
23.05;8.22
23.07;7.97
23.1;8.01
23.12;7.87
23.15;8.05
23.17;7.73
23.19;7.95
23.22;7.71
23.24;7.77
23.27;7.61
23.29;7.71
23.32;7.34
23.34;7.53
23.36;7.27
23.39;7.34
23.41;7.16
23.44;7.24
23.46;6.96
23.49;7.13
23.51;6.88
23.54;6.98
23.56;6.75
23.58;6.79
23.61;6.57
23.63;6.61
23.66;6.38
23.68;6.5
23.71;6.26
23.73;6.26
23.76;6.1
23.78;6.1
23.8;5.98
23.83;6.08
23.85;5.87
23.88;5.87
23.9;5.75
23.93;5.69
23.95;5.63
23.98;5.67
24;5.52
24.02;5.44
24.05;5.37
24.07;5.3
24.1;5.31
24.12;5.31
24.15;5.22
24.17;5.1
24.2;5.13
24.22;5.05
24.24;5.1
24.27;5.08
24.29;5.05
24.32;4.92
24.34;5.04
24.37;4.88
24.39;4.98
24.42;4.93
24.44;4.98
24.46;4.82
24.49;4.99
24.51;4.85
24.54;5.1
24.56;5.01
24.59;5.17
24.61;5.09
24.63;5.3
24.66;5.23
24.68;5.52
24.71;5.35
24.73;5.64
24.76;5.54
24.78;5.72
24.81;5.73
24.83;6.03
24.85;5.85
24.88;6.24
24.9;6.13
24.93;6.36
24.95;6.39
24.98;6.66
25;6.47
25.03;6.83
25.05;6.73
25.07;6.98
25.1;6.95
25.12;7.16
25.15;7.04
25.17;7.33
25.2;7.23
25.22;7.47
25.25;7.39
25.27;7.61
25.29;7.54
25.32;7.76
25.34;7.75
25.37;8.02
25.39;7.96
25.42;8.16
25.44;8.14
25.47;8.3
25.49;8.31
25.51;8.52
25.54;8.47
25.56;8.61
25.59;8.62
25.61;8.74
25.64;8.81
25.66;9.01
25.68;9.01
25.71;9.09
25.73;9.18
25.76;9.26
25.78;9.38
25.81;9.56
25.83;9.6
25.86;9.62
25.88;9.77
25.9;9.77
25.93;9.95
25.95;10.07
25.98;10.16
26;10.17
26.03;10.39
26.05;10.37
26.08;10.65
26.1;10.73
26.12;10.89
26.15;10.86
26.17;11.12
26.2;11.13
26.22;11.49
26.25;11.49
26.27;11.77
26.3;11.78
26.32;12.08
26.34;12.1
26.37;12.45
26.39;12.37
26.42;12.76
26.44;12.76
26.47;13.03
26.49;13.11
26.52;13.5
26.54;13.45
26.56;13.89
26.59;13.85
26.61;14.12
26.64;14.2
26.66;14.53
26.69;14.41
26.71;14.8
26.73;14.77
26.76;15.04
26.78;15.05
26.81;15.35
26.83;15.24
26.86;15.54
26.88;15.46
26.91;15.69
26.93;15.62
26.95;15.8
26.98;15.68
27;15.86
27.03;15.78
27.05;15.99
27.08;15.88
27.1;15.96
27.13;15.84
27.15;15.93
27.17;15.85
27.2;15.98
27.22;15.82
27.25;15.83
27.27;15.78
27.3;15.75
27.32;15.67
27.35;15.7
27.37;15.52
27.39;15.42
27.42;15.33
27.44;15.18
27.47;15.12
27.49;15.07
27.52;14.92
27.54;14.76
27.57;14.72
27.59;14.52
27.61;14.51
27.64;14.39
27.66;14.26
27.69;14.01
27.71;13.96
27.74;13.65
27.76;13.62
27.78;13.38
27.81;13.28
27.83;12.94
27.86;12.92
27.88;12.65
27.91;12.75
27.93;12.51
27.96;12.51
27.98;12.18
28;12.25
28.03;11.97
28.05;12.01
28.08;11.6
28.1;11.66
28.13;11.33
28.15;11.36
28.18;11.12
28.2;11.23
28.22;10.86
28.25;11.06
28.27;10.76
28.3;10.79
28.32;10.58
28.35;10.68
28.37;10.27
28.4;10.43
28.42;10.11
28.44;10.16
28.47;9.93
28.49;9.97
28.52;9.62
28.54;9.75
28.57;9.45
28.59;9.53
28.62;9.28
28.64;9.3
28.66;9.06
28.69;9.08
28.71;8.87
28.74;9
28.76;8.76
28.79;8.74
28.81;8.55
28.84;8.53
28.86;8.4
28.88;8.46
28.91;8.23
28.93;8.21
28.96;8.1
28.98;8.08
29.01;8.03
29.03;8.09
29.05;7.96
29.08;7.91
29.1;7.88
29.13;7.83
29.15;7.85
29.18;7.87
29.2;7.8
29.23;7.72
29.25;7.76
29.27;7.68
29.3;7.74
29.32;7.73
29.35;7.73
29.37;7.62
29.4;7.75
29.42;7.62
29.45;7.77
29.47;7.79
29.49;7.88
29.52;7.78
29.54;7.99
29.57;7.91
29.59;8.2
29.62;8.15
29.64;8.33
29.67;8.28
29.69;8.5
29.71;8.45
29.74;8.74
29.76;8.6
29.79;8.93
29.81;8.9
29.84;9.13
29.86;9.19
29.89;9.56
29.91;9.46
29.93;9.89
29.96;9.83
29.98;10.06
30.01;10.12
30.03;10.41
30.06;10.27
30.08;10.64
30.1;10.59
30.13;10.87
30.15;10.92
30.18;11.21
30.2;11.19
30.23;11.55
30.25;11.52
30.28;11.82
30.3;11.79
30.32;12.04
30.35;12.01
30.37;12.24
30.4;12.25
30.42;12.55
30.45;12.53
30.47;12.8
30.5;12.85
30.52;13.08
30.54;13.16
30.57;13.47
30.59;13.52
30.62;13.76
30.64;13.84
30.67;14.01
30.69;14.11
30.72;14.38
30.74;14.42
30.76;14.52
30.79;14.63
30.81;14.76
30.84;14.95
30.86;15.21
30.89;15.32
30.91;15.44
30.94;15.71
30.96;15.82
30.98;16.08
31.01;16.25
31.03;16.36
31.06;16.41
31.08;16.67
31.11;16.67
31.13;16.95
31.15;17.04
31.18;17.27
31.2;17.34
31.23;17.66
31.25;17.74
31.28;18.17
31.3;18.28
31.33;18.59
31.35;18.66
31.37;18.98
31.4;19.08
31.42;19.45
31.45;19.4
31.47;19.82
31.5;19.87
31.52;20.18
31.55;20.34
31.57;20.75
31.59;20.74
31.62;21.22
31.64;21.22
31.67;21.53
31.69;21.67
31.72;22
31.74;21.89
31.77;22.28
31.79;22.24
31.81;22.49
31.84;22.52
31.86;22.76
31.89;22.62
31.91;22.95
31.94;22.86
31.96;23.1
31.99;23.03
32.01;23.2
32.03;23.07
32.06;23.25
32.08;23.15
32.11;23.34
32.13;23.19
32.16;23.27
32.18;23.14
32.2;23.21
32.23;23.08
32.25;23.18
32.28;22.97
32.3;22.94
32.33;22.82
32.35;22.73
32.38;22.61
32.4;22.64
32.42;22.43
32.45;22.32
32.47;22.2
32.5;22.04
32.52;21.97
32.55;21.88
32.57;21.68
32.6;21.45
32.62;21.32
32.64;21.06
32.67;20.97
32.69;20.79
32.72;20.57
32.74;20.27
32.77;20.21
32.79;19.88
32.82;19.82
32.84;19.56
32.86;19.4
32.89;19.03
32.91;18.95
32.94;18.59
32.96;18.58
32.99;18.24
33.01;18.16
33.04;17.78
33.06;17.74
33.08;17.37
33.11;17.4
33.13;16.98
33.16;17.02
33.18;16.64
33.21;16.59
33.23;16.34
33.26;16.44
33.28;15.98
33.3;16.1
33.33;15.71
33.35;15.66
33.38;15.4
33.4;15.43
33.43;14.96
33.45;15.08
33.47;14.72
33.5;14.75
33.52;14.51
33.55;14.55
33.57;14.17
33.6;14.27
33.62;13.92
33.65;13.96
33.67;13.68
33.69;13.66
33.72;13.36
33.74;13.36
33.77;13.11
33.79;13.22
33.82;12.97
33.84;12.93
33.87;12.74
33.89;12.72
33.91;12.56
33.94;12.63
33.96;12.39
33.99;12.36
34.01;12.25
34.04;12.21
34.06;12.14
34.09;12.19
34.11;12.05
34.13;12
34.16;11.96
34.18;11.89
34.21;11.91
34.23;11.95
34.26;11.91
34.28;11.83
34.31;11.9
34.33;11.81
34.35;11.92
34.38;11.94
34.4;11.98
34.43;11.89
34.45;12.06
34.48;11.95
34.5;12.13
34.52;12.14
34.55;12.26
34.57;12.15
34.6;12.38
34.62;12.3
34.65;12.63
34.67;12.62
34.7;12.87
34.72;12.83
34.74;13.14
34.77;13.15
34.79;13.53
34.82;13.39
34.84;13.77
34.87;13.75
34.89;14.03
34.92;14.1
34.94;14.49
34.96;14.4
34.99;14.89
35.01;14.89
35.04;15.17
35.06;15.3
35.09;15.67
35.11;15.59
35.14;16.06
35.16;16.07
35.18;16.38
35.21;16.45
35.23;16.76
35.26;16.75
35.28;17.14
35.31;17.12
35.33;17.45
35.36;17.48
35.38;17.8
35.4;17.86
35.43;18.15
35.45;18.22
35.48;18.6
35.5;18.64
35.53;18.95
35.55;19
35.57;19.25
35.6;19.37
35.62;19.7
35.65;19.74
35.67;20.01
35.7;20.12
35.72;20.35
35.75;20.54
35.77;20.86
35.79;20.97
35.82;21.18
35.84;21.36
35.87;21.59
35.89;21.82
35.92;22.09
35.94;22.24
35.97;22.37
35.99;22.62
36.01;22.75
36.04;23.03
36.06;23.28
36.09;23.48
36.11;23.58
36.14;23.93
36.16;24
36.19;24.35
36.21;24.54
36.23;24.77
36.26;24.84
36.28;25.2
36.31;25.28
36.33;25.75
36.36;25.87
36.38;26.22
36.41;26.35
36.43;26.75
36.45;26.88
36.48;27.32
36.5;27.3
36.53;27.76
36.55;27.83
36.58;28.15
36.6;28.31
36.62;28.71
36.65;28.66
36.67;29.15
36.7;29.13
36.72;29.43
36.75;29.54
36.77;29.87
36.8;29.77
36.82;30.18
36.84;30.13
36.87;30.41
36.89;30.42
36.92;30.66
36.94;30.54
36.97;30.83
36.99;30.74
37.02;30.98
37.04;30.87
37.06;31.04
37.09;30.91
37.11;31.06
37.14;30.96
37.16;31.14
37.19;30.98
37.21;31.05
37.24;30.88
37.26;30.92
37.28;30.81
37.31;30.91
37.33;30.74
37.36;30.73
37.38;30.61
37.41;30.54
37.43;30.43
37.46;30.43
37.48;30.21
37.5;30.01
37.53;29.87
37.55;29.64
37.58;29.55
37.6;29.42
37.63;29.2
37.65;28.97
37.68;28.85
37.7;28.58
37.72;28.51
37.75;28.3
37.77;28.09
37.8;27.75
37.82;27.63
37.85;27.22
37.87;27.1
37.89;26.8
37.92;26.64
37.94;26.23
37.97;26.12
37.99;25.79
38.02;25.81
38.04;25.48
38.07;25.41
38.09;25.02
38.11;24.95
38.14;24.59
38.16;24.53
38.19;24.04
38.21;24.03
38.24;23.57
38.26;23.47
38.29;23.13
38.31;23.16
38.33;22.7
38.36;22.81
38.38;22.42
38.41;22.36
38.43;22.08
38.46;22.1
38.48;21.62
38.51;21.68
38.53;21.28
38.55;21.24
38.58;20.94
38.6;20.9
38.63;20.5
38.65;20.54
38.68;20.21
38.7;20.22
38.73;19.93
38.75;19.9
38.77;19.61
38.8;19.61
38.82;19.36
38.85;19.4
38.87;19.12
38.9;19.08
38.92;18.88
38.94;18.84
38.97;18.67
38.99;18.73
39.02;18.49
39.04;18.45
39.07;18.32
39.09;18.25
39.12;18.18
39.14;18.23
39.16;18.09
39.19;18.05
39.21;18.02
39.24;17.95
39.26;18.01
39.29;18.06
39.31;18.01
39.34;17.94
39.36;18.01
39.38;17.93
39.41;18.04
39.43;18.05
39.46;18.08
39.48;18
39.51;18.17
39.53;18.07
39.56;18.27
39.58;18.31
39.6;18.46
39.63;18.41
39.65;18.68
39.68;18.67
39.7;19.03
39.73;19.05
39.75;19.27
39.78;19.26
39.8;19.54
39.82;19.55
39.85;19.9
39.87;19.79
39.9;20.18
39.92;20.24
39.95;20.54
39.97;20.68
39.99;21.13
40.02;21.09
40.04;21.63
40.07;21.66
40.09;21.97
40.12;22.08
40.14;22.44
40.17;22.36
40.19;22.82
40.21;22.83
40.24;23.21
40.26;23.35
40.29;23.75
40.31;23.81
40.34;24.27
40.36;24.35
40.39;24.78
40.41;24.88
40.43;25.22
40.46;25.29
40.48;25.62
40.51;25.72
40.53;26.11
40.56;26.16
40.58;26.5
40.61;26.65
40.63;27
40.65;27.2
40.68;27.63
40.7;27.75
40.73;28.11
40.75;28.32
40.78;28.59
40.8;28.79
40.83;29.15
40.85;29.28
40.87;29.52
40.9;29.73
40.92;29.92
40.95;30.23
40.97;30.59
41;30.81
41.02;31.04
41.05;31.4
41.07;31.62
41.09;32.03
41.12;32.28
41.14;32.5
41.17;32.63
41.19;32.99
41.22;33.06
41.24;33.42
41.26;33.6
41.29;33.97
41.31;34.12
41.34;34.55
41.36;34.73
41.39;35.29
41.41;35.49
41.44;35.93
41.46;36.11
41.48;36.52
41.51;36.67
41.53;37.12
41.56;37.12
41.58;37.58
41.61;37.66
41.63;37.97
41.66;38.19
41.68;38.66
41.7;38.68
41.73;39.23
41.75;39.3
41.78;39.63
41.8;39.8
41.83;40.15
41.85;40.12
41.88;40.54
41.9;40.51
41.92;40.81
41.95;40.83
41.97;41.11
42;41.04
42.02;41.35
42.05;41.29
42.07;41.57
42.1;41.53
42.12;41.77
42.14;41.7
42.17;41.89
42.19;41.85
42.22;42.07
42.24;41.99
42.27;42.1
42.29;42
42.31;42.07
42.34;42.02
42.36;42.12
42.39;41.99
42.41;41.98
42.44;41.89
42.46;41.86
42.49;41.79
42.51;41.82
42.53;41.7
42.56;41.57
42.58;41.54
42.61;41.4
42.63;41.36
42.66;41.3
42.68;41.11
42.71;40.89
42.73;40.84
42.75;40.56
42.78;40.5
