Voltage U1,Corriente IA
7.05,0.49
7.08,0.5
7.1,0.49
7.13,0.5
7.15,0.49
7.17,0.49
7.2,0.48
7.22,0.49
7.25,0.48
7.27,0.51
7.3,0.49
7.32,0.48
7.35,0.47
7.37,0.46
7.39,0.45
7.42,0.45
7.44,0.44
7.47,0.44
7.49,0.43
7.52,0.44
7.54,0.46
7.57,0.46
7.59,0.46
7.61,0.46
7.64,0.47
7.66,0.47
7.69,0.48
7.71,0.46
7.74,0.48
7.76,0.48
7.78,0.49
7.81,0.47
7.83,0.46
7.86,0.44
7.88,0.47
7.91,0.44
7.93,0.45
7.96,0.44
7.98,0.44
8,0.49
8.03,0.5
8.05,0.48
8.08,0.51
8.1,0.49
8.13,0.49
8.15,0.49
8.18,0.48
8.2,0.47
8.22,0.45
8.25,0.43
8.27,0.47
8.3,0.44
8.32,0.46
8.35,0.47
8.37,0.46
8.4,0.48
8.42,0.5
8.44,0.48
8.47,0.51
8.49,0.49
8.52,0.49
8.54,0.49
8.57,0.47
8.59,0.45
8.62,0.46
8.64,0.44
8.66,0.47
8.69,0.47
8.71,0.47
8.74,0.49
8.76,0.5
8.79,0.49
8.81,0.52
8.84,0.5
8.86,0.5
8.88,0.48
8.91,0.48
8.93,0.48
8.96,0.46
8.98,0.44
9.01,0.46
9.03,0.46
9.05,0.47
9.08,0.48
9.1,0.49
9.13,0.51
9.15,0.52
9.18,0.5
9.2,0.5
9.23,0.51
9.25,0.51
9.27,0.53
9.3,0.5
9.32,0.5
9.35,0.52
9.37,0.52
9.4,0.52
9.42,0.54
9.45,0.5
9.47,0.53
9.49,0.5
9.52,0.49
9.54,0.49
9.57,0.51
9.59,0.5
9.62,0.52
9.64,0.5
9.67,0.55
9.69,0.52
9.71,0.51
9.74,0.5
9.76,0.5
9.79,0.49
9.81,0.51
9.84,0.49
9.86,0.53
9.89,0.55
9.91,0.53
9.93,0.53
9.96,0.54
9.98,0.54
10.01,0.56
10.03,0.54
10.06,0.55
10.08,0.55
10.1,0.54
10.13,0.51
10.15,0.51
10.18,0.48
10.2,0.51
10.23,0.5
10.25,0.52
10.28,0.52
10.3,0.53
10.32,0.53
10.35,0.53
10.37,0.51
10.4,0.52
10.42,0.5
10.45,0.5
10.47,0.52
10.5,0.51
10.52,0.51
10.54,0.52
10.57,0.51
10.59,0.52
10.62,0.52
10.64,0.52
10.67,0.53
10.69,0.53
10.72,0.53
10.74,0.57
10.76,0.56
10.79,0.56
10.81,0.56
10.84,0.56
10.86,0.56
10.89,0.55
10.91,0.52
10.94,0.54
10.96,0.53
10.98,0.5
11.01,0.52
11.03,0.51
11.06,0.53
11.08,0.53
11.11,0.52
11.13,0.53
11.15,0.52
11.18,0.48
11.2,0.49
11.23,0.48
11.25,0.48
11.28,0.49
11.3,0.5
11.33,0.53
11.35,0.55
11.37,0.54
11.4,0.56
11.42,0.57
11.45,0.54
11.47,0.57
11.5,0.58
11.52,0.6
11.55,0.61
11.57,0.59
11.59,0.6
11.62,0.61
11.64,0.58
11.67,0.59
11.69,0.58
11.72,0.56
11.74,0.56
11.77,0.54
11.79,0.55
11.81,0.53
11.84,0.52
11.86,0.52
11.89,0.52
11.91,0.52
11.94,0.58
11.96,0.58
11.99,0.61
12.01,0.59
12.03,0.61
12.06,0.64
12.08,0.64
12.11,0.61
12.13,0.61
12.16,0.6
12.18,0.6
12.21,0.61
12.23,0.61
12.25,0.59
12.28,0.6
12.3,0.59
12.33,0.62
12.35,0.61
12.38,0.6
12.4,0.59
12.42,0.6
12.45,0.58
12.47,0.59
12.5,0.57
12.52,0.58
12.55,0.57
12.57,0.58
12.6,0.59
12.62,0.59
12.64,0.59
12.67,0.6
12.69,0.6
12.72,0.6
12.74,0.61
12.77,0.61
12.79,0.63
12.82,0.64
12.84,0.63
12.86,0.62
12.89,0.61
12.91,0.61
12.94,0.65
12.96,0.63
12.99,0.63
13.01,0.64
13.04,0.64
13.06,0.66
13.08,0.66
13.11,0.6
13.13,0.63
13.16,0.61
13.18,0.61
13.21,0.63
13.23,0.65
13.26,0.65
13.28,0.66
13.3,0.65
13.33,0.66
13.35,0.64
13.38,0.63
13.4,0.61
13.43,0.61
13.45,0.6
13.47,0.62
13.5,0.61
13.52,0.63
13.55,0.62
13.57,0.62
13.6,0.62
13.62,0.62
13.65,0.61
13.67,0.63
13.69,0.61
13.72,0.64
13.74,0.64
13.77,0.65
13.79,0.66
13.82,0.68
13.84,0.66
13.87,0.67
13.89,0.65
13.91,0.65
13.94,0.65
13.96,0.65
13.99,0.65
14.01,0.66
14.04,0.66
14.06,0.68
14.09,0.67
14.11,0.67
14.13,0.69
14.16,0.69
14.18,0.68
14.21,0.69
14.23,0.69
14.26,0.7
14.28,0.7
14.31,0.69
14.33,0.69
14.35,0.69
14.38,0.67
14.4,0.69
14.43,0.71
14.45,0.71
14.48,0.71
14.5,0.72
14.52,0.76
14.55,0.77
14.57,0.75
14.6,0.73
14.62,0.71
14.65,0.72
14.67,0.72
14.7,0.71
14.72,0.71
14.74,0.7
14.77,0.73
14.79,0.75
14.82,0.72
14.84,0.69
14.87,0.72
14.89,0.71
14.92,0.73
14.94,0.7
14.96,0.72
14.99,0.74
15.01,0.78
15.04,0.75
15.06,0.78
15.09,0.76
15.11,0.79
15.14,0.79
15.16,0.78
15.18,0.78
15.21,0.8
15.23,0.78
15.26,0.82
15.28,0.79
15.31,0.78
15.33,0.78
15.36,0.76
15.38,0.73
15.4,0.75
15.43,0.73
15.45,0.75
15.48,0.75
15.5,0.76
15.53,0.77
15.55,0.78
15.57,0.77
15.6,0.81
15.62,0.78
15.65,0.79
15.67,0.78
15.7,0.78
15.72,0.77
15.75,0.77
15.77,0.74
15.79,0.77
15.82,0.75
15.84,0.76
15.87,0.78
15.89,0.8
15.92,0.8
15.94,0.8
15.97,0.8
15.99,0.83
16.01,0.82
16.04,0.81
16.06,0.8
16.09,0.79
16.11,0.79
16.14,0.79
16.16,0.78
16.19,0.78
16.21,0.77
16.23,0.75
16.26,0.78
16.28,0.78
16.31,0.78
16.33,0.78
16.36,0.79
16.38,0.79
16.41,0.83
16.43,0.82
16.45,0.82
16.48,0.82
16.5,0.81
16.53,0.8
16.55,0.81
16.58,0.77
16.6,0.78
16.63,0.77
16.65,0.78
16.67,0.77
16.7,0.77
16.72,0.78
16.75,0.8
16.77,0.79
16.8,0.79
16.82,0.75
16.84,0.78
16.87,0.77
16.89,0.77
16.92,0.76
16.94,0.75
16.97,0.75
16.99,0.78
17.02,0.77
17.04,0.8
17.06,0.82
17.09,0.84
17.11,0.85
17.14,0.87
17.16,0.85
17.19,0.86
17.21,0.84
17.24,0.82
17.26,0.82
17.28,0.81
17.31,0.8
17.33,0.82
17.36,0.83
17.38,0.84
17.41,0.83
17.43,0.83
17.46,0.86
17.48,0.87
17.5,0.87
17.53,0.88
17.55,0.85
17.58,0.87
17.6,0.87
17.63,0.85
17.65,0.85
17.68,0.85
17.7,0.85
17.72,0.89
17.75,0.88
17.77,0.87
17.8,0.89
17.82,0.9
17.85,0.91
17.87,0.9
17.89,0.89
17.92,0.89
17.94,0.9
17.97,0.88
17.99,0.9
18.02,0.87
18.04,0.88
18.07,0.88
18.09,0.92
18.11,0.93
18.14,0.94
18.16,0.92
18.19,0.97
18.21,0.95
18.24,0.95
18.26,0.93
18.29,0.92
18.31,0.9
18.33,0.92
18.36,0.89
18.38,0.93
18.41,0.9
18.43,0.92
18.46,0.92
18.48,0.96
18.51,0.95
18.53,0.98
18.55,0.98
18.58,1.03
18.6,1.02
18.63,1.04
18.65,1.01
18.68,1.03
18.7,1
18.73,1.01
18.75,0.95
18.77,0.97
18.8,0.95
18.82,0.96
18.85,0.95
18.87,0.97
18.9,0.95
18.92,1.03
18.94,1.02
18.97,1.02
18.99,1.02
19.02,1
19.04,0.99
19.07,1.01
19.09,0.97
19.12,0.98
19.14,0.96
19.16,0.97
19.19,0.99
19.21,1.01
19.24,0.99
19.26,1
19.29,1
19.31,1.02
19.34,1.02
19.36,1.02
19.38,1.02
19.41,1.03
19.43,1.02
19.46,1.03
19.48,1.02
19.51,1.01
19.53,1.02
19.56,1.03
19.58,1.03
19.6,1.04
19.63,1.03
19.65,1.08
19.68,1.1
19.7,1.08
19.73,1.08
19.75,1.04
19.78,1.04
19.8,1.04
19.82,1.03
19.85,1.03
19.87,1.03
19.9,1.03
19.92,1.1
19.95,1.09
19.97,1.13
19.99,1.09
20.02,1.09
20.04,1.11
20.07,1.12
20.09,1.07
20.12,1.09
20.14,1.05
20.17,1.05
20.19,1.04
20.21,1.01
20.24,1.01
20.26,1.05
20.29,1.02
20.31,1.05
20.34,1.06
20.36,1.07
20.39,1.1
20.41,1.1
20.43,1.07
20.46,1.1
20.48,1.07
20.51,1.08
20.53,1.06
20.56,1.05
20.58,1.05
20.61,1.05
20.63,1.02
20.65,1.05
20.68,1.03
20.7,1.05
20.73,1.05
20.75,1.05
20.78,1.06
20.8,1.07
20.83,1.06
20.85,1.08
20.87,1.07
20.9,1.07
20.92,1.08
20.95,1.06
20.97,1.06
21,1.06
21.02,1.06
21.05,1.07
21.07,1.06
21.09,1.06
21.12,1.09
21.14,1.1
21.17,1.1
21.19,1.1
21.22,1.1
21.24,1.1
21.26,1.11
21.29,1.08
21.31,1.08
21.34,1.05
21.36,1.06
21.39,1.07
21.41,1.07
21.44,1.05
21.46,1.08
21.48,1.07
21.51,1.13
21.53,1.11
21.56,1.12
21.58,1.12
21.61,1.16
21.63,1.14
21.66,1.17
21.68,1.14
21.7,1.15
21.73,1.13
21.75,1.15
21.78,1.14
21.8,1.15
21.83,1.12
21.85,1.15
21.88,1.15
21.9,1.18
21.92,1.15
21.95,1.16
21.97,1.15
22,1.18
22.02,1.16
22.05,1.17
22.07,1.13
22.1,1.16
22.12,1.16
22.14,1.18
22.17,1.16
22.19,1.17
22.22,1.16
22.24,1.19
22.27,1.19
22.29,1.18
22.31,1.16
22.34,1.18
22.36,1.18
22.39,1.2
22.41,1.19
22.44,1.2
22.46,1.21
22.49,1.22
22.51,1.22
22.53,1.23
22.56,1.21
22.58,1.24
22.61,1.24
22.63,1.23
22.66,1.23
22.68,1.24
22.71,1.24
22.73,1.24
22.75,1.25
22.78,1.26
22.8,1.25
22.83,1.25
22.85,1.27
22.88,1.28
22.9,1.28
22.93,1.28
22.95,1.28
22.97,1.3
23,1.3
23.02,1.29
23.05,1.3
23.07,1.29
23.1,1.3
23.12,1.31
23.15,1.31
23.17,1.31
23.19,1.33
23.22,1.32
23.24,1.34
23.27,1.33
23.29,1.35
23.32,1.36
23.34,1.35
23.36,1.36
23.39,1.38
23.41,1.35
23.44,1.36
23.46,1.33
23.49,1.35
23.51,1.35
23.54,1.32
23.56,1.32
23.58,1.37
23.61,1.35
23.63,1.38
23.66,1.37
23.68,1.41
23.71,1.43
23.73,1.45
23.76,1.42
23.78,1.46
23.8,1.44
23.83,1.47
23.85,1.47
23.88,1.48
23.9,1.47
23.93,1.48
23.95,1.47
23.98,1.5
24,1.47
24.02,1.46
24.05,1.44
24.07,1.43
24.1,1.43
24.12,1.43
24.15,1.41
24.17,1.43
24.2,1.42
24.22,1.43
24.24,1.44
24.27,1.42
24.29,1.42
24.32,1.43
24.34,1.42
24.37,1.43
24.39,1.44
24.42,1.44
24.44,1.47
24.46,1.48
24.49,1.46
24.51,1.47
24.54,1.46
24.56,1.45
24.59,1.47
24.61,1.46
24.63,1.45
24.66,1.46
24.68,1.46
24.71,1.47
24.73,1.48
24.76,1.44
24.78,1.45
24.81,1.42
24.83,1.43
24.85,1.42
24.88,1.42
24.9,1.41
24.93,1.42
24.95,1.43
24.98,1.44
25,1.42
25.03,1.44
25.05,1.42
25.07,1.42
25.1,1.38
25.12,1.39
25.15,1.38
25.17,1.43
25.2,1.41
25.22,1.43
25.25,1.43
25.27,1.47
25.29,1.43
25.32,1.47
25.34,1.42
25.37,1.42
25.39,1.39
25.42,1.39
25.44,1.37
25.47,1.41
25.49,1.37
25.51,1.4
25.54,1.35
25.56,1.36
25.59,1.35
25.61,1.36
25.64,1.32
25.66,1.34
25.68,1.33
25.71,1.37
25.73,1.37
25.76,1.38
25.78,1.39
25.81,1.4
25.83,1.39
25.86,1.4
25.88,1.37
25.9,1.38
25.93,1.37
25.95,1.36
25.98,1.37
26,1.36
26.03,1.35
26.05,1.4
26.08,1.4
26.1,1.41
26.12,1.41
26.15,1.42
26.17,1.45
26.2,1.47
26.22,1.45
26.25,1.46
26.27,1.45
26.3,1.45
26.32,1.46
26.34,1.45
26.37,1.45
26.39,1.44
26.42,1.44
26.44,1.47
26.47,1.46
26.49,1.46
26.52,1.49
26.54,1.49
26.56,1.53
26.59,1.54
26.61,1.53
26.64,1.54
26.66,1.57
26.69,1.55
26.71,1.55
26.73,1.53
26.76,1.53
26.78,1.58
26.81,1.61
26.83,1.6
26.86,1.63
26.88,1.64
26.91,1.67
26.93,1.65
26.95,1.64
26.98,1.63
27,1.63
27.03,1.61
27.05,1.63
27.08,1.6
27.1,1.63
27.13,1.63
27.15,1.66
27.17,1.67
27.2,1.7
27.22,1.68
27.25,1.74
27.27,1.72
27.3,1.73
27.32,1.71
27.35,1.74
27.37,1.73
27.39,1.75
27.42,1.72
27.44,1.77
27.47,1.76
27.49,1.78
27.52,1.8
27.54,1.82
27.57,1.81
27.59,1.83
27.61,1.82
27.64,1.86
27.66,1.87
27.69,1.86
27.71,1.86
27.74,1.86
27.76,1.86
27.78,1.88
27.81,1.87
27.83,1.88
27.86,1.88
27.88,1.89
27.91,1.91
27.93,1.92
27.96,1.91
27.98,1.94
28,1.93
28.03,1.95
28.05,1.96
28.08,1.96
28.1,1.98
28.13,1.98
28.15,1.95
28.18,1.97
28.2,1.97
28.22,1.98
28.25,1.99
28.27,1.99
28.3,2.01
28.32,2.02
28.35,2.02
28.37,2.04
28.4,2.05
28.42,2.04
28.44,2.05
28.47,2.03
28.49,2.04
28.52,2.03
28.54,2.03
28.57,2
28.59,1.99
28.62,1.98
28.64,2.01
28.66,1.98
28.69,1.98
28.71,1.98
28.74,1.99
28.76,1.98
28.79,2
28.81,2
28.84,2.02
28.86,2.01
28.88,1.99
28.91,2
28.93,2.01
28.96,1.99
28.98,2
29.01,1.98
29.03,2.01
29.05,2.02
29.08,2.02
29.1,2.01
29.13,2.02
29.15,1.99
29.18,2
29.2,1.95
29.23,1.95
29.25,1.94
29.27,1.93
29.3,1.93
29.32,1.92
29.35,1.92
29.37,1.94
29.4,1.92
29.42,1.92
29.45,1.93
29.47,1.93
29.49,1.93
29.52,1.92
29.54,1.91
29.57,1.93
29.59,1.93
29.62,1.91
29.64,1.91
29.67,1.9
29.69,1.89
29.71,1.89
29.74,1.88
29.76,1.87
29.79,1.88
29.81,1.84
29.84,1.86
29.86,1.86
29.89,1.85
29.91,1.84
29.93,1.82
29.96,1.8
29.98,1.8
30.01,1.75
30.03,1.76
30.06,1.75
30.08,1.74
30.1,1.73
30.13,1.75
30.15,1.73
30.18,1.79
30.2,1.78
30.23,1.81
30.25,1.82
30.28,1.84
30.3,1.83
30.32,1.84
30.35,1.78
30.37,1.79
30.4,1.76
30.42,1.75
30.45,1.74
30.47,1.74
30.5,1.75
30.52,1.77
30.54,1.76
30.57,1.8
30.59,1.8
30.62,1.81
30.64,1.78
30.67,1.77
30.69,1.76
30.72,1.78
30.74,1.73
30.76,1.75
30.79,1.74
30.81,1.78
30.84,1.8
30.86,1.81
30.89,1.8
30.91,1.83
30.94,1.82
30.96,1.83
30.98,1.82
31.01,1.82
31.03,1.82
31.06,1.83
31.08,1.82
31.11,1.85
31.13,1.83
31.15,1.85
31.18,1.86
31.2,1.87
31.23,1.89
31.25,1.9
31.28,1.9
31.3,1.96
31.33,1.96
31.35,1.96
31.37,1.97
31.4,1.96
31.42,1.99
31.45,2
31.47,1.99
31.5,2.01
31.52,2.01
31.55,2.01
31.57,2.06
31.59,2.06
31.62,2.07
31.64,2.1
31.67,2.11
31.69,2.15
31.72,2.2
31.74,2.19
31.77,2.2
31.79,2.22
31.81,2.21
31.84,2.23
31.86,2.21
31.89,2.21
31.91,2.23
31.94,2.26
31.96,2.29
31.99,2.28
32.01,2.28
32.03,2.34
32.06,2.35
32.08,2.36
32.11,2.36
32.13,2.33
32.16,2.36
32.18,2.38
32.2,2.38
32.23,2.39
32.25,2.41
32.28,2.41
32.3,2.48
32.33,2.49
32.35,2.5
32.38,2.51
32.4,2.53
32.42,2.53
32.45,2.57
32.47,2.54
32.5,2.56
32.52,2.56
32.55,2.58
32.57,2.59
32.6,2.6
32.62,2.59
32.64,2.62
32.67,2.62
32.69,2.65
32.72,2.64
32.74,2.65
32.77,2.68
32.79,2.69
32.82,2.69
32.84,2.71
32.86,2.68
32.89,2.69
32.91,2.69
32.94,2.68
32.96,2.68
32.99,2.68
33.01,2.67
33.04,2.7
33.06,2.69
33.08,2.69
33.11,2.69
33.13,2.68
33.16,2.7
33.18,2.71
33.21,2.7
33.23,2.71
33.26,2.71
33.28,2.7
33.3,2.73
33.33,2.68
33.35,2.67
33.38,2.67
33.4,2.66
33.43,2.67
33.45,2.69
33.47,2.66
33.5,2.71
33.52,2.68
33.55,2.7
33.57,2.69
33.6,2.67
33.62,2.64
33.65,2.64
33.67,2.58
33.69,2.59
33.72,2.55
33.74,2.56
33.77,2.57
33.79,2.56
33.82,2.53
33.84,2.55
33.87,2.52
33.89,2.52
33.91,2.5
33.94,2.47
33.96,2.44
33.99,2.46
34.01,2.44
34.04,2.48
34.06,2.43
34.09,2.44
34.11,2.44
34.13,2.44
34.16,2.41
34.18,2.42
34.21,2.37
34.23,2.43
34.26,2.4
34.28,2.39
34.31,2.38
34.33,2.39
34.35,2.37
34.38,2.38
34.4,2.33
34.43,2.35
34.45,2.31
34.48,2.31
34.5,2.3
34.52,2.31
34.55,2.28
34.57,2.28
34.6,2.25
34.62,2.28
34.65,2.27
34.67,2.25
34.7,2.24
34.72,2.23
34.74,2.2
34.77,2.21
34.79,2.17
34.82,2.17
34.84,2.17
34.87,2.16
34.89,2.17
34.92,2.18
34.94,2.16
34.96,2.19
34.99,2.18
35.01,2.17
35.04,2.17
35.06,2.17
35.09,2.17
35.11,2.17
35.14,2.18
35.16,2.17
35.18,2.16
35.21,2.16
35.23,2.2
35.26,2.2
35.28,2.23
35.31,2.22
35.33,2.24
35.36,2.25
35.38,2.28
35.4,2.24
35.43,2.25
35.45,2.23
35.48,2.26
35.5,2.29
35.53,2.31
35.55,2.3
35.57,2.33
35.6,2.33
35.62,2.37
35.65,2.34
35.67,2.33
35.7,2.36
35.72,2.37
35.75,2.36
35.77,2.37
35.79,2.33
35.82,2.36
35.84,2.36
35.87,2.36
35.89,2.35
35.92,2.38
35.94,2.38
35.97,2.42
35.99,2.42
36.01,2.45
36.04,2.46
36.06,2.48
36.09,2.5
36.11,2.53
36.14,2.52
36.16,2.54
36.19,2.56
36.21,2.57
36.23,2.6
36.26,2.62
36.28,2.63
36.31,2.66
36.33,2.68
36.36,2.71
36.38,2.74
36.41,2.75
36.43,2.78
36.45,2.81
36.48,2.83
36.5,2.86
36.53,2.87
36.55,2.89
36.58,2.91
36.6,2.92
36.62,2.95
36.65,2.95
36.67,2.97
36.7,3
36.72,3.02
36.75,3.04
36.77,3.08
36.8,3.1
36.82,3.17
36.84,3.19
36.87,3.22
36.89,3.23
36.92,3.28
36.94,3.29
36.97,3.33
36.99,3.33
37.02,3.35
37.04,3.35
37.06,3.39
37.09,3.39
37.11,3.4
37.14,3.37
37.16,3.4
37.19,3.41
37.21,3.42
37.24,3.43
37.26,3.45
37.28,3.44
37.31,3.5
37.33,3.48
37.36,3.51
37.38,3.51
37.41,3.52
37.43,3.52
37.46,3.53
37.48,3.51
37.5,3.54
37.53,3.52
37.55,3.57
37.58,3.54
37.6,3.55
37.63,3.57
37.65,3.58
37.68,3.57
37.7,3.61
37.72,3.59
37.75,3.63
37.77,3.62
37.8,3.63
37.82,3.63
37.85,3.64
37.87,3.6
37.89,3.6
37.92,3.56
37.94,3.56
37.97,3.55
37.99,3.54
38.02,3.53
38.04,3.53
38.07,3.53
38.09,3.53
38.11,3.5
38.14,3.5
38.16,3.5
38.19,3.5
38.21,3.49
38.24,3.48
38.26,3.46
38.29,3.45
38.31,3.45
38.33,3.42
38.36,3.41
38.38,3.38
38.41,3.36
38.43,3.37
38.46,3.37
38.48,3.35
38.51,3.34
38.53,3.29
38.55,3.3
38.58,3.27
38.6,3.25
38.63,3.23
38.65,3.19
38.68,3.17
38.7,3.18
38.73,3.12
38.75,3.13
38.77,3.08
38.8,3.08
38.82,3.06
38.85,3.05
38.87,3
38.9,3.04
38.92,2.98
38.94,2.98
38.97,2.93
38.99,2.95
39.02,2.9
39.04,2.93
39.07,2.88
39.09,2.91
39.12,2.89
39.14,2.9
39.16,2.88
39.19,2.9
39.21,2.87
39.24,2.85
39.26,2.81
39.29,2.84
39.31,2.79
39.34,2.77
39.36,2.74
39.38,2.71
39.41,2.7
39.43,2.7
39.46,2.67
39.48,2.69
39.51,2.65
39.53,2.65
39.56,2.65
39.58,2.66
39.6,2.64
39.63,2.66
39.65,2.64
39.68,2.66
39.7,2.66
39.73,2.65
39.75,2.64
39.78,2.64
39.8,2.62
39.82,2.61
39.85,2.59
39.87,2.59
39.9,2.62
39.92,2.62
39.95,2.62
39.97,2.62
39.99,2.63
40.02,2.66
40.04,2.67
40.07,2.64
40.09,2.64
40.12,2.63
40.14,2.64
40.17,2.64
40.19,2.66
40.21,2.65
40.24,2.66
40.26,2.69
40.29,2.74
40.31,2.74
40.34,2.8
40.36,2.83
40.39,2.85
40.41,2.86
40.43,2.86
40.46,2.84
40.48,2.88
40.51,2.84
40.53,2.84
40.56,2.84
40.58,2.87
40.61,2.87
40.63,2.95
40.65,2.96
40.68,3.01
40.7,3.01
40.73,3.05
40.75,3.1
40.78,3.14
40.8,3.1
40.83,3.15
40.85,3.13
40.87,3.17
40.9,3.2
40.92,3.22
40.95,3.24
40.97,3.31
41,3.31
41.02,3.4
41.05,3.41
41.07,3.44
41.09,3.46
41.12,3.49
41.14,3.5
41.17,3.54
41.19,3.54
41.22,3.6
41.24,3.62
41.26,3.66
41.29,3.69
41.31,3.71
41.34,3.73
41.36,3.8
41.39,3.82
41.41,3.87
41.44,3.89
41.46,3.92
41.48,3.98
41.51,4.01
41.53,4.03
41.56,4.07
41.58,4.08
41.61,4.09
41.63,4.12
41.66,4.12
41.68,4.17
41.7,4.18
41.73,4.22
41.75,4.26
41.78,4.3
41.8,4.32
41.83,4.4
41.85,4.41
41.88,4.44
41.9,4.43
41.92,4.44
41.95,4.44
41.97,4.48
42,4.45
42.02,4.48
42.05,4.47
42.07,4.51
42.1,4.54
42.12,4.56
42.14,4.57
42.17,4.6
42.19,4.59
42.22,4.66
42.24,4.64
42.27,4.63
42.29,4.66
42.31,4.65
42.34,4.62
42.36,4.64
42.39,4.59
42.41,4.64
42.44,4.62
42.46,4.61
42.49,4.6
42.51,4.63
42.53,4.6
42.56,4.64
42.58,4.61
42.61,4.62
42.63,4.6
42.66,4.62
42.68,4.61
42.71,4.61
42.73,4.56
42.75,4.56
42.78,4.52
