Voltage U1;Corriente IA
7.05;0.78
7.08;0.97
7.1;0.85
7.13;0.99
7.15;0.92
7.17;1.02
7.2;0.93
7.22;1.1
7.25;1
7.27;1.15
7.3;1.02
7.32;1.11
7.35;1.01
7.37;1.07
7.39;0.99
7.42;1.1
7.44;0.98
7.47;1.06
7.49;0.99
7.52;1.03
7.54;1.01
7.57;1.1
7.59;1.01
7.61;1.01
7.64;0.96
7.66;0.95
7.69;0.94
7.71;0.98
7.74;0.91
7.76;0.87
7.78;0.88
7.81;0.83
7.83;0.87
7.86;0.89
7.88;0.84
7.91;0.75
7.93;0.83
7.96;0.71
7.98;0.78
8;0.75
8.03;0.72
8.05;0.59
8.08;0.69
8.1;0.55
8.13;0.7
8.15;0.62
8.18;0.71
8.2;0.63
8.22;0.78
8.25;0.68
8.27;0.9
8.3;0.77
8.32;0.96
8.35;0.81
8.37;0.93
8.4;0.87
8.42;1.09
8.44;0.9
8.47;1.16
8.49;1.02
8.52;1.17
8.54;1.15
8.57;1.35
8.59;1.13
8.62;1.4
8.64;1.25
8.66;1.43
8.69;1.37
8.71;1.53
8.74;1.34
8.76;1.54
8.79;1.39
8.81;1.53
8.84;1.4
8.86;1.52
8.88;1.35
8.91;1.49
8.93;1.39
8.96;1.53
8.98;1.4
9.01;1.47
9.03;1.36
9.05;1.44
9.08;1.37
9.1;1.48
9.13;1.36
9.15;1.4
9.18;1.33
9.2;1.36
9.23;1.29
9.25;1.38
9.27;1.28
9.3;1.26
9.32;1.25
9.35;1.23
9.37;1.22
9.4;1.31
9.42;1.24
9.45;1.19
9.47;1.21
9.49;1.11
9.52;1.14
9.54;1.15
9.57;1.09
9.59;1
9.62;1.05
9.64;0.91
9.67;1.01
9.69;0.96
9.71;0.99
9.74;0.85
9.76;0.96
9.79;0.87
9.81;1.06
9.84;0.98
9.86;1.14
9.89;1.02
9.91;1.16
9.93;1.08
9.96;1.27
9.98;1.06
10.01;1.29
10.03;1.12
10.06;1.27
10.08;1.23
10.1;1.45
10.13;1.3
10.15;1.6
10.18;1.45
10.2;1.59
10.23;1.54
10.25;1.73
10.28;1.51
10.3;1.74
10.32;1.6
10.35;1.73
10.37;1.66
10.4;1.83
10.42;1.66
10.45;1.86
10.47;1.74
10.5;1.88
10.52;1.79
10.54;1.9
10.57;1.76
10.59;1.88
10.62;1.78
10.64;1.92
10.67;1.83
10.69;1.88
10.72;1.79
10.74;1.86
10.76;1.79
10.79;1.93
10.81;1.82
10.84;1.85
10.86;1.84
10.89;1.85
10.91;1.83
10.94;1.92
10.96;1.83
10.98;1.82
11.01;1.81
11.03;1.76
11.06;1.8
11.08;1.85
11.11;1.8
11.13;1.76
11.15;1.81
11.18;1.75
11.2;1.83
11.23;1.84
11.25;1.83
11.28;1.74
11.3;1.83
11.33;1.73
11.35;1.84
11.37;1.81
11.4;1.9
11.42;1.8
11.45;1.94
11.47;1.87
11.5;2.06
11.52;2
11.55;2.14
11.57;2.03
11.59;2.18
11.62;2.13
11.64;2.34
11.67;2.2
11.69;2.44
11.72;2.36
11.74;2.51
11.77;2.51
11.79;2.73
11.81;2.57
11.84;2.83
11.86;2.72
11.89;2.85
11.91;2.81
11.94;2.98
11.96;2.83
11.99;3.06
12.01;2.95
12.03;3.11
12.06;3.05
12.08;3.2
12.11;3.07
12.13;3.24
12.16;3.13
12.18;3.28
12.21;3.17
12.23;3.27
12.25;3.18
12.28;3.29
12.3;3.2
12.33;3.36
12.35;3.23
12.38;3.3
12.4;3.24
12.42;3.27
12.45;3.23
12.47;3.32
12.5;3.22
12.52;3.24
12.55;3.18
12.57;3.18
12.6;3.18
12.62;3.24
12.64;3.16
12.67;3.13
12.69;3.14
12.72;3.1
12.74;3.14
12.77;3.14
12.79;3.09
12.82;3.02
12.84;3.05
12.86;2.96
12.89;3.03
12.91;3
12.94;2.98
12.96;2.86
12.99;2.94
13.01;2.83
13.04;2.95
13.06;2.87
13.08;2.93
13.11;2.82
13.13;2.94
13.16;2.83
13.18;3.01
13.21;2.85
13.23;3.01
13.26;2.87
13.28;2.95
13.3;2.89
13.33;3.13
13.35;2.93
13.38;3.19
13.4;3.04
13.43;3.19
13.45;3.17
13.47;3.37
13.5;3.11
13.52;3.38
13.55;3.23
13.57;3.37
13.6;3.31
13.62;3.47
13.65;3.26
13.67;3.48
13.69;3.3
13.72;3.47
13.74;3.33
13.77;3.43
13.79;3.27
13.82;3.39
13.84;3.26
13.87;3.43
13.89;3.27
13.91;3.35
13.94;3.21
13.96;3.28
13.99;3.19
14.01;3.3
14.04;3.14
14.06;3.2
14.09;3.11
14.11;3.13
14.13;3.07
14.16;3.15
14.18;3.04
14.21;3.02
14.23;2.95
14.26;2.92
14.28;2.91
14.31;2.96
14.33;2.89
14.35;2.83
14.38;2.86
14.4;2.8
14.43;2.85
14.45;2.87
14.48;2.83
14.5;2.72
14.52;2.79
14.55;2.65
14.57;2.73
14.6;2.7
14.62;2.72
14.65;2.58
14.67;2.69
14.7;2.58
14.72;2.79
14.74;2.69
14.77;2.83
14.79;2.75
14.82;2.92
14.84;2.84
14.87;3.05
14.89;2.88
14.92;3.14
14.94;3.02
14.96;3.15
14.99;3.14
15.01;3.37
15.04;3.23
15.06;3.53
15.09;3.43
15.11;3.58
15.14;3.56
15.16;3.75
15.18;3.59
15.21;3.85
15.23;3.74
15.26;3.9
15.28;3.86
15.31;4.03
15.33;3.9
15.36;4.11
15.38;4.01
15.4;4.17
15.43;4.07
15.45;4.22
15.48;4.12
15.5;4.26
15.53;4.21
15.55;4.4
15.57;4.32
15.6;4.44
15.62;4.39
15.65;4.49
15.67;4.45
15.7;4.58
15.72;4.49
15.75;4.55
15.77;4.52
15.79;4.59
15.82;4.59
15.84;4.73
15.87;4.7
15.89;4.73
15.92;4.78
15.94;4.79
15.97;4.85
15.99;4.95
16.01;4.92
16.04;4.9
16.06;4.99
16.09;4.96
16.11;5.07
16.14;5.11
16.16;5.13
16.19;5.1
16.21;5.24
16.23;5.18
16.26;5.36
16.28;5.37
16.31;5.5
16.33;5.47
16.36;5.64
16.38;5.62
16.41;5.87
16.43;5.81
16.45;6
16.48;5.95
16.5;6.11
16.53;6.15
16.55;6.4
16.58;6.3
16.6;6.6
16.63;6.57
16.65;6.78
16.67;6.83
16.7;7.06
16.72;6.95
16.75;7.27
16.77;7.18
16.8;7.36
16.82;7.35
16.84;7.56
16.87;7.43
16.89;7.68
16.92;7.6
16.94;7.79
16.97;7.75
16.99;7.94
17.02;7.83
17.04;8.03
17.06;7.94
17.09;8.1
17.11;8
17.14;8.12
17.16;7.99
17.19;8.09
17.21;8
17.24;8.14
17.26;8.05
17.28;8.11
17.31;8.02
17.33;8.08
17.36;8.01
17.38;8.11
17.41;7.99
17.43;7.97
17.46;7.9
17.48;7.87
17.5;7.81
17.53;7.84
17.55;7.73
17.58;7.66
17.6;7.61
17.63;7.53
17.65;7.55
17.68;7.54
17.7;7.45
17.72;7.36
17.75;7.36
17.77;7.24
17.8;7.27
17.82;7.2
17.85;7.12
17.87;6.96
17.89;6.97
17.92;6.81
17.94;6.86
17.97;6.75
17.99;6.79
18.02;6.65
18.04;6.72
18.07;6.58
18.09;6.7
18.11;6.56
18.14;6.64
18.16;6.43
18.19;6.49
18.21;6.38
18.24;6.52
18.26;6.31
18.29;6.47
18.31;6.31
18.33;6.39
18.36;6.31
18.38;6.45
18.41;6.22
18.43;6.4
18.46;6.24
18.48;6.31
18.51;6.22
18.53;6.35
18.55;6.13
18.58;6.31
18.6;6.14
18.63;6.22
18.65;6.1
18.68;6.18
18.7;5.99
18.73;6.11
18.75;5.95
18.77;6.06
18.8;5.91
18.82;5.97
18.85;5.86
18.87;5.92
18.9;5.81
18.92;5.92
18.94;5.77
18.97;5.81
18.99;5.72
19.02;5.72
19.04;5.65
19.07;5.71
19.09;5.6
19.12;5.61
19.14;5.56
19.16;5.55
19.19;5.55
19.21;5.61
19.24;5.55
19.26;5.52
19.29;5.54
19.31;5.49
19.34;5.54
19.36;5.56
19.38;5.53
19.41;5.46
19.43;5.53
19.46;5.45
19.48;5.54
19.51;5.55
19.53;5.56
19.56;5.46
19.58;5.58
19.6;5.51
19.63;5.67
19.65;5.65
19.68;5.75
19.7;5.69
19.73;5.87
19.75;5.82
19.78;6.04
19.8;5.95
19.82;6.15
19.85;6.08
19.87;6.23
19.9;6.23
19.92;6.5
19.95;6.39
19.97;6.68
19.99;6.63
20.02;6.82
20.04;6.87
20.07;7.11
20.09;6.97
20.12;7.28
20.14;7.22
20.17;7.42
20.19;7.42
20.21;7.63
20.24;7.53
20.26;7.81
20.29;7.74
20.31;7.96
20.34;7.95
20.36;8.15
20.39;8.12
20.41;8.32
20.43;8.29
20.46;8.52
20.48;8.48
20.51;8.66
20.53;8.63
20.56;8.79
20.58;8.81
20.61;9.03
20.63;8.99
20.65;9.17
20.68;9.17
20.7;9.31
20.73;9.37
20.75;9.57
20.78;9.58
20.8;9.69
20.83;9.73
20.85;9.86
20.87;9.95
20.9;10.12
20.92;10.15
20.95;10.22
20.97;10.35
21;10.4
21.02;10.53
21.05;10.7
21.07;10.78
21.09;10.82
21.12;11.01
21.14;11
21.17;11.21
21.19;11.32
21.22;11.44
21.24;11.44
21.26;11.64
21.29;11.69
21.31;12.01
21.34;12.07
21.36;12.29
21.39;12.36
21.41;12.63
21.44;12.71
21.46;13
21.48;12.98
21.51;13.29
21.53;13.32
21.56;13.53
21.58;13.63
21.61;13.92
21.63;13.88
21.66;14.23
21.68;14.2
21.7;14.4
21.73;14.49
21.75;14.74
21.78;14.69
21.8;14.99
21.83;14.95
21.85;15.17
21.88;15.17
21.9;15.35
21.92;15.26
21.95;15.47
21.97;15.39
22;15.56
22.02;15.46
22.05;15.6
22.07;15.49
22.1;15.59
22.12;15.5
22.14;15.63
22.17;15.5
22.19;15.56
22.22;15.43
22.24;15.47
22.27;15.36
22.29;15.42
22.31;15.26
22.34;15.24
22.36;15.12
22.39;15.08
22.41;14.97
22.44;14.98
22.46;14.82
22.49;14.7
22.51;14.63
22.53;14.51
22.56;14.42
22.58;14.37
22.61;14.18
22.63;14.04
22.66;13.99
22.68;13.79
22.71;13.74
22.73;13.62
22.75;13.47
22.78;13.29
22.8;13.22
22.83;12.96
22.85;12.91
22.88;12.73
22.9;12.65
22.93;12.41
22.95;12.38
22.97;12.17
23;12.24
23.02;12.05
23.05;12.06
23.07;11.82
23.1;11.83
23.12;11.64
23.15;11.69
23.17;11.4
23.19;11.47
23.22;11.23
23.24;11.28
23.27;11.12
23.29;11.21
23.32;10.93
23.34;11.06
23.36;10.83
23.39;10.84
23.41;10.68
23.44;10.75
23.46;10.47
23.49;10.6
23.51;10.39
23.54;10.45
23.56;10.3
23.58;10.37
23.61;10.15
23.63;10.25
23.66;10.08
23.68;10.16
23.71;10
23.73;10.04
23.76;9.85
23.78;9.92
23.8;9.78
23.83;9.87
23.85;9.72
23.88;9.76
23.9;9.66
23.93;9.71
23.95;9.63
23.98;9.76
24;9.62
24.02;9.63
24.05;9.58
24.07;9.58
24.1;9.55
24.12;9.63
24.15;9.54
24.17;9.55
24.2;9.55
24.22;9.54
24.24;9.6
24.27;9.68
24.29;9.66
24.32;9.64
24.34;9.72
24.37;9.7
24.39;9.8
24.42;9.83
24.44;9.85
24.46;9.79
24.49;9.91
24.51;9.86
24.54;10.02
24.56;10.05
24.59;10.18
24.61;10.17
24.63;10.39
24.66;10.42
24.68;10.68
24.71;10.72
24.73;10.94
24.76;10.92
24.78;11.11
24.81;11.13
24.83;11.4
24.85;11.35
24.88;11.64
24.9;11.65
24.93;11.88
24.95;11.99
24.98;12.3
25;12.26
25.03;12.61
25.05;12.63
25.07;12.85
25.1;12.95
25.12;13.21
25.15;13.17
25.17;13.5
25.2;13.5
25.22;13.75
25.25;13.83
25.27;14.09
25.29;14.12
25.32;14.42
25.34;14.45
25.37;14.76
25.39;14.81
25.42;15.04
25.44;15.09
25.47;15.31
25.49;15.36
25.51;15.63
25.54;15.65
25.56;15.86
25.59;15.94
25.61;16.16
25.64;16.27
25.66;16.55
25.68;16.63
25.71;16.86
25.73;17
25.76;17.22
25.78;17.36
25.81;17.62
25.83;17.71
25.86;17.86
25.88;18.01
25.9;18.15
25.93;18.33
25.95;18.59
25.98;18.74
26;18.89
26.03;19.14
26.05;19.28
26.08;19.56
26.1;19.79
26.12;19.93
26.15;19.99
26.17;20.28
26.2;20.37
26.22;20.67
26.25;20.81
26.27;21.05
26.3;21.2
26.32;21.55
26.34;21.68
26.37;22.06
26.39;22.13
26.42;22.47
26.44;22.58
26.47;22.83
26.49;22.97
26.52;23.32
26.54;23.35
26.56;23.74
26.59;23.82
26.61;24.07
26.64;24.23
26.66;24.54
26.69;24.53
26.71;24.9
26.73;24.93
26.76;25.15
26.78;25.22
26.81;25.44
26.83;25.38
26.86;25.65
26.88;25.58
26.91;25.76
26.93;25.73
26.95;25.87
26.98;25.79
27;25.93
27.03;25.84
27.05;25.97
27.08;25.86
27.1;25.93
27.13;25.79
27.15;25.83
27.17;25.75
27.2;25.8
27.22;25.65
27.25;25.65
27.27;25.53
27.3;25.51
27.32;25.4
27.35;25.37
27.37;25.21
27.39;25.11
27.42;24.97
27.44;24.86
27.47;24.73
27.49;24.65
27.52;24.49
27.54;24.32
27.57;24.2
27.59;24.02
27.61;23.89
27.64;23.75
27.66;23.53
27.69;23.23
27.71;23.09
27.74;22.8
27.76;22.63
27.78;22.38
27.81;22.17
27.83;21.88
27.86;21.75
27.88;21.46
27.91;21.41
27.93;21.17
27.96;21.06
27.98;20.77
28;20.67
28.03;20.39
28.05;20.32
28.08;19.95
28.1;19.87
28.13;19.54
28.15;19.41
28.18;19.18
28.2;19.15
28.22;18.82
28.25;18.85
28.27;18.57
28.3;18.53
28.32;18.34
28.35;18.31
28.37;17.98
28.4;18.01
28.42;17.73
28.44;17.68
28.47;17.47
28.49;17.44
28.52;17.16
28.54;17.2
28.57;16.97
28.59;16.98
28.62;16.78
28.64;16.8
28.66;16.6
28.69;16.61
28.71;16.46
28.74;16.5
28.76;16.35
28.79;16.35
28.81;16.19
28.84;16.21
28.86;16.11
28.88;16.16
28.91;16.06
28.93;16.07
28.96;16
28.98;16
29.01;15.96
29.03;16.05
29.05;15.98
29.08;15.96
29.1;15.96
29.13;15.96
29.15;16
29.18;16.1
29.2;16.09
29.23;16.1
29.25;16.18
29.27;16.18
29.3;16.29
29.32;16.34
29.35;16.37
29.37;16.39
29.4;16.51
29.42;16.49
29.45;16.66
29.47;16.73
29.49;16.89
29.52;16.91
29.54;17.11
29.57;17.17
29.59;17.44
29.62;17.48
29.64;17.71
29.67;17.74
29.69;17.96
29.71;18.04
29.74;18.32
29.76;18.35
29.79;18.68
29.81;18.75
29.84;19.02
29.86;19.17
29.89;19.49
29.91;19.55
29.93;19.94
29.96;20.01
29.98;20.26
30.01;20.43
30.03;20.74
30.06;20.78
30.08;21.13
30.1;21.24
30.13;21.54
30.15;21.71
30.18;22.03
30.2;22.16
30.23;22.54
30.25;22.67
30.28;22.98
30.3;23.09
30.32;23.38
30.35;23.48
30.37;23.78
30.4;23.89
30.42;24.21
30.45;24.33
30.47;24.65
30.5;24.85
30.52;25.19
30.54;25.37
30.57;25.75
30.59;25.94
30.62;26.26
30.64;26.48
30.67;26.72
30.69;26.92
30.72;27.23
30.74;27.4
30.76;27.64
30.79;27.86
30.81;28.1
30.84;28.43
30.86;28.78
30.89;29.03
30.91;29.29
30.94;29.62
30.96;29.86
30.98;30.22
31.01;30.47
31.03;30.7
31.06;30.89
31.08;31.21
31.11;31.42
31.13;31.78
31.15;32.02
31.18;32.36
31.2;32.62
31.23;33.03
31.25;33.3
31.28;33.7
31.3;33.94
31.33;34.3
31.35;34.48
31.37;34.8
31.4;35.03
31.42;35.42
31.45;35.57
31.47;35.98
31.5;36.19
31.52;36.56
31.55;36.84
31.57;37.24
31.59;37.37
31.62;37.79
31.64;37.95
31.67;38.23
31.69;38.43
31.72;38.7
31.74;38.72
31.77;39.02
31.79;39.06
31.81;39.27
31.84;39.37
31.86;39.55
31.89;39.59
31.91;39.81
31.94;39.84
31.96;40.06
31.99;40.08
32.01;40.23
32.03;40.23
32.06;40.34
32.08;40.33
32.11;40.45
32.13;40.37
32.16;40.43
32.18;40.36
32.2;40.4
32.23;40.37
32.25;40.44
32.28;40.34
32.3;40.33
32.33;40.24
32.35;40.16
32.38;40.04
32.4;39.98
32.42;39.8
32.45;39.67
32.47;39.55
32.5;39.37
32.52;39.24
32.55;39.11
32.57;38.9
32.6;38.65
32.62;38.44
32.64;38.12
32.67;37.93
32.69;37.68
32.72;37.4
32.74;37.05
32.77;36.88
32.79;36.55
32.82;36.41
32.84;36.11
32.86;35.9
32.89;35.56
32.91;35.35
32.94;34.96
32.96;34.82
32.99;34.39
33.01;34.19
33.04;33.78
33.06;33.53
33.08;33.16
33.11;33.03
33.13;32.58
33.16;32.49
33.18;32.11
33.21;31.91
33.23;31.6
33.26;31.48
33.28;31.03
33.3;30.93
33.33;30.53
33.35;30.35
33.38;30.02
33.4;29.88
33.43;29.5
33.45;29.4
33.47;29.06
33.5;28.96
33.52;28.67
33.55;28.55
33.57;28.25
33.6;28.16
33.62;27.9
33.65;27.84
33.67;27.57
33.69;27.49
33.72;27.27
33.74;27.18
33.77;27.03
33.79;27.01
33.82;26.82
33.84;26.77
33.87;26.65
33.89;26.61
33.91;26.52
33.94;26.51
33.96;26.4
33.99;26.35
34.01;26.29
34.04;26.25
34.06;26.24
34.09;26.29
34.11;26.26
34.13;26.23
34.16;26.32
34.18;26.3
34.21;26.39
34.23;26.46
34.26;26.46
34.28;26.46
34.31;26.57
34.33;26.54
34.35;26.7
34.38;26.77
34.4;26.91
34.43;26.96
34.45;27.17
34.48;27.25
34.5;27.53
34.52;27.62
34.55;27.84
34.57;27.91
34.6;28.15
34.62;28.23
34.65;28.52
34.67;28.57
34.7;28.92
34.72;29.04
34.74;29.33
34.77;29.57
34.79;29.98
34.82;30.11
34.84;30.52
34.87;30.64
34.89;30.98
34.92;31.18
34.94;31.51
34.96;31.59
34.99;31.96
35.01;32.15
35.04;32.53
35.06;32.74
35.09;33.14
35.11;33.33
35.14;33.77
35.16;33.99
35.18;34.34
35.21;34.51
35.23;34.9
35.26;35.1
35.28;35.46
35.31;35.64
35.33;36.06
35.36;36.31
35.38;36.71
35.4;36.95
35.43;37.36
35.45;37.65
35.48;38.14
35.5;38.38
35.53;38.79
35.55;39.07
35.57;39.42
35.6;39.69
35.62;40.13
35.65;40.38
35.67;40.74
35.7;41.04
35.72;41.41
35.75;41.83
35.77;42.32
35.79;42.63
35.82;42.98
35.84;43.38
35.87;43.76
35.89;44.17
35.92;44.5
35.94;44.82
35.97;45.15
35.99;45.58
36.01;45.89
36.04;46.33
36.06;46.72
36.09;47.18
36.11;47.53
36.14;48.03
36.16;48.41
36.19;48.87
36.21;49.19
36.23;49.49
36.26;49.67
36.28;49.88
36.31;49.94
36.33;50
36.36;50
36.38;50
36.41;50
36.43;50
36.45;50
36.48;50
36.5;50
36.53;50
36.55;50
36.58;50
36.6;50
36.62;50
36.65;50
36.67;50
36.7;50
36.72;50
36.75;50
36.77;50
36.8;50
36.82;50
36.84;50
36.87;50
36.89;50
36.92;50
36.94;50
36.97;50
36.99;50
37.02;50
37.04;50
37.06;50
37.09;50
37.11;50
37.14;50
37.16;50
37.19;50
37.21;50
37.24;50
37.26;50
37.28;50
37.31;50
37.33;50
37.36;50
37.38;50
37.41;50
37.43;50
37.46;50
37.48;50
37.5;50
37.53;50
37.55;50
37.58;50
37.6;50
37.63;50
37.65;50
37.68;50
37.7;50
37.72;50
37.75;50
37.77;50
37.8;50
37.82;50
37.85;50
37.87;50
37.89;50
37.92;50
37.94;50
37.97;50
37.99;50
38.02;50
38.04;50
38.07;50
38.09;50
38.11;50
38.14;50
38.16;50
38.19;50
38.21;50
38.24;50
38.26;50
38.29;50
38.31;50
38.33;49.9
38.36;49.9
38.38;49.69
38.41;49.6
38.43;49.32
38.46;49.1
38.48;48.69
38.51;48.47
38.53;48
38.55;47.83
38.58;47.37
38.6;47.11
38.63;46.68
38.65;46.45
38.68;46.11
38.7;45.95
38.73;45.56
38.75;45.36
38.77;45.05
38.8;44.85
38.82;44.61
38.85;44.46
38.87;44.18
38.9;44.01
38.92;43.8
38.94;43.68
38.97;43.55
38.99;43.48
39.02;43.3
39.04;43.18
39.07;43.11
39.09;42.99
39.12;42.94
39.14;42.95
39.16;42.89
39.19;42.81
39.21;42.85
39.24;42.75
39.26;42.84
39.29;42.89
39.31;42.9
39.34;42.81
39.36;42.98
39.38;42.97
39.41;43.18
39.43;43.22
39.46;43.34
39.48;43.4
39.51;43.61
39.53;43.65
39.56;43.94
39.58;43.97
39.6;44.26
39.63;44.37
39.65;44.64
39.68;44.86
39.7;45.27
39.73;45.32
39.75;45.74
39.78;45.88
39.8;46.2
39.82;46.43
39.85;46.79
39.87;46.84
39.9;47.32
39.92;47.51
39.95;47.92
39.97;48.23
39.99;48.65
40.02;48.88
40.04;49.29
40.07;49.47
40.09;49.72
40.12;49.82
40.14;49.94
40.17;49.94
40.19;50
40.21;50
40.24;50
40.26;50
40.29;50
40.31;50
40.34;50
40.36;50
40.39;50
40.41;50
40.43;50
40.46;50
40.48;50
40.51;50
40.53;50
40.56;50
40.58;50
40.61;50
40.63;50
40.65;50
40.68;50
40.7;50
40.73;50
40.75;50
40.78;50
40.8;50
40.83;50
40.85;50
40.87;50
40.9;50
40.92;50
40.95;50
40.97;50
41;50
41.02;50
41.05;50
41.07;50
41.09;50
41.12;50
41.14;50
41.17;50
41.19;50
41.22;50
41.24;50
41.26;50
41.29;50
41.31;50
41.34;50
41.36;50
41.39;50
41.41;50
41.44;50
41.46;50
41.48;50
41.51;50
41.53;50
41.56;50
41.58;50
41.61;50
41.63;50
41.66;50
41.68;50
41.7;50
41.73;50
41.75;50
41.78;50
41.8;50
41.83;50
41.85;50
41.88;50
41.9;50
41.92;50
41.95;50
41.97;50
42;50
42.02;50
42.05;50
42.07;50
42.1;50
42.12;50
42.14;50
42.17;50
42.19;50
42.22;50
42.24;50
42.27;50
42.29;50
42.31;50
42.34;50
42.36;50
42.39;50
42.41;50
42.44;50
42.46;50
42.49;50
42.51;50
42.53;50
42.56;50
42.58;50
42.61;50
42.63;50
42.66;50
42.68;50
42.71;50
42.73;50
42.75;50
42.78;50
42.8;50
42.83;50
42.85;50
42.88;50
42.9;50
42.93;50
42.95;50
42.97;50
43;50
43.02;50
43.05;50
43.07;50
43.1;50
43.12;50
43.15;50
43.17;50
43.19;50
43.22;50
43.24;50
43.27;50
43.29;50
43.32;50
43.34;50
43.36;50
43.39;50
43.41;50
43.44;50
43.46;50
43.49;50
43.51;50
43.54;50
43.56;50
43.58;50
43.61;50
43.63;50
43.66;50
43.68;50
43.71;50
43.73;50
43.76;50
43.78;50
43.8;50
43.83;50
43.85;50
43.88;50
43.9;50
43.93;50
43.95;50
43.98;50
44;50
44.02;50
44.05;50
44.07;50
44.1;50
44.12;50
44.15;50
44.17;50
44.2;50
44.22;50
44.24;50
44.27;50
44.29;50
44.32;50
44.34;50
44.37;50
