Voltage U1,Corriente IA
7.05,0.44
7.08,0.44
7.1,0.44
7.13,0.48
7.15,0.47
7.17,0.47
7.2,0.48
7.22,0.46
7.25,0.46
7.27,0.46
7.3,0.45
7.32,0.44
7.35,0.44
7.37,0.44
7.39,0.45
7.42,0.44
7.44,0.47
7.47,0.46
7.49,0.47
7.52,0.48
7.54,0.5
7.57,0.51
7.59,0.52
7.61,0.5
7.64,0.49
7.66,0.5
7.69,0.5
7.71,0.47
7.74,0.47
7.76,0.47
7.78,0.47
7.81,0.47
7.83,0.47
7.86,0.47
7.88,0.48
7.91,0.47
7.93,0.47
7.96,0.47
7.98,0.48
8,0.47
8.03,0.47
8.05,0.47
8.08,0.45
8.1,0.45
8.13,0.47
8.15,0.45
8.18,0.46
8.2,0.45
8.22,0.45
8.25,0.46
8.27,0.46
8.3,0.46
8.32,0.46
8.35,0.45
8.37,0.48
8.4,0.49
8.42,0.48
8.44,0.48
8.47,0.47
8.49,0.47
8.52,0.49
8.54,0.47
8.57,0.46
8.59,0.49
8.62,0.49
8.64,0.49
8.66,0.49
8.69,0.49
8.71,0.48
8.74,0.49
8.76,0.47
8.79,0.48
8.81,0.47
8.84,0.47
8.86,0.47
8.88,0.47
8.91,0.45
8.93,0.46
8.96,0.46
8.98,0.48
9.01,0.47
9.03,0.47
9.05,0.48
9.08,0.5
9.1,0.49
9.13,0.52
9.15,0.47
9.18,0.48
9.2,0.5
9.23,0.51
9.25,0.51
9.27,0.5
9.3,0.45
9.32,0.5
9.35,0.49
9.37,0.47
9.4,0.47
9.42,0.48
9.45,0.47
9.47,0.51
9.49,0.49
9.52,0.5
9.54,0.46
9.57,0.45
9.59,0.43
9.62,0.45
9.64,0.45
9.67,0.46
9.69,0.47
9.71,0.52
9.74,0.49
9.76,0.52
9.79,0.5
9.81,0.51
9.84,0.5
9.86,0.5
9.89,0.5
9.91,0.52
9.93,0.49
9.96,0.5
9.98,0.5
10.01,0.51
10.03,0.48
10.06,0.5
10.08,0.49
10.1,0.49
10.13,0.49
10.15,0.48
10.18,0.49
10.2,0.51
10.23,0.5
10.25,0.51
10.28,0.49
10.3,0.49
10.32,0.5
10.35,0.5
10.37,0.5
10.4,0.5
10.42,0.49
10.45,0.51
10.47,0.53
10.5,0.52
10.52,0.52
10.54,0.51
10.57,0.51
10.59,0.53
10.62,0.54
10.64,0.53
10.67,0.53
10.69,0.53
10.72,0.53
10.74,0.53
10.76,0.52
10.79,0.51
10.81,0.53
10.84,0.53
10.86,0.54
10.89,0.54
10.91,0.57
10.94,0.56
10.96,0.56
10.98,0.55
11.01,0.54
11.03,0.52
11.06,0.53
11.08,0.5
11.11,0.52
11.13,0.53
11.15,0.54
11.18,0.54
11.2,0.57
11.23,0.59
11.25,0.61
11.28,0.58
11.3,0.6
11.33,0.6
11.35,0.63
11.37,0.6
11.4,0.6
11.42,0.57
11.45,0.61
11.47,0.58
11.5,0.59
11.52,0.56
11.55,0.56
11.57,0.55
11.59,0.56
11.62,0.53
11.64,0.54
11.67,0.52
11.69,0.54
11.72,0.54
11.74,0.53
11.77,0.53
11.79,0.56
11.81,0.56
11.84,0.56
11.86,0.56
11.89,0.56
11.91,0.56
11.94,0.56
11.96,0.55
11.99,0.54
12.01,0.55
12.03,0.55
12.06,0.58
12.08,0.58
12.11,0.58
12.13,0.59
12.16,0.59
12.18,0.6
12.21,0.6
12.23,0.57
12.25,0.58
12.28,0.57
12.3,0.57
12.33,0.58
12.35,0.58
12.38,0.57
12.4,0.58
12.42,0.57
12.45,0.59
12.47,0.57
12.5,0.57
12.52,0.57
12.55,0.57
12.57,0.57
12.6,0.6
12.62,0.59
12.64,0.63
12.67,0.64
12.69,0.64
12.72,0.66
12.74,0.67
12.77,0.66
12.79,0.68
12.82,0.65
12.84,0.63
12.86,0.62
12.89,0.62
12.91,0.6
12.94,0.6
12.96,0.58
12.99,0.62
13.01,0.63
13.04,0.64
13.06,0.6
13.08,0.6
13.11,0.6
13.13,0.62
13.16,0.58
13.18,0.61
13.21,0.58
13.23,0.61
13.26,0.63
13.28,0.64
13.3,0.61
13.33,0.64
13.35,0.62
13.38,0.64
13.4,0.64
13.43,0.62
13.45,0.64
13.47,0.65
13.5,0.64
13.52,0.66
13.55,0.66
13.57,0.67
13.6,0.67
13.62,0.66
13.65,0.68
13.67,0.69
13.69,0.67
13.72,0.68
13.74,0.67
13.77,0.67
13.79,0.67
13.82,0.66
13.84,0.65
13.87,0.64
13.89,0.64
13.91,0.65
13.94,0.66
13.96,0.65
13.99,0.69
14.01,0.69
14.04,0.69
14.06,0.7
14.09,0.7
14.11,0.7
14.13,0.7
14.16,0.66
14.18,0.67
14.21,0.66
14.23,0.67
14.26,0.7
14.28,0.72
14.31,0.72
14.33,0.74
14.35,0.72
14.38,0.75
14.4,0.76
14.43,0.75
14.45,0.74
14.48,0.74
14.5,0.73
14.52,0.76
14.55,0.76
14.57,0.75
14.6,0.72
14.62,0.74
14.65,0.75
14.67,0.75
14.7,0.72
14.72,0.73
14.74,0.73
14.77,0.74
14.79,0.72
14.82,0.72
14.84,0.72
14.87,0.75
14.89,0.74
14.92,0.76
14.94,0.75
14.96,0.76
14.99,0.79
15.01,0.78
15.04,0.76
15.06,0.75
15.09,0.72
15.11,0.75
15.14,0.75
15.16,0.74
15.18,0.75
15.21,0.75
15.23,0.75
15.26,0.78
15.28,0.76
15.31,0.75
15.33,0.73
15.36,0.73
15.38,0.76
15.4,0.76
15.43,0.76
15.45,0.78
15.48,0.78
15.5,0.79
15.53,0.8
15.55,0.8
15.57,0.8
15.6,0.79
15.62,0.77
15.65,0.78
15.67,0.78
15.7,0.78
15.72,0.8
15.75,0.8
15.77,0.81
15.79,0.82
15.82,0.82
15.84,0.83
15.87,0.83
15.89,0.79
15.92,0.79
15.94,0.76
15.97,0.77
15.99,0.77
16.01,0.77
16.04,0.76
16.06,0.77
16.09,0.74
16.11,0.79
16.14,0.79
16.16,0.79
16.19,0.77
16.21,0.79
16.23,0.77
16.26,0.83
16.28,0.81
16.31,0.83
16.33,0.83
16.36,0.84
16.38,0.85
16.41,0.88
16.43,0.83
16.45,0.84
16.48,0.81
16.5,0.8
16.53,0.8
16.55,0.8
16.58,0.82
16.6,0.84
16.63,0.82
16.65,0.83
16.67,0.81
16.7,0.81
16.72,0.78
16.75,0.77
16.77,0.77
16.8,0.78
16.82,0.76
16.84,0.8
16.87,0.8
16.89,0.83
16.92,0.85
16.94,0.86
16.97,0.87
16.99,0.88
17.02,0.87
17.04,0.88
17.06,0.87
17.09,0.84
17.11,0.84
17.14,0.83
17.16,0.84
17.19,0.85
17.21,0.85
17.24,0.86
17.26,0.86
17.28,0.86
17.31,0.89
17.33,0.88
17.36,0.89
17.38,0.89
17.41,0.86
17.43,0.87
17.46,0.88
17.48,0.85
17.5,0.86
17.53,0.86
17.55,0.87
17.58,0.9
17.6,0.89
17.63,0.88
17.65,0.92
17.68,0.91
17.7,0.92
17.72,0.9
17.75,0.91
17.77,0.91
17.8,0.92
17.82,0.89
17.85,0.91
17.87,0.89
17.89,0.9
17.92,0.91
17.94,0.94
17.97,0.94
17.99,0.96
18.02,0.97
18.04,1.02
18.07,1.03
18.09,1.03
18.11,1
18.14,0.98
18.16,0.98
18.19,0.99
18.21,0.96
18.24,0.98
18.26,0.96
18.29,0.99
18.31,1
18.33,0.99
18.36,0.96
18.38,0.98
18.41,0.95
18.43,0.97
18.46,0.96
18.48,0.95
18.51,0.96
18.53,0.99
18.55,0.97
18.58,0.99
18.6,0.97
18.63,0.98
18.65,0.99
18.68,1
18.7,0.99
18.73,1.01
18.75,0.99
18.77,1.05
18.8,1.05
18.82,1.05
18.85,1.05
18.87,1.05
18.9,1.04
18.92,1.05
18.94,1.02
18.97,1.03
18.99,1.01
19.02,1.01
19.04,1.04
19.07,1.04
19.09,1.04
19.12,1.05
19.14,1.05
19.16,1.07
19.19,1.07
19.21,1.07
19.24,1.07
19.26,1.06
19.29,1.04
19.31,1.04
19.34,1.03
19.36,1.03
19.38,1.04
19.41,1.05
19.43,1.06
19.46,1.06
19.48,1.06
19.51,1.1
19.53,1.11
19.56,1.11
19.58,1.11
19.6,1.08
19.63,1.11
19.65,1.1
19.68,1.06
19.7,1.07
19.73,1.05
19.75,1.02
19.78,1.05
19.8,1.02
19.82,1.02
19.85,1.02
19.87,1.02
19.9,1.04
19.92,1.08
19.95,1.06
19.97,1.08
19.99,1.09
20.02,1.09
20.04,1.09
20.07,1.07
20.09,1.07
20.12,1.12
20.14,1.09
20.17,1.09
20.19,1.09
20.21,1.1
20.24,1.13
20.26,1.12
20.29,1.09
20.31,1.11
20.34,1.09
20.36,1.1
20.39,1.09
20.41,1.07
20.43,1.07
20.46,1.07
20.48,1.06
20.51,1.09
20.53,1.08
20.56,1.08
20.58,1.09
20.61,1.09
20.63,1.1
20.65,1.11
20.68,1.08
20.7,1.09
20.73,1.09
20.75,1.09
20.78,1.09
20.8,1.07
20.83,1.06
20.85,1.09
20.87,1.09
20.9,1.1
20.92,1.1
20.95,1.1
20.97,1.14
21,1.13
21.02,1.11
21.05,1.11
21.07,1.11
21.09,1.1
21.12,1.11
21.14,1.09
21.17,1.1
21.19,1.09
21.22,1.09
21.24,1.1
21.26,1.1
21.29,1.08
21.31,1.1
21.34,1.1
21.36,1.15
21.39,1.14
21.41,1.13
21.44,1.16
21.46,1.21
21.48,1.19
21.51,1.19
21.53,1.11
21.56,1.12
21.58,1.13
21.61,1.13
21.63,1.1
21.66,1.12
21.68,1.14
21.7,1.19
21.73,1.2
21.75,1.2
21.78,1.17
21.8,1.18
21.83,1.16
21.85,1.16
21.88,1.15
21.9,1.16
21.92,1.13
21.95,1.15
21.97,1.17
22,1.16
22.02,1.16
22.05,1.17
22.07,1.16
22.1,1.21
22.12,1.21
22.14,1.2
22.17,1.22
22.19,1.24
22.22,1.22
22.24,1.25
22.27,1.22
22.29,1.24
22.31,1.25
22.34,1.25
22.36,1.25
22.39,1.27
22.41,1.26
22.44,1.29
22.46,1.28
22.49,1.28
22.51,1.28
22.53,1.28
22.56,1.29
22.58,1.29
22.61,1.28
22.63,1.29
22.66,1.28
22.68,1.28
22.71,1.31
22.73,1.32
22.75,1.33
22.78,1.33
22.8,1.34
22.83,1.37
22.85,1.38
22.88,1.37
22.9,1.39
22.93,1.38
22.95,1.38
22.97,1.4
23,1.38
23.02,1.38
23.05,1.41
23.07,1.39
23.1,1.42
23.12,1.43
23.15,1.42
23.17,1.45
23.19,1.44
23.22,1.42
23.24,1.44
23.27,1.43
23.29,1.42
23.32,1.43
23.34,1.42
23.36,1.42
23.39,1.43
23.41,1.41
23.44,1.43
23.46,1.45
23.49,1.46
23.51,1.46
23.54,1.47
23.56,1.47
23.58,1.5
23.61,1.47
23.63,1.49
23.66,1.48
23.68,1.5
23.71,1.52
23.73,1.53
23.76,1.52
23.78,1.54
23.8,1.52
23.83,1.54
23.85,1.55
23.88,1.53
23.9,1.52
23.93,1.53
23.95,1.51
23.98,1.53
24,1.53
24.02,1.52
24.05,1.53
24.07,1.55
24.1,1.55
24.12,1.53
24.15,1.52
24.17,1.53
24.2,1.54
24.22,1.52
24.24,1.53
24.27,1.53
24.29,1.55
24.32,1.54
24.34,1.52
24.37,1.54
24.39,1.54
24.42,1.54
24.44,1.56
24.46,1.55
24.49,1.56
24.51,1.56
24.54,1.55
24.56,1.55
24.59,1.55
24.61,1.53
24.63,1.54
24.66,1.52
24.68,1.52
24.71,1.52
24.73,1.51
24.76,1.52
24.78,1.5
24.81,1.5
24.83,1.52
24.85,1.5
24.88,1.48
24.9,1.46
24.93,1.45
24.95,1.46
24.98,1.49
25,1.46
25.03,1.51
25.05,1.52
25.07,1.53
25.1,1.54
25.12,1.54
25.15,1.53
25.17,1.57
25.2,1.54
25.22,1.54
25.25,1.53
25.27,1.52
25.29,1.51
25.32,1.5
25.34,1.46
25.37,1.47
25.39,1.45
25.42,1.45
25.44,1.45
25.47,1.45
25.49,1.45
25.51,1.46
25.54,1.45
25.56,1.48
25.59,1.47
25.61,1.47
25.64,1.47
25.66,1.48
25.68,1.47
25.71,1.49
25.73,1.45
25.76,1.47
25.78,1.47
25.81,1.46
25.83,1.46
25.86,1.46
25.88,1.45
25.9,1.48
25.93,1.49
25.95,1.49
25.98,1.49
26,1.5
26.03,1.51
26.05,1.52
26.08,1.5
26.1,1.5
26.12,1.51
26.15,1.51
26.17,1.51
26.2,1.51
26.22,1.53
26.25,1.53
26.27,1.54
26.3,1.54
26.32,1.54
26.34,1.54
26.37,1.57
26.39,1.57
26.42,1.59
26.44,1.59
26.47,1.61
26.49,1.6
26.52,1.63
26.54,1.61
26.56,1.62
26.59,1.6
26.61,1.61
26.64,1.61
26.66,1.62
26.69,1.6
26.71,1.63
26.73,1.64
26.76,1.68
26.78,1.67
26.81,1.67
26.83,1.68
26.86,1.71
26.88,1.69
26.91,1.7
26.93,1.67
26.95,1.71
26.98,1.72
27,1.73
27.03,1.73
27.05,1.77
27.08,1.76
27.1,1.82
27.13,1.83
27.15,1.84
27.17,1.86
27.2,1.86
27.22,1.86
27.25,1.87
27.27,1.83
27.3,1.85
27.32,1.84
27.35,1.85
27.37,1.9
27.39,1.89
27.42,1.91
27.44,1.93
27.47,1.93
27.49,1.96
27.52,1.97
27.54,1.95
27.57,1.97
27.59,1.96
27.61,1.97
27.64,2
27.66,2
27.69,2.02
27.71,2.01
27.74,2.02
27.76,2.05
27.78,2.05
27.81,2.04
27.83,2.08
27.86,2.08
27.88,2.08
27.91,2.1
27.93,2.1
27.96,2.11
27.98,2.13
28,2.1
28.03,2.1
28.05,2.12
28.08,2.11
28.1,2.15
28.13,2.13
28.15,2.13
28.18,2.13
28.2,2.14
28.22,2.16
28.25,2.17
28.27,2.12
28.3,2.15
28.32,2.12
28.35,2.15
28.37,2.13
28.4,2.11
28.42,2.12
28.44,2.14
28.47,2.11
28.49,2.14
28.52,2.13
28.54,2.16
28.57,2.2
28.59,2.2
28.62,2.2
28.64,2.24
28.66,2.22
28.69,2.22
28.71,2.19
28.74,2.16
28.76,2.14
28.79,2.13
28.81,2.12
28.84,2.17
28.86,2.16
28.88,2.18
28.91,2.18
28.93,2.19
28.96,2.22
28.98,2.21
29.01,2.17
29.03,2.19
29.05,2.13
29.08,2.13
29.1,2.11
29.13,2.09
29.15,2.09
29.18,2.07
29.2,2.06
29.23,2.08
29.25,2.08
29.27,2.08
29.3,2.09
29.32,2.08
29.35,2.08
29.37,2.08
29.4,2.07
29.42,2.06
29.45,2.06
29.47,2.03
29.49,2.03
29.52,2.02
29.54,2.02
29.57,2.02
29.59,2.01
29.62,2
29.64,2
29.67,1.98
29.69,2.01
29.71,1.99
29.74,1.98
29.76,1.97
29.79,1.95
29.81,1.95
29.84,1.94
29.86,1.91
29.89,1.91
29.91,1.9
29.93,1.9
29.96,1.92
29.98,1.92
30.01,1.9
30.03,1.94
30.06,1.94
30.08,1.94
30.1,1.92
30.13,1.92
30.15,1.92
30.18,1.96
30.2,1.9
30.23,1.9
30.25,1.87
30.28,1.9
30.3,1.9
30.32,1.88
30.35,1.86
30.37,1.89
30.4,1.88
30.42,1.92
30.45,1.89
30.47,1.89
30.5,1.9
30.52,1.89
30.54,1.89
30.57,1.92
30.59,1.9
30.62,1.93
30.64,1.94
30.67,1.94
30.69,1.95
30.72,1.95
30.74,1.93
30.76,1.97
30.79,1.95
30.81,1.96
30.84,1.96
30.86,1.98
30.89,1.98
30.91,1.98
30.94,1.97
30.96,1.99
30.98,1.99
31.01,2.01
31.03,2
31.06,2
31.08,2
31.11,2.02
31.13,2.02
31.15,2.06
31.18,2.05
31.2,2.08
31.23,2.1
31.25,2.1
31.28,2.13
31.3,2.14
31.33,2.14
31.35,2.15
31.37,2.13
31.4,2.14
31.42,2.18
31.45,2.18
31.47,2.19
31.5,2.22
31.52,2.24
31.55,2.27
31.57,2.31
31.59,2.32
31.62,2.35
31.64,2.36
31.67,2.37
31.69,2.39
31.72,2.38
31.74,2.38
31.77,2.39
31.79,2.4
31.81,2.43
31.84,2.46
31.86,2.51
31.89,2.56
31.91,2.6
31.94,2.6
31.96,2.62
31.99,2.6
32.01,2.61
32.03,2.59
32.06,2.61
32.08,2.61
32.11,2.65
32.13,2.67
32.16,2.74
32.18,2.72
32.2,2.77
32.23,2.76
32.25,2.82
32.28,2.82
32.3,2.83
32.33,2.83
32.35,2.88
32.38,2.87
32.4,2.91
32.42,2.9
32.45,2.92
32.47,2.92
32.5,2.94
32.52,2.92
32.55,2.95
32.57,2.95
32.6,2.95
32.62,2.99
32.64,3.01
32.67,3
32.69,3.03
32.72,3
32.74,3.01
32.77,3.01
32.79,2.99
32.82,3
32.84,2.99
32.86,2.98
32.89,3.01
32.91,3.01
32.94,3.02
32.96,3.02
32.99,3.02
33.01,3.03
33.04,3.03
33.06,3.02
33.08,3.02
33.11,3.02
33.13,3
33.16,3.01
33.18,2.98
33.21,2.99
33.23,2.98
33.26,2.98
33.28,2.98
33.3,2.99
33.33,2.96
33.35,3
33.38,2.98
33.4,2.98
33.43,2.96
33.45,2.95
33.47,2.92
33.5,2.93
33.52,2.91
33.55,2.91
33.57,2.88
33.6,2.9
33.62,2.87
33.65,2.88
33.67,2.86
33.69,2.82
33.72,2.8
33.74,2.83
33.77,2.78
33.79,2.78
33.82,2.75
33.84,2.75
33.87,2.75
33.89,2.78
33.91,2.73
33.94,2.76
33.96,2.75
33.99,2.76
34.01,2.75
34.04,2.74
34.06,2.7
34.09,2.74
34.11,2.69
34.13,2.67
34.16,2.67
34.18,2.65
34.21,2.63
34.23,2.62
34.26,2.58
34.28,2.59
34.31,2.56
34.33,2.54
34.35,2.53
34.38,2.52
34.4,2.51
34.43,2.5
34.45,2.46
34.48,2.47
34.5,2.45
34.52,2.45
34.55,2.45
34.57,2.45
34.6,2.42
34.62,2.44
34.65,2.42
34.67,2.41
34.7,2.4
34.72,2.38
34.74,2.39
34.77,2.4
34.79,2.38
34.82,2.41
34.84,2.41
34.87,2.41
34.89,2.41
34.92,2.39
34.94,2.39
34.96,2.38
34.99,2.36
35.01,2.36
35.04,2.33
35.06,2.32
35.09,2.33
35.11,2.34
35.14,2.34
35.16,2.35
35.18,2.35
35.21,2.37
35.23,2.4
35.26,2.38
35.28,2.42
35.31,2.39
35.33,2.4
35.36,2.41
35.38,2.42
35.4,2.41
35.43,2.44
35.45,2.4
35.48,2.44
35.5,2.43
35.53,2.45
35.55,2.45
35.57,2.47
35.6,2.44
35.62,2.47
35.65,2.47
35.67,2.5
35.7,2.48
35.72,2.51
35.75,2.51
35.77,2.52
35.79,2.52
35.82,2.58
35.84,2.6
35.87,2.63
35.89,2.64
35.92,2.68
35.94,2.71
35.97,2.76
35.99,2.76
36.01,2.79
36.04,2.83
36.06,2.85
36.09,2.87
36.11,2.91
36.14,2.92
36.16,2.93
36.19,2.94
36.21,2.97
36.23,2.99
36.26,3
36.28,3.01
36.31,3.03
36.33,3.06
36.36,3.1
36.38,3.12
36.41,3.15
36.43,3.18
36.45,3.2
36.48,3.24
36.5,3.26
36.53,3.28
36.55,3.32
36.58,3.35
36.6,3.37
36.62,3.41
36.65,3.43
36.67,3.47
36.7,3.49
36.72,3.5
36.75,3.52
36.77,3.55
36.8,3.58
36.82,3.62
36.84,3.64
36.87,3.67
36.89,3.71
36.92,3.75
36.94,3.78
36.97,3.81
36.99,3.8
37.02,3.84
37.04,3.82
37.06,3.84
37.09,3.84
37.11,3.84
37.14,3.85
37.16,3.89
37.19,3.87
37.21,3.92
37.24,3.89
37.26,3.93
37.28,3.96
37.31,3.99
37.33,3.98
37.36,4.03
37.38,4.03
37.41,4.07
37.43,4.06
37.46,4.06
37.48,4.05
37.5,4.06
37.53,4.04
37.55,4.09
37.58,4.09
37.6,4.09
37.63,4.09
37.65,4.11
37.68,4.1
37.7,4.12
37.72,4.08
37.75,4.11
37.77,4.08
37.8,4.07
37.82,4.06
37.85,4.06
37.87,4.04
37.89,4.05
37.92,4.02
37.94,4.03
37.97,3.99
37.99,3.98
38.02,3.99
38.04,3.98
38.07,3.96
38.09,3.96
38.11,3.95
38.14,3.96
38.16,3.95
38.19,3.91
38.21,3.9
38.24,3.87
38.26,3.84
38.29,3.84
38.31,3.82
38.33,3.8
38.36,3.79
38.38,3.76
38.41,3.76
38.43,3.73
38.46,3.69
38.48,3.67
38.51,3.63
38.53,3.6
38.55,3.59
38.58,3.55
38.6,3.54
38.63,3.51
38.65,3.51
38.68,3.5
38.7,3.47
38.73,3.44
38.75,3.44
38.77,3.41
38.8,3.42
38.82,3.4
38.85,3.39
38.87,3.37
38.9,3.34
38.92,3.3
38.94,3.29
38.97,3.24
38.99,3.23
39.02,3.22
39.04,3.22
39.07,3.22
39.09,3.21
39.12,3.18
39.14,3.18
39.16,3.13
39.19,3.09
39.21,3.07
39.24,3.02
39.26,2.99
39.29,3.02
39.31,3
39.34,3
39.36,3
39.38,3
39.41,3.01
39.43,3.04
39.46,2.99
39.48,3
39.51,2.98
39.53,2.96
39.56,2.95
39.58,2.94
39.6,2.91
39.63,2.92
39.65,2.87
39.68,2.88
39.7,2.87
39.73,2.88
39.75,2.89
39.78,2.9
39.8,2.9
39.82,2.93
39.85,2.93
39.87,2.95
39.9,2.95
39.92,2.93
39.95,2.94
39.97,2.93
39.99,2.94
40.02,2.94
40.04,2.94
40.07,2.95
40.09,2.95
40.12,2.95
40.14,2.98
40.17,2.98
40.19,3.01
40.21,3.04
40.24,3.05
40.26,3.07
40.29,3.11
40.31,3.11
40.34,3.13
40.36,3.15
40.39,3.15
40.41,3.17
40.43,3.18
40.46,3.18
40.48,3.25
40.51,3.29
40.53,3.31
40.56,3.35
40.58,3.41
40.61,3.45
40.63,3.5
40.65,3.49
40.68,3.52
40.7,3.53
40.73,3.56
40.75,3.55
40.78,3.59
40.8,3.61
40.83,3.63
40.85,3.63
40.87,3.69
40.9,3.72
40.92,3.76
40.95,3.81
40.97,3.85
41,3.89
41.02,3.95
41.05,3.98
41.07,4.03
41.09,4.06
41.12,4.08
41.14,4.1
41.17,4.14
41.19,4.17
41.22,4.24
41.24,4.27
41.26,4.31
41.29,4.34
41.31,4.39
41.34,4.42
41.36,4.47
41.39,4.49
41.41,4.54
41.44,4.57
41.46,4.61
41.48,4.65
41.51,4.69
41.53,4.73
41.56,4.76
41.58,4.78
41.61,4.83
41.63,4.86
41.66,4.89
41.68,4.94
41.7,4.97
41.73,5.02
41.75,5.04
41.78,5.08
41.8,5.1
41.83,5.14
41.85,5.14
41.88,5.17
41.9,5.17
41.92,5.18
41.95,5.22
41.97,5.25
42,5.26
42.02,5.3
42.05,5.31
42.07,5.35
42.1,5.35
42.12,5.36
42.14,5.37
42.17,5.39
42.19,5.39
42.22,5.4
42.24,5.37
42.27,5.41
42.29,5.39
42.31,5.38
42.34,5.36
42.36,5.37
42.39,5.34
42.41,5.36
42.44,5.32
42.46,5.31
42.49,5.28
42.51,5.28
42.53,5.24
42.56,5.27
42.58,5.2
42.61,5.2
42.63,5.19
42.66,5.18
42.68,5.19
42.71,5.19
42.73,5.14
42.75,5.17
42.78,5.14
42.8,5.15
42.83,5.14
