Voltage U1;Corriente IA
7.05;1.19
7.08;1.24
7.1;1.19
7.13;1.32
7.15;1.24
7.17;1.27
7.2;1.23
7.22;1.22
7.25;1.2
7.27;1.25
7.3;1.16
7.32;1.15
7.35;1.11
7.37;1.09
7.39;1.13
7.42;1.15
7.44;1.11
7.47;1.08
7.49;1.12
7.52;1.08
7.54;1.13
7.57;1.12
7.59;1.11
7.61;1.04
7.64;1.09
7.66;1
7.69;1.05
7.71;1.01
7.74;1.04
7.76;0.94
7.78;1.02
7.81;0.95
7.83;1.07
7.86;1.05
7.88;1.13
7.91;1.04
7.93;1.15
7.96;1.08
7.98;1.21
8;1.08
8.03;1.21
8.05;1.12
8.08;1.19
8.1;1.16
8.13;1.32
8.15;1.19
8.18;1.39
8.2;1.29
8.22;1.39
8.25;1.38
8.27;1.51
8.3;1.36
8.32;1.53
8.35;1.43
8.37;1.52
8.4;1.48
8.42;1.58
8.44;1.45
8.47;1.58
8.49;1.49
8.52;1.6
8.54;1.51
8.57;1.56
8.59;1.48
8.62;1.54
8.64;1.47
8.66;1.57
8.69;1.47
8.71;1.51
8.74;1.45
8.76;1.47
8.79;1.42
8.81;1.47
8.84;1.37
8.86;1.39
8.88;1.35
8.91;1.35
8.93;1.34
8.96;1.38
8.98;1.34
9.01;1.32
9.03;1.3
9.05;1.26
9.08;1.27
9.1;1.29
9.13;1.27
9.15;1.19
9.18;1.22
9.2;1.16
9.23;1.2
9.25;1.19
9.27;1.16
9.3;1.07
9.32;1.15
9.35;1.04
9.37;1.11
9.4;1.06
9.42;1.1
9.45;1.01
9.47;1.09
9.49;1.02
9.52;1.16
9.54;1.08
9.57;1.17
9.59;1.11
9.62;1.2
9.64;1.16
9.67;1.29
9.69;1.15
9.71;1.33
9.74;1.26
9.76;1.33
9.79;1.32
9.81;1.47
9.84;1.34
9.86;1.56
9.89;1.46
9.91;1.55
9.93;1.52
9.96;1.63
9.98;1.52
10.01;1.68
10.03;1.58
10.06;1.69
10.08;1.64
10.1;1.74
10.13;1.65
10.15;1.75
10.18;1.67
10.2;1.78
10.23;1.7
10.25;1.77
10.28;1.69
10.3;1.74
10.32;1.72
10.35;1.82
10.37;1.75
10.4;1.8
10.42;1.76
10.45;1.83
10.47;1.81
10.5;1.88
10.52;1.82
10.54;1.82
10.57;1.81
10.59;1.83
10.62;1.83
10.64;1.88
10.67;1.86
10.69;1.84
10.72;1.88
10.74;1.86
10.76;1.9
10.79;1.93
10.81;1.91
10.84;1.86
10.86;1.93
10.89;1.86
10.91;1.93
10.94;1.93
10.96;1.95
10.98;1.89
11.01;1.97
11.03;1.91
11.06;2.05
11.08;2.02
11.11;2.11
11.13;2.08
11.15;2.2
11.18;2.18
11.2;2.34
11.23;2.26
11.25;2.41
11.28;2.35
11.3;2.46
11.33;2.49
11.35;2.67
11.37;2.58
11.4;2.8
11.42;2.76
11.45;2.91
11.47;2.94
11.5;3.07
11.52;2.97
11.55;3.18
11.57;3.11
11.59;3.23
11.62;3.21
11.64;3.34
11.67;3.27
11.69;3.43
11.72;3.38
11.74;3.49
11.77;3.46
11.79;3.58
11.81;3.5
11.84;3.61
11.86;3.57
11.89;3.69
11.91;3.65
11.94;3.72
11.96;3.65
11.99;3.72
12.01;3.7
12.03;3.79
12.06;3.73
12.08;3.76
12.11;3.73
12.13;3.75
12.16;3.73
12.18;3.79
12.21;3.74
12.23;3.7
12.25;3.7
12.28;3.66
12.3;3.67
12.33;3.68
12.35;3.62
12.38;3.57
12.4;3.59
12.42;3.53
12.45;3.57
12.47;3.55
12.5;3.53
12.52;3.48
12.55;3.51
12.57;3.41
12.6;3.46
12.62;3.4
12.64;3.41
12.67;3.29
12.69;3.31
12.72;3.23
12.74;3.33
12.77;3.25
12.79;3.33
12.82;3.23
12.84;3.32
12.86;3.24
12.89;3.34
12.91;3.2
12.94;3.32
12.96;3.18
12.99;3.24
13.01;3.19
13.04;3.31
13.06;3.16
13.08;3.32
13.11;3.2
13.13;3.27
13.16;3.22
13.18;3.32
13.21;3.15
13.23;3.29
13.26;3.19
13.28;3.27
13.3;3.19
13.33;3.26
13.35;3.13
13.38;3.23
13.4;3.12
13.43;3.17
13.45;3.07
13.47;3.11
13.5;3
13.52;3.06
13.55;2.97
13.57;3.05
13.6;2.95
13.62;2.96
13.65;2.91
13.67;2.92
13.69;2.86
13.72;2.92
13.74;2.81
13.77;2.8
13.79;2.76
13.82;2.72
13.84;2.68
13.87;2.7
13.89;2.63
13.91;2.6
13.94;2.59
13.96;2.53
13.99;2.58
14.01;2.6
14.04;2.58
14.06;2.52
14.09;2.55
14.11;2.48
14.13;2.54
14.16;2.5
14.18;2.49
14.21;2.39
14.23;2.45
14.26;2.38
14.28;2.46
14.31;2.41
14.33;2.48
14.35;2.41
14.38;2.53
14.4;2.47
14.43;2.61
14.45;2.56
14.48;2.67
14.5;2.59
14.52;2.7
14.55;2.65
14.57;2.82
14.6;2.71
14.62;2.89
14.65;2.85
14.67;2.97
14.7;2.97
14.72;3.15
14.74;3.05
14.77;3.26
14.79;3.2
14.82;3.32
14.84;3.31
14.87;3.45
14.89;3.34
14.92;3.53
14.94;3.47
14.96;3.6
14.99;3.59
15.01;3.71
15.04;3.64
15.06;3.78
15.09;3.72
15.11;3.88
15.14;3.84
15.16;3.94
15.18;3.91
15.21;4.01
15.23;4
15.26;4.15
15.28;4.1
15.31;4.19
15.33;4.17
15.36;4.24
15.38;4.27
15.4;4.4
15.43;4.38
15.45;4.45
15.48;4.49
15.5;4.55
15.53;4.61
15.55;4.72
15.57;4.72
15.6;4.75
15.62;4.8
15.65;4.8
15.67;4.89
15.7;4.97
15.72;5.03
15.75;5.04
15.77;5.15
15.79;5.12
15.82;5.26
15.84;5.34
15.87;5.42
15.89;5.36
15.92;5.52
15.94;5.51
15.97;5.74
15.99;5.78
16.01;5.92
16.04;5.92
16.06;6.11
16.09;6.12
16.11;6.37
16.14;6.32
16.16;6.54
16.19;6.55
16.21;6.73
16.23;6.81
16.26;7.08
16.28;7.03
16.31;7.34
16.33;7.35
16.36;7.51
16.38;7.58
16.41;7.79
16.43;7.71
16.45;8.01
16.48;8
16.5;8.18
16.53;8.25
16.55;8.46
16.58;8.47
16.6;8.72
16.63;8.7
16.65;8.89
16.67;8.86
16.7;9.02
16.72;8.99
16.75;9.1
16.77;9.07
16.8;9.23
16.82;9.18
16.84;9.31
16.87;9.28
16.89;9.36
16.92;9.37
16.94;9.49
16.97;9.41
16.99;9.47
17.02;9.4
17.04;9.42
17.06;9.39
17.09;9.41
17.11;9.33
17.14;9.27
17.16;9.22
17.19;9.17
17.21;9.14
17.24;9.12
17.26;9.03
17.28;8.91
17.31;8.9
17.33;8.76
17.36;8.74
17.38;8.65
17.41;8.53
17.43;8.37
17.46;8.37
17.48;8.16
17.5;8.16
17.53;8.04
17.55;7.98
17.58;7.82
17.6;7.81
17.63;7.62
17.65;7.7
17.68;7.52
17.7;7.52
17.72;7.32
17.75;7.33
17.77;7.16
17.8;7.22
17.82;6.96
17.85;7.06
17.87;6.84
17.89;6.86
17.92;6.72
17.94;6.8
17.97;6.55
17.99;6.67
18.02;6.44
18.04;6.49
18.07;6.35
18.09;6.4
18.11;6.15
18.14;6.24
18.16;6.04
18.19;6.09
18.21;5.92
18.24;5.95
18.26;5.73
18.29;5.8
18.31;5.64
18.33;5.7
18.36;5.53
18.38;5.56
18.41;5.41
18.43;5.43
18.46;5.31
18.48;5.35
18.51;5.2
18.53;5.19
18.55;5.06
18.58;5.06
18.6;4.97
18.63;5.01
18.65;4.88
18.68;4.86
18.7;4.81
18.73;4.77
18.75;4.73
18.77;4.81
18.8;4.72
18.82;4.68
18.85;4.67
18.87;4.58
18.9;4.61
18.92;4.63
18.94;4.57
18.97;4.51
18.99;4.54
19.02;4.48
19.04;4.6
19.07;4.59
19.09;4.6
19.12;4.53
19.14;4.62
19.16;4.55
19.19;4.66
19.21;4.62
19.24;4.72
19.26;4.67
19.29;4.79
19.31;4.77
19.34;4.95
19.36;4.91
19.38;5.09
19.41;5.03
19.43;5.19
19.46;5.23
19.48;5.44
19.51;5.39
19.53;5.63
19.56;5.59
19.58;5.77
19.6;5.79
19.63;5.99
19.65;5.9
19.68;6.17
19.7;6.15
19.73;6.31
19.75;6.35
19.78;6.57
19.8;6.52
19.82;6.78
19.85;6.76
19.87;6.95
19.9;6.97
19.92;7.16
19.95;7.14
19.97;7.34
19.99;7.34
20.02;7.57
20.04;7.59
20.07;7.76
20.09;7.78
20.12;7.95
20.14;7.99
20.17;8.22
20.19;8.22
20.21;8.36
20.24;8.44
20.26;8.56
20.29;8.63
20.31;8.83
20.34;8.84
20.36;8.96
20.39;9.06
20.41;9.15
20.43;9.29
20.46;9.46
20.48;9.53
20.51;9.66
20.53;9.79
20.56;9.86
20.58;10.02
20.61;10.17
20.63;10.29
20.65;10.36
20.68;10.52
20.7;10.6
20.73;10.83
20.75;10.97
20.78;11.13
20.8;11.16
20.83;11.4
20.85;11.51
20.87;11.81
20.9;11.9
20.92;12.14
20.95;12.22
20.97;12.53
21;12.62
21.02;12.9
21.05;12.93
21.07;13.24
21.09;13.33
21.12;13.58
21.14;13.73
21.17;14.09
21.19;14.14
21.22;14.53
21.24;14.63
21.26;14.88
21.29;15.05
21.31;15.36
21.34;15.36
21.36;15.72
21.39;15.8
21.41;16.09
21.44;16.25
21.46;16.54
21.48;16.6
21.51;16.95
21.53;16.99
21.56;17.26
21.58;17.28
21.61;17.5
21.63;17.54
21.66;17.74
21.68;17.74
21.7;18.01
21.73;18.01
21.75;18.2
21.78;18.22
21.8;18.33
21.83;18.34
21.85;18.48
21.88;18.4
21.9;18.46
21.92;18.4
21.95;18.39
21.97;18.37
22;18.39
22.02;18.3
22.05;18.23
22.07;18.13
22.1;18.02
22.12;17.95
22.14;17.85
22.17;17.7
22.19;17.49
22.22;17.39
22.24;17.18
22.27;17.04
22.29;16.86
22.31;16.69
22.34;16.42
22.36;16.35
22.39;16.04
22.41;15.95
22.44;15.73
22.46;15.6
22.49;15.28
22.51;15.18
22.53;14.85
22.56;14.8
22.58;14.48
22.61;14.37
22.63;14.06
22.66;13.94
22.68;13.67
22.71;13.64
22.73;13.27
22.75;13.25
22.78;12.95
22.8;12.83
22.83;12.59
22.85;12.52
22.88;12.14
22.9;12.15
22.93;11.8
22.95;11.69
22.97;11.46
23;11.41
23.02;11.07
23.05;11.05
23.07;10.75
23.1;10.73
23.12;10.51
23.15;10.42
23.17;10.13
23.19;10.1
23.22;9.85
23.24;9.83
23.27;9.57
23.29;9.5
23.32;9.28
23.34;9.22
23.36;9.05
23.39;9.03
23.41;8.82
23.44;8.77
23.46;8.62
23.49;8.57
23.51;8.48
23.54;8.47
23.56;8.34
23.58;8.28
23.61;8.2
23.63;8.16
23.66;8.12
23.68;8.12
23.71;8.07
23.73;8
23.76;8
23.78;7.94
23.8;7.98
23.83;8.02
23.85;8
23.88;7.93
23.9;8.03
23.93;7.96
23.95;8.06
23.98;8.07
24;8.11
24.02;8.03
24.05;8.16
24.07;8.11
24.1;8.3
24.12;8.28
24.15;8.42
24.17;8.43
24.2;8.64
24.22;8.66
24.24;8.91
24.27;8.88
24.29;9.16
24.32;9.16
24.34;9.34
24.37;9.43
24.39;9.69
24.42;9.65
24.44;9.97
24.46;9.99
24.49;10.2
24.51;10.32
24.54;10.57
24.56;10.56
24.59;10.9
24.61;10.93
24.63;11.19
24.66;11.31
24.68;11.58
24.71;11.63
24.73;11.92
24.76;11.98
24.78;12.24
24.81;12.3
24.83;12.53
24.85;12.57
24.88;12.81
24.9;12.93
24.93;13.21
24.95;13.31
24.98;13.56
25;13.68
25.03;13.94
25.05;14.09
25.07;14.35
25.1;14.42
25.12;14.63
25.15;14.75
25.17;14.97
25.2;15.11
25.22;15.36
25.25;15.49
25.27;15.7
25.29;15.9
25.32;16.11
25.34;16.32
25.37;16.62
25.39;16.81
25.42;16.94
25.44;17.17
25.47;17.31
25.49;17.56
25.51;17.77
25.54;17.93
25.56;18.07
25.59;18.37
25.61;18.52
25.64;18.88
25.66;19.1
25.68;19.4
25.71;19.59
25.73;19.96
25.76;20.19
25.78;20.6
25.81;20.75
25.83;21.07
25.86;21.25
25.88;21.57
25.9;21.78
25.93;22.16
25.95;22.3
25.98;22.77
26;23.01
26.03;23.4
26.05;23.72
26.08;24.15
26.1;24.34
26.12;24.78
26.15;24.92
26.17;25.26
26.2;25.48
26.22;25.83
26.25;25.93
26.27;26.32
26.3;26.53
26.32;26.92
26.34;27.14
26.37;27.52
26.39;27.69
26.42;28.11
26.44;28.28
26.47;28.61
26.49;28.73
26.52;29.03
26.54;29.13
26.56;29.39
26.59;29.47
26.61;29.75
26.64;29.86
26.66;30.1
26.69;30.21
26.71;30.4
26.73;30.48
26.76;30.7
26.78;30.72
26.81;30.8
26.83;30.81
26.86;30.81
26.88;30.8
26.91;30.85
26.93;30.76
26.95;30.67
26.98;30.59
27;30.46
27.03;30.41
27.05;30.31
27.08;30.13
27.1;29.93
27.13;29.82
27.15;29.55
27.17;29.44
27.2;29.23
27.22;29.04
27.25;28.73
27.27;28.58
27.3;28.25
27.32;28.12
27.35;27.8
27.37;27.62
27.39;27.24
27.42;27.06
27.44;26.66
27.47;26.5
27.49;26.1
27.52;25.95
27.54;25.51
27.57;25.3
27.59;24.92
27.61;24.8
27.64;24.33
27.66;24.19
27.69;23.71
27.71;23.45
27.74;23.04
27.76;22.84
27.78;22.26
27.81;22.09
27.83;21.59
27.86;21.37
27.88;20.99
27.91;20.8
27.93;20.32
27.96;20.19
27.98;19.76
28;19.58
28.03;19.15
28.05;18.9
28.08;18.44
28.1;18.24
28.13;17.84
28.15;17.67
28.18;17.29
28.2;17.08
28.22;16.77
28.25;16.61
28.27;16.34
28.3;16.26
28.32;15.95
28.35;15.78
28.37;15.57
28.4;15.39
28.42;15.21
28.44;15.11
28.47;14.86
28.49;14.73
28.52;14.61
28.54;14.47
28.57;14.42
28.59;14.37
28.62;14.24
28.64;14.14
28.66;14.11
28.69;14
28.71;14.01
28.74;13.98
28.76;13.95
28.79;13.87
28.81;13.94
28.84;13.87
28.86;13.98
28.88;13.99
28.91;14.03
28.93;13.96
28.96;14.11
28.98;14.09
29.01;14.27
29.03;14.27
29.05;14.45
29.08;14.47
29.1;14.69
29.13;14.74
29.15;15
29.18;14.99
29.2;15.28
29.23;15.34
29.25;15.57
29.27;15.68
29.3;15.99
29.32;16.01
29.35;16.37
29.37;16.43
29.4;16.67
29.42;16.82
29.45;17.16
29.47;17.19
29.49;17.59
29.52;17.7
29.54;18.01
29.57;18.22
29.59;18.54
29.62;18.61
29.64;18.95
29.67;19.02
29.69;19.34
29.71;19.47
29.74;19.73
29.76;19.87
29.79;20.21
29.81;20.39
29.84;20.78
29.86;20.96
29.89;21.32
29.91;21.53
29.93;21.88
29.96;22.07
29.98;22.44
30.01;22.59
30.03;22.92
30.06;23.1
30.08;23.38
30.1;23.6
30.13;23.99
30.15;24.23
30.18;24.54
30.2;24.79
30.23;25.09
30.25;25.43
30.28;25.81
30.3;26.04
30.32;26.27
30.35;26.6
30.37;26.86
30.4;27.21
30.42;27.55
30.45;27.83
30.47;28.11
30.5;28.56
30.52;28.83
30.54;29.27
30.57;29.62
30.59;30.01
30.62;30.33
30.64;30.81
30.67;31.09
30.69;31.59
30.72;31.86
30.74;32.29
30.76;32.6
30.79;33.02
30.81;33.32
30.84;33.88
30.86;34.12
30.89;34.73
30.91;35.08
30.94;35.58
30.96;36.04
30.98;36.62
31.01;36.85
31.03;37.47
31.06;37.73
31.08;38.18
31.11;38.53
31.13;38.99
31.15;39.24
31.18;39.83
31.2;40.15
31.23;40.66
31.25;41.01
31.28;41.51
31.3;41.82
31.33;42.34
31.35;42.56
31.37;42.96
31.4;43.19
31.42;43.62
31.45;43.83
31.47;44.21
31.5;44.43
31.52;44.89
31.55;45.11
31.57;45.49
31.59;45.7
31.62;46.03
31.64;46.22
31.67;46.54
31.69;46.65
31.72;46.86
31.74;46.95
31.77;47.07
31.79;47.14
31.81;47.3
31.84;47.29
31.86;47.31
31.89;47.4
31.91;47.4
31.94;47.45
31.96;47.48
31.99;47.37
32.01;47.24
32.03;47.22
32.06;47.03
32.08;47.01
32.11;46.87
32.13;46.7
32.16;46.48
32.18;46.4
32.2;46.13
32.23;46.06
32.25;45.77
32.28;45.63
32.3;45.32
32.33;45.2
32.35;44.84
32.38;44.71
32.4;44.35
32.42;44.21
32.45;43.78
32.47;43.59
32.5;43.23
32.52;43.06
32.55;42.57
32.57;42.37
32.6;41.88
32.62;41.63
32.64;41.11
32.67;40.82
32.69;40.2
32.72;39.92
32.74;39.33
32.77;38.99
32.79;38.44
32.82;38.15
32.84;37.5
32.86;37.21
32.89;36.64
32.91;36.29
32.94;35.71
32.96;35.33
32.99;34.69
33.01;34.31
33.04;33.76
33.06;33.39
33.08;32.82
33.11;32.46
33.13;31.93
33.16;31.59
33.18;31.15
33.21;30.87
33.23;30.43
33.26;30.09
33.28;29.67
33.3;29.34
33.33;28.98
33.35;28.74
33.38;28.31
33.4;27.96
33.43;27.64
33.45;27.33
33.47;27.08
33.5;26.86
33.52;26.55
33.55;26.32
33.57;26.15
33.6;25.92
33.62;25.82
33.65;25.66
33.67;25.5
33.69;25.32
33.72;25.27
33.74;25.1
33.77;25.1
33.79;25
33.82;24.96
33.84;24.84
33.87;24.88
33.89;24.81
33.91;24.92
33.94;24.88
33.96;25
33.99;24.99
34.01;25.16
34.04;25.17
34.06;25.38
34.09;25.4
34.11;25.66
34.13;25.7
34.16;25.87
34.18;25.96
34.21;26.24
34.23;26.25
34.26;26.57
34.28;26.64
34.31;26.89
34.33;27.1
34.35;27.46
34.38;27.56
34.4;27.97
34.43;28.14
34.45;28.48
34.48;28.71
34.5;29.04
34.52;29.16
34.55;29.55
34.57;29.7
34.6;30.03
34.62;30.23
34.65;30.58
34.67;30.81
34.7;31.25
34.72;31.51
34.74;31.97
34.77;32.24
34.79;32.68
34.82;33.03
34.84;33.44
34.87;33.67
34.89;34.11
34.92;34.33
34.94;34.76
34.96;35.04
34.99;35.4
35.01;35.75
35.04;36.25
35.06;36.57
35.09;37.02
35.11;37.4
35.14;37.84
35.16;38.25
35.18;38.68
35.21;39
35.23;39.37
35.26;39.74
35.28;40.11
35.31;40.53
35.33;40.94
35.36;41.39
35.38;41.79
35.4;42.32
35.43;42.77
35.45;43.34
35.48;43.83
35.5;44.35
35.53;44.79
35.55;45.38
35.57;45.81
35.6;46.38
35.62;46.77
35.65;47.32
35.67;47.76
35.7;48.31
35.72;48.75
35.75;49.19
35.77;49.49
35.79;49.79
35.82;49.9
35.84;50
35.87;50
35.89;50
35.92;50
35.94;50
35.97;50
35.99;50
36.01;50
36.04;50
36.06;50
36.09;50
36.11;50
36.14;50
36.16;50
36.19;50
36.21;50
36.23;50
36.26;50
36.28;50
36.31;50
36.33;50
36.36;50
36.38;50
36.41;50
36.43;50
36.45;50
36.48;50
36.5;50
36.53;50
36.55;50
36.58;50
36.6;50
36.62;50
36.65;50
36.67;50
36.7;50
36.72;50
36.75;50
36.77;50
36.8;50
36.82;50
36.84;50
36.87;50
36.89;50
36.92;50
36.94;50
36.97;50
36.99;50
37.02;50
37.04;50
37.06;50
37.09;50
37.11;50
37.14;50
37.16;50
37.19;50
37.21;50
37.24;50
37.26;50
37.28;50
37.31;50
37.33;50
37.36;50
37.38;50
37.41;50
37.43;50
37.46;50
37.48;50
37.5;50
37.53;50
37.55;50
37.58;50
37.6;50
37.63;50
37.65;50
37.68;50
37.7;50
37.72;50
37.75;50
37.77;50
37.8;50
37.82;50
37.85;50
37.87;50
37.89;50
37.92;50
37.94;50
37.97;50
37.99;50
38.02;50
38.04;50
38.07;50
38.09;50
38.11;50
38.14;50
38.16;50
38.19;50
38.21;50
38.24;50
38.26;50
38.29;50
38.31;50
38.33;50
38.36;50
38.38;50
38.41;50
38.43;50
38.46;50
38.48;49.98
38.51;49.83
38.53;49.69
38.55;49.5
38.58;49.28
38.6;48.96
38.63;48.64
38.65;48.24
38.68;48.01
38.7;47.72
38.73;47.47
38.75;47.15
38.77;47.01
38.8;46.7
38.82;46.62
38.85;46.4
38.87;46.3
38.9;46.09
38.92;46.03
38.94;45.85
38.97;45.92
38.99;45.77
39.02;45.85
39.04;45.74
39.07;45.8
39.09;45.75
39.12;45.93
39.14;45.84
39.16;46.06
39.19;46.03
39.21;46.24
39.24;46.37
39.26;46.68
39.29;46.7
39.31;47.08
39.34;47.19
39.36;47.51
39.38;47.65
39.41;47.97
39.43;48.06
39.46;48.43
39.48;48.6
39.51;48.93
39.53;49.12
39.56;49.42
39.58;49.57
39.6;49.81
39.63;49.87
39.65;49.98
39.68;49.98
39.7;50
39.73;50
39.75;50
39.78;50
39.8;50
39.82;50
39.85;50
39.87;50
39.9;50
39.92;50
39.95;50
39.97;50
39.99;50
40.02;50
40.04;50
40.07;50
40.09;50
40.12;50
40.14;50
40.17;50
40.19;50
40.21;50
40.24;50
40.26;50
40.29;50
40.31;50
40.34;50
40.36;50
40.39;50
40.41;50
40.43;50
40.46;50
40.48;50
40.51;50
40.53;50
40.56;50
40.58;50
40.61;50
40.63;50
40.65;50
40.68;50
40.7;50
40.73;50
40.75;50
40.78;50
40.8;50
40.83;50
40.85;50
40.87;50
40.9;50
40.92;50
40.95;50
40.97;50
41;50
41.02;50
41.05;50
41.07;50
41.09;50
41.12;50
41.14;50
41.17;50
41.19;50
41.22;50
41.24;50
41.26;50
41.29;50
41.31;50
41.34;50
41.36;50
41.39;50
41.41;50
41.44;50
41.46;50
41.48;50
41.51;50
41.53;50
41.56;50
41.58;50
41.61;50
41.63;50
41.66;50
41.68;50
41.7;50
41.73;50
41.75;50
41.78;50
41.8;50
41.83;50
41.85;50
41.88;50
41.9;50
41.92;50
41.95;50
41.97;50
42;50
42.02;50
42.05;50
42.07;50
42.1;50
42.12;50
42.14;50
42.17;50
42.19;50
42.22;50
42.24;50
42.27;50
42.29;50
42.31;50
42.34;50
42.36;50
42.39;50
42.41;50
42.44;50
42.46;50
42.49;50
42.51;50
42.53;50
42.56;50
42.58;50
42.61;50
42.63;50
42.66;50
42.68;50
42.71;50
42.73;50
42.75;50
42.78;50
42.8;50
42.83;50
42.85;50
42.88;50
42.9;50
42.93;50
42.95;50
42.97;50
43;50
43.02;50
43.05;50
43.07;50
43.1;50
43.12;50
43.15;50
43.17;50
43.19;50
43.22;50
43.24;50
43.27;50
43.29;50
43.32;50
43.34;50
43.36;50
43.39;50
43.41;50
43.44;50
43.46;50
43.49;50
43.51;50
43.54;50
43.56;50
43.58;50
43.61;50
43.63;50
43.66;50
43.68;50
43.71;50
43.73;50
43.76;50
43.78;50
43.8;50
43.83;50
43.85;50
43.88;50
43.9;50
43.93;50
43.95;50
43.98;50
44;50
44.02;50
44.05;50
44.07;50
44.1;50
44.12;50
44.15;50
44.17;50
44.2;50
44.22;50
44.24;50
44.27;50
44.29;50
44.32;50
44.34;50
44.37;50
44.39;50
44.41;50
44.44;50
44.46;50
44.49;50
44.51;50
44.54;50
44.56;50
44.59;50
44.61;50
44.63;50
44.66;50
44.68;50
44.71;50
