Voltage U1;Corriente IA
7.05;0.38
7.08;0.46
7.1;0.41
7.13;0.49
7.15;0.47
7.17;0.59
7.2;0.48
7.22;0.64
7.25;0.58
7.27;0.64
7.3;0.62
7.32;0.73
7.35;0.63
7.37;0.81
7.39;0.72
7.42;0.79
7.44;0.77
7.47;0.86
7.49;0.78
7.52;0.9
7.54;0.81
7.57;0.9
7.59;0.84
7.61;0.91
7.64;0.82
7.66;0.9
7.69;0.83
7.71;0.91
7.74;0.84
7.76;0.91
7.78;0.85
7.81;0.9
7.83;0.88
7.86;0.96
7.88;0.89
7.91;0.93
7.93;0.87
7.96;0.91
7.98;0.88
8;0.91
8.03;0.85
8.05;0.86
8.08;0.84
8.1;0.86
8.13;0.84
8.15;0.88
8.18;0.84
8.2;0.82
8.22;0.83
8.25;0.79
8.27;0.79
8.3;0.83
8.32;0.79
8.35;0.75
8.37;0.77
8.4;0.7
8.42;0.75
8.44;0.74
8.47;0.71
8.49;0.66
8.52;0.71
8.54;0.63
8.57;0.71
8.59;0.68
8.62;0.71
8.64;0.65
8.66;0.72
8.69;0.67
8.71;0.78
8.74;0.7
8.76;0.78
8.79;0.7
8.81;0.77
8.84;0.75
8.86;0.86
8.88;0.76
8.91;0.89
8.93;0.83
8.96;0.92
8.98;0.89
9.01;0.98
9.03;0.88
9.05;1.02
9.08;0.93
9.1;1
9.13;0.95
9.15;1.06
9.18;0.93
9.2;1.06
9.23;0.99
9.25;1.07
9.27;1.02
9.3;1.13
9.32;1.03
9.35;1.14
9.37;1.07
9.4;1.15
9.42;1.09
9.45;1.15
9.47;1.05
9.49;1.12
9.52;1.04
9.54;1.13
9.57;1.07
9.59;1.11
9.62;1.04
9.64;1.08
9.67;1.03
9.69;1.11
9.71;1.03
9.74;1.03
9.76;0.99
9.79;0.98
9.81;0.96
9.84;1
9.86;0.93
9.89;0.92
9.91;0.89
9.93;0.87
9.96;0.9
9.98;0.92
10.01;0.89
10.03;0.86
10.06;0.89
10.08;0.86
10.1;0.88
10.13;0.87
10.15;0.86
10.18;0.8
10.2;0.84
10.23;0.76
10.25;0.79
10.28;0.76
10.3;0.82
10.32;0.73
10.35;0.8
10.37;0.74
10.4;0.84
10.42;0.82
10.45;0.88
10.47;0.78
10.5;0.87
10.52;0.79
10.54;0.91
10.57;0.82
10.59;0.91
10.62;0.84
10.64;0.91
10.67;0.9
10.69;1.05
10.72;0.95
10.74;1.1
10.76;1.06
10.79;1.15
10.81;1.14
10.84;1.24
10.86;1.12
10.89;1.26
10.91;1.18
10.94;1.24
10.96;1.22
10.98;1.3
11.01;1.21
11.03;1.36
11.06;1.29
11.08;1.4
11.11;1.35
11.13;1.42
11.15;1.38
11.18;1.46
11.2;1.39
11.23;1.49
11.25;1.41
11.28;1.46
11.3;1.41
11.33;1.45
11.35;1.43
11.37;1.5
11.4;1.45
11.42;1.51
11.45;1.5
11.47;1.53
11.5;1.54
11.52;1.61
11.55;1.58
11.57;1.59
11.59;1.57
11.62;1.57
11.64;1.59
11.67;1.62
11.69;1.61
11.72;1.58
11.74;1.61
11.77;1.6
11.79;1.65
11.81;1.68
11.84;1.67
11.86;1.63
11.89;1.72
11.91;1.68
11.94;1.74
11.96;1.74
11.99;1.73
12.01;1.66
12.03;1.73
12.06;1.66
12.08;1.75
12.11;1.72
12.13;1.78
12.16;1.76
12.18;1.87
12.21;1.84
12.23;1.98
12.25;1.92
12.28;2.04
12.3;1.97
12.33;2.04
12.35;2.02
12.38;2.15
12.4;2.02
12.42;2.19
12.45;2.11
12.47;2.2
12.5;2.21
12.52;2.33
12.55;2.22
12.57;2.39
12.6;2.31
12.62;2.42
12.64;2.38
12.67;2.46
12.69;2.37
12.72;2.48
12.74;2.39
12.77;2.47
12.79;2.4
12.82;2.48
12.84;2.38
12.86;2.46
12.89;2.41
12.91;2.5
12.94;2.42
12.96;2.48
12.99;2.4
13.01;2.46
13.04;2.4
13.06;2.45
13.08;2.37
13.11;2.4
13.13;2.33
13.16;2.36
13.18;2.31
13.21;2.36
13.23;2.29
13.26;2.28
13.28;2.24
13.3;2.22
13.33;2.19
13.35;2.25
13.38;2.19
13.4;2.15
13.43;2.16
13.45;2.09
13.47;2.1
13.5;2.11
13.52;2.05
13.55;1.99
13.57;1.99
13.6;1.91
13.62;1.97
13.65;1.94
13.67;1.92
13.69;1.83
13.72;1.87
13.74;1.79
13.77;1.84
13.79;1.77
13.82;1.8
13.84;1.72
13.87;1.77
13.89;1.7
13.91;1.78
13.94;1.71
13.96;1.79
13.99;1.71
14.01;1.76
14.04;1.71
14.06;1.81
14.09;1.74
14.11;1.86
14.13;1.77
14.16;1.84
14.18;1.79
14.21;1.89
14.23;1.77
14.26;1.88
14.28;1.79
14.31;1.84
14.33;1.79
14.35;1.91
14.38;1.78
14.4;1.9
14.43;1.82
14.45;1.9
14.48;1.86
14.5;1.93
14.52;1.82
14.55;1.92
14.57;1.84
14.6;1.93
14.62;1.86
14.65;1.9
14.67;1.82
14.7;1.87
14.72;1.81
14.74;1.9
14.77;1.81
14.79;1.83
14.82;1.82
14.84;1.85
14.87;1.83
14.89;1.9
14.92;1.83
14.94;1.86
14.96;1.83
14.99;1.81
15.01;1.81
15.04;1.83
15.06;1.77
15.09;1.79
15.11;1.78
15.14;1.77
15.16;1.8
15.18;1.84
15.21;1.84
15.23;1.83
15.26;1.85
15.28;1.83
15.31;1.87
15.33;1.87
15.36;1.88
15.38;1.81
15.4;1.87
15.43;1.82
15.45;1.89
15.48;1.9
15.5;1.96
15.53;1.9
15.55;2.03
15.57;2
15.6;2.13
15.62;2.11
15.65;2.2
15.67;2.16
15.7;2.26
15.72;2.23
15.75;2.36
15.77;2.27
15.79;2.42
15.82;2.4
15.84;2.5
15.87;2.52
15.89;2.68
15.92;2.62
15.94;2.83
15.97;2.81
15.99;2.95
16.01;2.97
16.04;3.11
16.06;3.03
16.09;3.22
16.11;3.16
16.14;3.28
16.16;3.24
16.19;3.38
16.21;3.35
16.23;3.52
16.26;3.48
16.28;3.64
16.31;3.63
16.33;3.75
16.36;3.73
16.38;3.83
16.41;3.82
16.43;3.97
16.45;3.95
16.48;4.06
16.5;4.04
16.53;4.14
16.55;4.17
16.58;4.3
16.6;4.29
16.63;4.39
16.65;4.41
16.67;4.52
16.7;4.55
16.72;4.65
16.75;4.65
16.77;4.69
16.8;4.72
16.82;4.76
16.84;4.8
16.87;4.89
16.89;4.92
16.92;4.94
16.94;5.02
16.97;5.05
16.99;5.12
17.02;5.19
17.04;5.21
17.06;5.19
17.09;5.27
17.11;5.22
17.14;5.31
17.16;5.3
17.19;5.33
17.21;5.29
17.24;5.35
17.26;5.31
17.28;5.45
17.31;5.41
17.33;5.49
17.36;5.45
17.38;5.53
17.41;5.5
17.43;5.61
17.46;5.5
17.48;5.61
17.5;5.51
17.53;5.57
17.55;5.55
17.58;5.64
17.6;5.52
17.63;5.67
17.65;5.56
17.68;5.63
17.7;5.58
17.72;5.64
17.75;5.51
17.77;5.63
17.8;5.5
17.82;5.54
17.85;5.46
17.87;5.51
17.89;5.36
17.92;5.43
17.94;5.3
17.97;5.32
17.99;5.2
18.02;5.23
18.04;5.08
18.07;5.1
18.09;4.99
18.11;5.03
18.14;4.92
18.16;4.92
18.19;4.79
18.21;4.79
18.24;4.7
18.26;4.71
18.29;4.59
18.31;4.54
18.33;4.43
18.36;4.39
18.38;4.3
18.41;4.29
18.43;4.17
18.46;4.1
18.48;4.05
18.51;3.98
18.53;3.93
18.55;3.9
18.58;3.8
18.6;3.72
18.63;3.67
18.65;3.56
18.68;3.53
18.7;3.48
18.73;3.4
18.75;3.3
18.77;3.28
18.8;3.18
18.82;3.19
18.85;3.13
18.87;3.1
18.9;2.99
18.92;3
18.94;2.88
18.97;2.9
18.99;2.82
19.02;2.84
19.04;2.73
19.07;2.78
19.09;2.7
19.12;2.78
19.14;2.72
19.16;2.78
19.19;2.67
19.21;2.72
19.24;2.66
19.26;2.74
19.29;2.62
19.31;2.72
19.34;2.64
19.36;2.7
19.38;2.68
19.41;2.8
19.43;2.66
19.46;2.82
19.48;2.75
19.51;2.81
19.53;2.78
19.56;2.88
19.58;2.76
19.6;2.93
19.63;2.84
19.65;2.93
19.68;2.89
19.7;2.99
19.73;2.91
19.75;3.06
19.78;3.01
19.8;3.12
19.82;3.06
19.85;3.15
19.87;3.1
19.9;3.18
19.92;3.11
19.95;3.23
19.97;3.19
19.99;3.26
20.02;3.25
20.04;3.31
20.07;3.33
20.09;3.44
20.12;3.4
20.14;3.47
20.17;3.47
20.19;3.52
20.21;3.56
20.24;3.65
20.26;3.65
20.29;3.69
20.31;3.73
20.34;3.77
20.36;3.84
20.39;3.91
20.41;3.95
20.43;3.97
20.46;4.06
20.48;4.11
20.51;4.22
20.53;4.29
20.56;4.35
20.58;4.36
20.61;4.48
20.63;4.47
20.65;4.55
20.68;4.6
20.7;4.7
20.73;4.71
20.75;4.86
20.78;4.9
20.8;5.12
20.83;5.19
20.85;5.35
20.87;5.4
20.9;5.55
20.92;5.6
20.95;5.8
20.97;5.78
21;5.98
21.02;6.02
21.05;6.19
21.07;6.31
21.09;6.55
21.12;6.56
21.14;6.83
21.17;6.88
21.19;7.08
21.22;7.22
21.24;7.41
21.26;7.41
21.29;7.67
21.31;7.71
21.34;7.93
21.36;8
21.39;8.17
21.41;8.23
21.44;8.48
21.46;8.53
21.48;8.75
21.51;8.81
21.53;9.02
21.56;9.08
21.58;9.25
21.61;9.3
21.63;9.51
21.66;9.55
21.68;9.73
21.7;9.79
21.73;9.94
21.75;10.02
21.78;10.22
21.8;10.27
21.83;10.43
21.85;10.49
21.88;10.62
21.9;10.68
21.92;10.84
21.95;10.87
21.97;10.94
22;10.98
22.02;11.03
22.05;11.08
22.07;11.18
22.1;11.19
22.12;11.2
22.14;11.25
22.17;11.23
22.19;11.27
22.22;11.31
22.24;11.26
22.27;11.21
22.29;11.23
22.31;11.15
22.34;11.2
22.36;11.15
22.39;11.1
22.41;11
22.44;11
22.46;10.88
22.49;10.89
22.51;10.77
22.53;10.75
22.56;10.61
22.58;10.58
22.61;10.44
22.63;10.46
22.66;10.29
22.68;10.33
22.71;10.14
22.73;10.09
22.75;9.96
22.78;9.97
22.8;9.75
22.83;9.75
22.85;9.51
22.88;9.47
22.9;9.3
22.93;9.26
22.95;8.99
22.97;9
23;8.8
23.02;8.73
23.05;8.55
23.07;8.53
23.1;8.28
23.12;8.27
23.15;8.03
23.17;7.97
23.19;7.77
23.22;7.7
23.24;7.44
23.27;7.39
23.29;7.18
23.32;7.12
23.34;6.92
23.36;6.83
23.39;6.63
23.41;6.6
23.44;6.42
23.46;6.39
23.49;6.21
23.51;6.12
23.54;5.97
23.56;5.89
23.58;5.72
23.61;5.68
23.63;5.48
23.66;5.38
23.68;5.26
23.71;5.17
23.73;5.08
23.76;5.02
23.78;4.89
23.8;4.82
23.83;4.75
23.85;4.65
23.88;4.62
23.9;4.57
23.93;4.49
23.95;4.39
23.98;4.35
24;4.26
24.02;4.26
24.05;4.18
24.07;4.15
24.1;4.05
24.12;4.06
24.15;3.97
24.17;3.98
24.2;3.93
24.22;3.95
24.24;3.86
24.27;3.94
24.29;3.89
24.32;3.99
24.34;3.97
24.37;4.04
24.39;3.98
24.42;4.08
24.44;4.02
24.46;4.15
24.49;4.06
24.51;4.2
24.54;4.18
24.56;4.29
24.59;4.3
24.61;4.5
24.63;4.45
24.66;4.67
24.68;4.66
24.71;4.79
24.73;4.82
24.76;4.98
24.78;4.9
24.81;5.11
24.83;5.08
24.85;5.21
24.88;5.25
24.9;5.41
24.93;5.41
24.95;5.62
24.98;5.61
25;5.82
25.03;5.85
25.05;6.03
25.07;6.04
25.1;6.18
25.12;6.2
25.15;6.39
25.17;6.4
25.2;6.56
25.22;6.58
25.25;6.76
25.27;6.85
25.29;7.06
25.32;7.11
25.34;7.3
25.37;7.39
25.39;7.56
25.42;7.64
25.44;7.81
25.47;7.87
25.49;8
25.51;8.07
25.54;8.21
25.56;8.32
25.59;8.53
25.61;8.66
25.64;8.81
25.66;8.98
25.68;9.12
25.71;9.31
25.73;9.54
25.76;9.68
25.78;9.78
25.81;9.96
25.83;10.05
25.86;10.25
25.88;10.4
25.9;10.54
25.93;10.62
25.95;10.87
25.98;11.02
26;11.32
26.03;11.49
26.05;11.74
26.08;11.93
26.1;12.22
26.12;12.38
26.15;12.66
26.17;12.75
26.2;13.03
26.22;13.15
26.25;13.37
26.27;13.55
26.3;13.85
26.32;13.97
26.34;14.34
26.37;14.52
26.39;14.8
26.42;15.02
26.44;15.31
26.47;15.45
26.49;15.77
26.52;15.88
26.54;16.12
26.56;16.25
26.59;16.51
26.61;16.61
26.64;16.91
26.66;17.03
26.69;17.3
26.71;17.43
26.73;17.71
26.76;17.81
26.78;18.07
26.81;18.18
26.83;18.39
26.86;18.44
26.88;18.64
26.91;18.68
26.93;18.83
26.95;18.85
26.98;18.99
27;19.03
27.03;19.15
27.05;19.15
27.08;19.23
27.1;19.24
27.13;19.35
27.15;19.3
27.17;19.3
27.2;19.3
27.22;19.28
27.25;19.23
27.27;19.23
27.3;19.1
27.32;19.02
27.35;18.95
27.37;18.81
27.39;18.73
27.42;18.63
27.44;18.47
27.47;18.3
27.49;18.17
27.52;17.96
27.54;17.85
27.57;17.68
27.59;17.51
27.61;17.28
27.64;17.14
27.66;16.88
27.69;16.74
27.71;16.47
27.74;16.28
27.76;15.94
27.78;15.76
27.81;15.44
27.83;15.29
27.86;15.01
27.88;14.87
27.91;14.55
27.93;14.43
27.96;14.12
27.98;14
28;13.64
28.03;13.46
28.05;13.07
28.08;12.87
28.1;12.52
28.13;12.4
28.15;11.99
28.18;11.88
28.2;11.54
28.22;11.4
28.25;11.14
28.27;11.05
28.3;10.7
28.32;10.65
28.35;10.35
28.37;10.24
28.4;9.97
28.42;9.85
28.44;9.52
28.47;9.45
28.49;9.13
28.52;9.04
28.54;8.79
28.57;8.7
28.59;8.46
28.62;8.37
28.64;8.17
28.66;8.17
28.69;7.95
28.71;7.86
28.74;7.66
28.76;7.56
28.79;7.41
28.81;7.36
28.84;7.16
28.86;7.09
28.88;6.95
28.91;6.89
28.93;6.83
28.96;6.8
28.98;6.69
29.01;6.63
29.03;6.58
29.05;6.55
29.08;6.52
29.1;6.52
29.13;6.47
29.15;6.42
29.18;6.41
29.2;6.38
29.23;6.39
29.25;6.42
29.27;6.4
29.3;6.37
29.32;6.44
29.35;6.4
29.37;6.47
29.4;6.54
29.42;6.57
29.45;6.54
29.47;6.67
29.49;6.66
29.52;6.84
29.54;6.88
29.57;6.98
29.59;7.03
29.62;7.18
29.64;7.21
29.67;7.42
29.69;7.43
29.71;7.62
29.74;7.66
29.76;7.84
29.79;7.96
29.81;8.21
29.84;8.24
29.86;8.51
29.89;8.6
29.91;8.82
29.93;8.97
29.96;9.19
29.98;9.22
30.01;9.52
30.03;9.59
30.06;9.81
30.08;9.93
30.1;10.16
30.13;10.29
30.15;10.59
30.18;10.7
30.2;10.98
30.23;11.14
30.25;11.42
30.28;11.56
30.3;11.81
30.32;11.93
30.35;12.17
30.37;12.28
30.4;12.55
30.42;12.68
30.45;12.94
30.47;13.14
30.5;13.46
30.52;13.65
30.54;13.97
30.57;14.16
30.59;14.47
30.62;14.68
30.64;15.02
30.67;15.19
30.69;15.44
30.72;15.63
30.74;15.88
30.76;16.08
30.79;16.38
30.81;16.57
30.84;16.86
30.86;17.14
30.89;17.43
30.91;17.73
30.94;18.09
30.96;18.34
30.98;18.62
31.01;18.87
31.03;19.12
31.06;19.42
31.08;19.69
31.11;19.92
31.13;20.17
31.15;20.48
31.18;20.74
31.2;21.11
31.23;21.41
31.25;21.77
31.28;22.03
31.3;22.4
31.33;22.69
31.35;23.07
31.37;23.31
31.4;23.66
31.42;23.88
31.45;24.23
31.47;24.48
31.5;24.81
31.52;25.05
31.55;25.47
31.57;25.71
31.59;26.07
31.62;26.33
31.64;26.72
31.67;26.93
31.69;27.32
31.72;27.49
31.74;27.75
31.77;27.92
31.79;28.2
31.81;28.23
31.84;28.52
31.86;28.62
31.89;28.84
31.91;28.97
31.94;29.19
31.96;29.22
31.99;29.46
32.01;29.47
32.03;29.61
32.06;29.61
32.08;29.69
32.11;29.65
32.13;29.73
32.16;29.69
32.18;29.75
32.2;29.65
32.23;29.62
32.25;29.51
32.28;29.45
32.3;29.29
32.33;29.24
32.35;29.01
32.38;28.86
32.4;28.7
32.42;28.55
32.45;28.38
32.47;28.23
32.5;27.95
32.52;27.74
32.55;27.51
32.57;27.21
32.6;26.95
32.62;26.66
32.64;26.32
32.67;25.99
32.69;25.69
32.72;25.31
32.74;25.05
32.77;24.73
32.79;24.41
32.82;24.05
32.84;23.75
32.86;23.35
32.89;23.06
32.91;22.64
32.94;22.25
32.96;21.74
32.99;21.41
33.01;20.92
33.04;20.57
33.06;20.12
33.08;19.76
33.11;19.33
33.13;19.07
33.16;18.61
33.18;18.39
33.21;17.98
33.23;17.75
33.26;17.34
33.28;17.06
33.3;16.66
33.33;16.51
33.35;16.04
33.38;15.86
33.4;15.45
33.43;15.22
33.45;14.91
33.47;14.77
33.5;14.36
33.52;14.28
33.55;13.92
33.57;13.77
33.6;13.53
33.62;13.39
33.65;13.02
33.67;12.93
33.69;12.61
33.72;12.52
33.74;12.27
33.77;12.15
33.79;11.9
33.82;11.85
33.84;11.63
33.87;11.61
33.89;11.41
33.91;11.36
33.94;11.19
33.96;11.14
33.99;11.02
34.01;11.01
34.04;10.86
34.06;10.85
34.09;10.76
34.11;10.76
34.13;10.71
34.16;10.74
34.18;10.69
34.21;10.7
34.23;10.66
34.26;10.68
34.28;10.69
34.31;10.77
34.33;10.79
34.35;10.83
34.38;10.89
34.4;10.94
34.43;11.04
34.45;11.18
34.48;11.25
34.5;11.28
34.52;11.4
34.55;11.46
34.57;11.62
34.6;11.74
34.62;11.84
34.65;11.91
34.67;12.12
34.7;12.22
34.72;12.47
34.74;12.61
34.77;12.83
34.79;12.98
34.82;13.26
34.84;13.41
34.87;13.72
34.89;13.87
34.92;14.09
34.94;14.24
34.96;14.52
34.99;14.71
35.01;15.05
35.04;15.19
35.06;15.57
35.09;15.84
35.11;16.17
35.14;16.45
35.16;16.82
35.18;16.99
35.21;17.4
35.23;17.59
35.26;17.92
35.28;18.16
35.31;18.5
35.33;18.69
35.36;19.14
35.38;19.4
35.4;19.77
35.43;20.07
35.45;20.51
35.48;20.8
35.5;21.25
35.53;21.57
35.55;21.94
35.57;22.22
35.6;22.63
35.62;22.87
35.65;23.27
35.67;23.54
35.7;23.92
35.72;24.24
35.75;24.7
35.77;25.04
35.79;25.52
35.82;25.83
35.84;26.35
35.87;26.7
35.89;27.13
35.92;27.42
35.94;27.8
35.97;28.09
35.99;28.59
36.01;28.87
36.04;29.27
36.06;29.66
36.09;30.12
36.11;30.55
36.14;31.08
36.16;31.46
36.19;31.9
36.21;32.34
36.23;32.69
36.26;33.11
36.28;33.56
36.31;33.9
36.33;34.23
36.36;34.65
36.38;34.99
36.41;35.49
36.43;35.9
36.45;36.29
36.48;36.6
36.5;37.06
36.53;37.41
36.55;37.87
36.58;38.21
36.6;38.6
36.62;38.84
36.65;39.28
36.67;39.55
36.7;39.92
36.72;40.15
36.75;40.51
36.77;40.73
36.8;41.13
36.82;41.35
36.84;41.74
36.87;41.88
36.89;42.26
36.92;42.39
36.94;42.65
36.97;42.78
36.99;43.05
37.02;43.01
37.04;43.27
37.06;43.26
37.09;43.41
37.11;43.43
37.14;43.57
37.16;43.44
37.19;43.6
37.21;43.48
37.24;43.52
37.26;43.41
37.28;43.42
37.31;43.21
37.33;43.22
37.36;42.99
37.38;43.01
37.41;42.79
37.43;42.65
37.46;42.36
37.48;42.18
37.5;41.87
37.53;41.7
37.55;41.28
37.58;40.99
37.6;40.59
37.63;40.29
37.65;39.98
37.68;39.7
37.7;39.3
37.72;38.95
37.75;38.57
37.77;38.19
37.8;37.78
37.82;37.33
37.85;36.83
37.87;36.28
37.89;35.81
37.92;35.25
37.94;34.76
37.97;34.26
37.99;33.81
38.02;33.3
38.04;32.91
38.07;32.39
38.09;32
38.11;31.54
38.14;31.06
38.16;30.42
38.19;29.95
38.21;29.28
38.24;28.8
38.26;28.23
38.29;27.76
38.31;27.16
38.33;26.82
38.36;26.33
38.38;26.09
38.41;25.63
38.43;25.36
38.46;24.92
38.48;24.64
38.51;24.12
38.53;23.86
38.55;23.31
38.58;23.06
38.6;22.53
38.63;22.23
38.65;21.86
38.68;21.73
38.7;21.29
38.73;21.24
38.75;20.88
38.77;20.76
38.8;20.49
38.82;20.42
38.85;20.05
38.87;20.01
38.9;19.66
38.92;19.59
38.94;19.32
38.97;19.28
38.99;18.99
39.02;19
39.04;18.79
39.07;18.82
39.09;18.64
39.12;18.69
39.14;18.52
39.16;18.57
39.19;18.47
39.21;18.56
39.24;18.45
39.26;18.52
39.29;18.45
39.31;18.55
39.34;18.53
39.36;18.67
39.38;18.63
39.41;18.73
39.43;18.74
39.46;18.85
39.48;18.9
39.51;19.09
39.53;19.12
39.56;19.28
39.58;19.43
39.6;19.58
39.63;19.76
39.65;20.03
39.68;20.13
39.7;20.31
39.73;20.5
39.75;20.63
39.78;20.88
39.8;21.12
39.82;21.29
39.85;21.52
39.87;21.8
39.9;22.01
39.92;22.39
39.95;22.68
39.97;22.97
39.99;23.21
40.02;23.61
40.04;23.89
40.07;24.31
40.09;24.55
40.12;24.92
40.14;25.17
40.17;25.61
40.19;25.9
40.21;26.34
40.24;26.67
40.26;27.2
40.29;27.53
40.31;28.06
40.34;28.5
40.36;29.04
40.39;29.4
40.41;29.99
40.43;30.33
40.46;30.81
40.48;31.22
40.51;31.72
40.53;32.04
40.56;32.64
40.58;33.03
40.61;33.59
40.63;34.08
40.65;34.72
40.68;35.14
40.7;35.81
40.73;36.26
40.75;36.88
40.78;37.33
40.8;37.89
40.83;38.28
40.85;38.9
40.87;39.3
40.9;39.9
40.92;40.3
40.95;40.97
40.97;41.5
41;42.17
41.02;42.65
41.05;43.36
41.07;43.86
41.09;44.51
41.12;44.95
41.14;45.5
41.17;45.88
41.19;46.52
41.22;46.93
41.24;47.49
41.26;47.92
41.29;48.48
41.31;48.91
41.34;49.35
41.36;49.56
41.39;49.81
41.41;49.91
41.44;50
41.46;50
41.48;50
41.51;50
41.53;50
41.56;50
41.58;50
41.61;50
41.63;50
41.66;50
41.68;50
41.7;50
41.73;50
41.75;50
41.78;50
41.8;50
41.83;50
41.85;50
41.88;50
41.9;50
41.92;50
41.95;50
41.97;50
42;50
42.02;50
42.05;50
42.07;50
42.1;50
42.12;50
42.14;50
42.17;50
42.19;50
42.22;50
42.24;50
42.27;50
42.29;50
42.31;50
42.34;50
42.36;50
42.39;50
42.41;50
42.44;50
42.46;50
42.49;50
42.51;50
42.53;50
42.56;50
42.58;50
42.61;50
42.63;50
42.66;50
42.68;50
42.71;50
42.73;50
42.75;50
42.78;50
42.8;50
42.83;50
42.85;50
42.88;50
42.9;50
42.93;50
42.95;50
42.97;50
43;50
43.02;50
43.05;50
43.07;50
43.1;50
43.12;49.89
43.15;49.7
43.17;49.46
43.19;49.13
