Voltage U1;Corriente IA
7.05;0.88
7.08;0.84
7.1;0.87
7.13;0.82
7.15;0.85
7.17;0.81
7.2;0.88
7.22;0.82
7.25;0.84
7.27;0.81
7.3;0.84
7.32;0.83
7.35;0.86
7.37;0.8
7.39;0.82
7.42;0.81
7.44;0.81
7.47;0.81
7.49;0.84
7.52;0.83
7.54;0.82
7.57;0.81
7.59;0.79
7.61;0.81
7.64;0.82
7.66;0.82
7.69;0.78
7.71;0.81
7.74;0.77
7.76;0.81
7.78;0.83
7.81;0.82
7.83;0.75
7.86;0.81
7.88;0.74
7.91;0.79
7.93;0.76
7.96;0.77
7.98;0.71
8;0.77
8.03;0.71
8.05;0.82
8.08;0.77
8.1;0.84
8.13;0.81
8.15;0.88
8.18;0.83
8.2;0.92
8.22;0.84
8.25;0.95
8.27;0.89
8.3;0.93
8.32;0.92
8.35;1.04
8.37;0.96
8.4;1.1
8.42;1.05
8.44;1.11
8.47;1.1
8.49;1.17
8.52;1.08
8.54;1.2
8.57;1.12
8.59;1.19
8.62;1.16
8.64;1.22
8.66;1.14
8.69;1.23
8.71;1.16
8.74;1.23
8.76;1.17
8.79;1.23
8.81;1.15
8.84;1.19
8.86;1.17
8.88;1.23
8.91;1.16
8.93;1.2
8.96;1.14
8.98;1.18
9.01;1.16
9.03;1.18
9.05;1.13
9.08;1.14
9.1;1.11
9.13;1.14
9.15;1.12
9.18;1.16
9.2;1.13
9.23;1.13
9.25;1.13
9.27;1.12
9.3;1.11
9.32;1.12
9.35;1.07
9.37;1.04
9.4;1.05
9.42;1
9.45;1.03
9.47;1.03
9.49;1.01
9.52;0.99
9.54;1.02
9.57;0.97
9.59;1.03
9.62;1.01
9.64;1.01
9.67;0.95
9.69;0.98
9.71;0.92
9.74;0.97
9.76;0.91
9.79;0.95
9.81;0.89
9.84;0.97
9.86;0.96
9.89;1.04
9.91;0.99
9.93;1.07
9.96;1.01
9.98;1.08
10.01;1.04
10.03;1.11
10.06;1.03
10.08;1.14
10.1;1.08
10.13;1.15
10.15;1.13
10.18;1.22
10.2;1.14
10.23;1.25
10.25;1.21
10.28;1.27
10.3;1.25
10.32;1.34
10.35;1.26
10.37;1.36
10.4;1.31
10.42;1.38
10.45;1.35
10.47;1.41
10.5;1.32
10.52;1.4
10.54;1.34
10.57;1.41
10.59;1.37
10.62;1.42
10.64;1.37
10.67;1.43
10.69;1.4
10.72;1.5
10.74;1.46
10.76;1.48
10.79;1.45
10.81;1.47
10.84;1.46
10.86;1.51
10.89;1.44
10.91;1.46
10.94;1.45
10.96;1.45
10.98;1.47
11.01;1.51
11.03;1.48
11.06;1.5
11.08;1.5
11.11;1.5
11.13;1.54
11.15;1.56
11.18;1.56
11.2;1.54
11.23;1.56
11.25;1.54
11.28;1.57
11.3;1.57
11.33;1.61
11.35;1.57
11.37;1.63
11.4;1.59
11.42;1.66
11.45;1.68
11.47;1.72
11.5;1.65
11.52;1.74
11.55;1.69
11.57;1.8
11.59;1.78
11.62;1.84
11.64;1.81
11.67;1.91
11.69;1.89
11.72;2.02
11.74;1.96
11.77;2.08
11.79;2.08
11.81;2.15
11.84;2.16
11.86;2.28
11.89;2.22
11.91;2.37
11.94;2.34
11.96;2.39
11.99;2.41
12.01;2.51
12.03;2.44
12.06;2.6
12.08;2.56
12.11;2.64
12.13;2.65
12.16;2.73
12.18;2.69
12.21;2.81
12.23;2.74
12.25;2.82
12.28;2.77
12.3;2.83
12.33;2.79
12.35;2.84
12.38;2.8
12.4;2.88
12.42;2.84
12.45;2.9
12.47;2.86
12.5;2.9
12.52;2.9
12.55;2.96
12.57;2.91
12.6;2.94
12.62;2.91
12.64;2.94
12.67;2.92
12.69;2.94
12.72;2.9
12.74;2.89
12.77;2.87
12.79;2.87
12.82;2.86
12.84;2.89
12.86;2.86
12.89;2.83
12.91;2.86
12.94;2.82
12.96;2.83
12.99;2.83
13.01;2.78
13.04;2.73
13.06;2.75
13.08;2.67
13.11;2.71
13.13;2.68
13.16;2.66
13.18;2.6
13.21;2.63
13.23;2.57
13.26;2.65
13.28;2.59
13.3;2.62
13.33;2.57
13.35;2.63
13.38;2.58
13.4;2.66
13.43;2.56
13.45;2.63
13.47;2.54
13.5;2.58
13.52;2.53
13.55;2.6
13.57;2.5
13.6;2.59
13.62;2.52
13.65;2.6
13.67;2.58
13.69;2.66
13.72;2.56
13.74;2.65
13.77;2.57
13.79;2.62
13.82;2.55
13.84;2.61
13.87;2.5
13.89;2.57
13.91;2.5
13.94;2.56
13.96;2.5
13.99;2.57
14.01;2.48
14.04;2.55
14.06;2.49
14.09;2.53
14.11;2.46
14.13;2.49
14.16;2.4
14.18;2.43
14.21;2.37
14.23;2.42
14.26;2.36
14.28;2.37
14.31;2.33
14.33;2.35
14.35;2.32
14.38;2.39
14.4;2.34
14.43;2.33
14.45;2.32
14.48;2.28
14.5;2.27
14.52;2.29
14.55;2.22
14.57;2.21
14.6;2.19
14.62;2.15
14.65;2.19
14.67;2.2
14.7;2.18
14.72;2.17
14.74;2.19
14.77;2.16
14.79;2.21
14.82;2.2
14.84;2.2
14.87;2.15
14.89;2.18
14.92;2.13
14.94;2.18
14.96;2.16
14.99;2.2
15.01;2.14
15.04;2.22
15.06;2.19
15.09;2.29
15.11;2.3
15.14;2.38
15.16;2.34
15.18;2.43
15.21;2.4
15.23;2.5
15.26;2.44
15.28;2.53
15.31;2.5
15.33;2.57
15.36;2.58
15.38;2.72
15.4;2.67
15.43;2.81
15.45;2.79
15.48;2.87
15.5;2.91
15.53;3.03
15.55;2.97
15.57;3.12
15.6;3.11
15.62;3.21
15.65;3.21
15.67;3.28
15.7;3.24
15.72;3.37
15.75;3.34
15.77;3.44
15.79;3.43
15.82;3.53
15.84;3.56
15.87;3.66
15.89;3.67
15.92;3.81
15.94;3.79
15.97;3.88
15.99;3.9
16.01;3.95
16.04;3.96
16.06;4.06
16.09;4.04
16.11;4.13
16.14;4.16
16.16;4.22
16.19;4.29
16.21;4.39
16.23;4.41
16.26;4.46
16.28;4.52
16.31;4.58
16.33;4.66
16.36;4.73
16.38;4.77
16.41;4.79
16.43;4.87
16.45;4.9
16.48;4.98
16.5;5.05
16.53;5.11
16.55;5.13
16.58;5.29
16.6;5.3
16.63;5.43
16.65;5.5
16.67;5.56
16.7;5.56
16.72;5.68
16.75;5.67
16.77;5.83
16.8;5.85
16.82;5.96
16.84;6.01
16.87;6.15
16.89;6.18
16.92;6.34
16.94;6.33
16.97;6.5
16.99;6.5
17.02;6.6
17.04;6.64
17.06;6.78
17.09;6.74
17.11;6.9
17.14;6.86
17.16;6.96
17.19;6.98
17.21;7.09
17.24;7.04
17.26;7.18
17.28;7.15
17.31;7.25
17.33;7.24
17.36;7.32
17.38;7.25
17.41;7.32
17.43;7.25
17.46;7.31
17.48;7.25
17.5;7.29
17.53;7.2
17.55;7.24
17.58;7.19
17.6;7.25
17.63;7.17
17.65;7.18
17.68;7.1
17.7;7.11
17.72;7.04
17.75;7.06
17.77;6.95
17.8;6.93
17.82;6.84
17.85;6.83
17.87;6.74
17.89;6.74
17.92;6.64
17.94;6.58
17.97;6.51
17.99;6.44
18.02;6.36
18.04;6.34
18.07;6.23
18.09;6.14
18.11;6.08
18.14;5.99
18.16;5.95
18.19;5.89
18.21;5.79
18.24;5.69
18.26;5.64
18.29;5.52
18.31;5.49
18.33;5.39
18.36;5.31
18.38;5.18
18.41;5.15
18.43;5.02
18.46;5
18.48;4.9
18.51;4.89
18.53;4.77
18.55;4.77
18.58;4.68
18.6;4.71
18.63;4.59
18.65;4.6
18.68;4.47
18.7;4.47
18.73;4.37
18.75;4.38
18.77;4.25
18.8;4.31
18.82;4.19
18.85;4.22
18.87;4.17
18.9;4.24
18.92;4.1
18.94;4.21
18.97;4.1
18.99;4.06
19.02;3.98
19.04;4.03
19.07;3.89
19.09;3.99
19.12;3.89
19.14;3.94
19.16;3.94
19.19;4
19.21;3.9
19.24;3.98
19.26;3.89
19.29;3.95
19.31;3.88
19.34;3.92
19.36;3.85
19.38;3.9
19.41;3.85
19.43;3.94
19.46;3.88
19.48;3.91
19.51;3.89
19.53;3.91
19.56;3.89
19.58;3.95
19.6;3.9
19.63;3.94
19.65;3.92
19.68;3.93
19.7;3.96
19.73;3.99
19.75;3.96
19.78;3.99
19.8;4
19.82;4.02
19.85;4.07
19.87;4.12
19.9;4.14
19.92;4.15
19.95;4.2
19.97;4.21
19.99;4.27
20.02;4.33
20.04;4.39
20.07;4.39
20.09;4.47
20.12;4.48
20.14;4.57
20.17;4.63
20.19;4.7
20.21;4.67
20.24;4.8
20.26;4.81
20.29;4.96
20.31;4.99
20.34;5.1
20.36;5.12
20.39;5.28
20.41;5.32
20.43;5.51
20.46;5.5
20.48;5.68
20.51;5.74
20.53;5.88
20.56;5.95
20.58;6.13
20.61;6.13
20.63;6.37
20.65;6.41
20.68;6.56
20.7;6.67
20.73;6.85
20.75;6.87
20.78;7.11
20.8;7.16
20.83;7.33
20.85;7.42
20.87;7.61
20.9;7.66
20.92;7.86
20.95;7.9
20.97;8.08
21;8.15
21.02;8.32
21.05;8.38
21.07;8.56
21.09;8.64
21.12;8.83
21.14;8.91
21.17;9.11
21.19;9.18
21.22;9.37
21.24;9.48
21.26;9.67
21.29;9.74
21.31;9.92
21.34;10.01
21.36;10.19
21.39;10.29
21.41;10.49
21.44;10.59
21.46;10.76
21.48;10.89
21.51;11.07
21.53;11.21
21.56;11.41
21.58;11.51
21.61;11.63
21.63;11.77
21.66;11.9
21.68;12.02
21.7;12.18
21.73;12.27
21.75;12.38
21.78;12.55
21.8;12.65
21.83;12.81
21.85;12.93
21.88;13.03
21.9;13.09
21.92;13.23
21.95;13.26
21.97;13.41
22;13.47
22.02;13.57
22.05;13.6
22.07;13.73
22.1;13.75
22.12;13.91
22.14;13.88
22.17;13.98
22.19;13.94
22.22;14.01
22.24;14
22.27;14.07
22.29;13.97
22.31;14.07
22.34;13.99
22.36;14.04
22.39;13.99
22.41;14.01
22.44;13.88
22.46;13.93
22.49;13.79
22.51;13.77
22.53;13.63
22.56;13.6
22.58;13.4
22.61;13.39
22.63;13.23
22.66;13.18
22.68;13.02
22.71;12.99
22.73;12.8
22.75;12.77
22.78;12.57
22.8;12.5
22.83;12.32
22.85;12.2
22.88;11.97
22.9;11.85
22.93;11.64
22.95;11.54
22.97;11.34
23;11.2
23.02;11.01
23.05;10.88
23.07;10.69
23.1;10.61
23.12;10.39
23.15;10.18
23.17;9.99
23.19;9.8
23.22;9.62
23.24;9.47
23.27;9.24
23.29;9.07
23.32;8.9
23.34;8.72
23.36;8.61
23.39;8.47
23.41;8.31
23.44;8.15
23.46;8.04
23.49;7.86
23.51;7.77
23.54;7.62
23.56;7.5
23.58;7.31
23.61;7.22
23.63;7.02
23.66;6.96
23.68;6.81
23.71;6.78
23.73;6.61
23.76;6.59
23.78;6.46
23.8;6.5
23.83;6.39
23.85;6.39
23.88;6.23
23.9;6.24
23.93;6.12
23.95;6.16
23.98;6
24;6.05
24.02;5.95
24.05;5.97
24.07;5.92
24.1;6.03
24.12;5.92
24.15;6.05
24.17;5.98
24.2;6.04
24.22;6.01
24.24;6.11
24.27;6
24.29;6.13
24.32;6.07
24.34;6.14
24.37;6.14
24.39;6.23
24.42;6.16
24.44;6.32
24.46;6.27
24.49;6.39
24.51;6.38
24.54;6.47
24.56;6.47
24.59;6.58
24.61;6.56
24.63;6.71
24.66;6.71
24.68;6.82
24.71;6.85
24.73;6.94
24.76;6.99
24.78;7.13
24.81;7.13
24.83;7.25
24.85;7.29
24.88;7.39
24.9;7.49
24.93;7.63
24.95;7.7
24.98;7.82
25;7.92
25.03;8.02
25.05;8.15
25.07;8.28
25.1;8.36
25.12;8.42
25.15;8.55
25.17;8.65
25.2;8.79
25.22;8.91
25.25;9.02
25.27;9.12
25.29;9.34
25.32;9.44
25.34;9.63
25.37;9.78
25.39;9.94
25.42;10.01
25.44;10.21
25.47;10.29
25.49;10.53
25.51;10.64
25.54;10.83
25.56;10.96
25.59;11.23
25.61;11.39
25.64;11.68
25.66;11.8
25.68;12.1
25.71;12.25
25.73;12.51
25.76;12.71
25.78;12.99
25.81;13.07
25.83;13.37
25.86;13.49
25.88;13.73
25.9;13.94
25.93;14.19
25.95;14.33
25.98;14.68
26;14.87
26.03;15.18
26.05;15.41
26.08;15.69
26.1;15.88
26.12;16.16
26.15;16.3
26.17;16.58
26.2;16.72
26.22;17
26.25;17.15
26.27;17.42
26.3;17.63
26.32;17.96
26.34;18.14
26.37;18.46
26.39;18.65
26.42;18.95
26.44;19.14
26.47;19.42
26.49;19.54
26.52;19.8
26.54;19.94
26.56;20.16
26.59;20.32
26.61;20.58
26.64;20.78
26.66;21.03
26.69;21.21
26.71;21.44
26.73;21.63
26.76;21.9
26.78;22.04
26.81;22.18
26.83;22.33
26.86;22.43
26.88;22.58
26.91;22.72
26.93;22.79
26.95;22.86
26.98;22.98
27;23.02
27.03;23.18
27.05;23.23
27.08;23.29
27.1;23.29
27.13;23.38
27.15;23.33
27.17;23.42
27.2;23.38
27.22;23.4
27.25;23.32
27.27;23.33
27.3;23.22
27.32;23.25
27.35;23.11
27.37;23.1
27.39;22.92
27.42;22.85
27.44;22.68
27.47;22.64
27.49;22.4
27.52;22.37
27.54;22.16
27.57;22.08
27.59;21.87
27.61;21.79
27.64;21.49
27.66;21.42
27.69;21.12
27.71;20.94
27.74;20.64
27.76;20.5
27.78;20.12
27.81;19.97
27.83;19.61
27.86;19.45
27.88;19.15
27.91;18.96
27.93;18.6
27.96;18.42
27.98;18.1
28;17.89
28.03;17.53
28.05;17.23
28.08;16.84
28.1;16.56
28.13;16.22
28.15;15.97
28.18;15.6
28.2;15.28
28.22;15.03
28.25;14.8
28.27;14.55
28.3;14.33
28.32;14.01
28.35;13.79
28.37;13.59
28.4;13.3
28.42;13.05
28.44;12.82
28.47;12.55
28.49;12.33
28.52;12.12
28.54;11.85
28.57;11.72
28.59;11.54
28.62;11.36
28.64;11.17
28.66;11.04
28.69;10.83
28.71;10.74
28.74;10.55
28.76;10.41
28.79;10.19
28.81;10.11
28.84;9.93
28.86;9.88
28.88;9.74
28.91;9.72
28.93;9.59
28.96;9.63
28.98;9.52
29.01;9.57
29.03;9.47
29.05;9.5
29.08;9.4
29.1;9.42
29.13;9.36
29.15;9.47
29.18;9.36
29.2;9.48
29.23;9.47
29.25;9.56
29.27;9.58
29.3;9.73
29.32;9.66
29.35;9.85
29.37;9.83
29.4;9.94
29.42;9.98
29.45;10.13
29.47;10.11
29.49;10.32
29.52;10.33
29.54;10.49
29.57;10.57
29.59;10.74
29.62;10.77
29.64;10.97
29.67;11.01
29.69;11.23
29.71;11.29
29.74;11.45
29.76;11.52
29.79;11.72
29.81;11.81
29.84;12.04
29.86;12.12
29.89;12.35
29.91;12.49
29.93;12.71
29.96;12.85
29.98;13.09
30.01;13.2
30.03;13.41
30.06;13.54
30.08;13.72
30.1;13.89
30.13;14.15
30.15;14.31
30.18;14.53
30.2;14.73
30.23;14.96
30.25;15.18
30.28;15.46
30.3;15.64
30.32;15.82
30.35;16.06
30.37;16.25
30.4;16.5
30.42;16.78
30.45;16.98
30.47;17.2
30.5;17.52
30.52;17.73
30.54;18.07
30.57;18.35
30.59;18.64
30.62;18.89
30.64;19.24
30.67;19.45
30.69;19.83
30.72;20.05
30.74;20.38
30.76;20.62
30.79;20.95
30.81;21.22
30.84;21.65
30.86;21.88
30.89;22.32
30.91;22.61
30.94;23.01
30.96;23.37
30.98;23.79
31.01;24
31.03;24.44
31.06;24.7
31.08;25.06
31.11;25.36
31.13;25.74
31.15;26
31.18;26.48
31.2;26.8
31.23;27.2
31.25;27.51
31.28;27.93
31.3;28.23
31.33;28.67
31.35;28.9
31.37;29.27
31.4;29.54
31.42;29.98
31.45;30.24
31.47;30.6
31.5;30.84
31.52;31.28
31.55;31.58
31.57;31.97
31.59;32.2
31.62;32.57
31.64;32.83
31.67;33.23
31.69;33.47
31.72;33.74
31.74;33.92
31.77;34.15
31.79;34.31
31.81;34.57
31.84;34.68
31.86;34.83
31.89;35.03
31.91;35.19
31.94;35.36
31.96;35.54
31.99;35.63
32.01;35.69
32.03;35.79
32.06;35.78
32.08;35.85
32.11;35.87
32.13;35.87
32.16;35.8
32.18;35.82
32.2;35.71
32.23;35.75
32.25;35.65
32.28;35.58
32.3;35.39
32.33;35.35
32.35;35.17
32.38;35.12
32.4;34.93
32.42;34.87
32.45;34.62
32.47;34.54
32.5;34.27
32.52;34.18
32.55;33.86
32.57;33.72
32.6;33.33
32.62;33.14
32.64;32.8
32.67;32.63
32.69;32.2
32.72;32.03
32.74;31.62
32.77;31.41
32.79;31.05
32.82;30.87
32.84;30.37
32.86;30.19
32.89;29.73
32.91;29.43
32.94;28.96
32.96;28.65
32.99;28.11
33.01;27.83
33.04;27.3
33.06;26.98
33.08;26.47
33.11;26.17
33.13;25.67
33.16;25.37
33.18;24.92
33.21;24.65
33.23;24.22
33.26;23.89
33.28;23.44
33.3;23.1
33.33;22.71
33.35;22.42
33.38;21.96
33.4;21.6
33.43;21.23
33.45;20.92
33.47;20.6
33.5;20.32
33.52;19.96
33.55;19.68
33.57;19.4
33.6;19.09
33.62;18.83
33.65;18.58
33.67;18.27
33.69;17.99
33.72;17.78
33.74;17.53
33.77;17.36
33.79;17.18
33.82;17
33.84;16.79
33.87;16.69
33.89;16.49
33.91;16.4
33.94;16.26
33.96;16.15
33.99;15.97
34.01;15.95
34.04;15.81
34.06;15.82
34.09;15.75
34.11;15.77
34.13;15.69
34.16;15.76
34.18;15.7
34.21;15.82
34.23;15.74
34.26;15.87
34.28;15.84
34.31;15.92
34.33;15.96
34.35;16.16
34.38;16.13
34.4;16.39
34.43;16.44
34.45;16.63
34.48;16.78
34.5;16.99
34.52;17
34.55;17.27
34.57;17.33
34.6;17.56
34.62;17.68
34.65;17.92
34.67;18.04
34.7;18.35
34.72;18.47
34.74;18.78
34.77;18.96
34.79;19.27
34.82;19.45
34.84;19.75
34.87;19.9
34.89;20.22
34.92;20.36
34.94;20.65
34.96;20.82
34.99;21.1
35.01;21.32
35.04;21.69
35.06;21.88
35.09;22.27
35.11;22.51
35.14;22.86
35.16;23.14
35.18;23.49
35.21;23.71
35.23;24.04
35.26;24.27
35.28;24.58
35.31;24.86
35.33;25.23
35.36;25.55
35.38;25.88
35.4;26.22
35.43;26.57
35.45;26.96
35.48;27.41
35.5;27.76
35.53;28.11
35.55;28.5
35.57;28.81
35.6;29.2
35.62;29.57
35.65;29.89
35.67;30.18
35.7;30.6
35.72;30.97
35.75;31.48
35.77;31.88
35.79;32.34
35.82;32.77
35.84;33.32
35.87;33.76
35.89;34.27
35.92;34.62
35.94;35.14
35.97;35.53
35.99;36.01
36.01;36.4
36.04;36.88
36.06;37.28
36.09;37.94
36.11;38.39
36.14;38.93
36.16;39.41
36.19;40.01
36.21;40.45
36.23;41.01
36.26;41.36
36.28;41.82
36.31;42.24
36.33;42.73
36.36;43.08
36.38;43.62
36.41;44.07
36.43;44.61
36.45;45.06
36.48;45.59
36.5;45.98
36.53;46.51
36.55;46.87
36.58;47.36
36.6;47.65
36.62;48.09
36.65;48.39
36.67;48.8
36.7;49.06
36.72;49.35
36.75;49.51
36.77;49.75
36.8;49.85
36.82;49.96
36.84;49.98
36.87;50
36.89;50
36.92;50
36.94;50
36.97;50
36.99;50
37.02;50
37.04;50
37.06;50
37.09;50
37.11;50
37.14;50
37.16;50
37.19;50
37.21;50
37.24;50
37.26;50
37.28;50
37.31;50
37.33;50
37.36;50
37.38;50
37.41;50
37.43;50
37.46;50
37.48;50
37.5;50
37.53;50
37.55;50
37.58;50
37.6;49.9
37.63;49.9
37.65;49.71
37.68;49.59
37.7;49.32
37.72;49.12
37.75;48.69
37.77;48.49
37.8;47.98
37.82;47.67
37.85;47.15
37.87;46.87
37.89;46.3
37.92;46.03
37.94;45.46
37.97;45.1
37.99;44.61
38.02;44.36
38.04;43.77
38.07;43.47
38.09;42.89
38.11;42.56
38.14;42.02
38.16;41.6
38.19;40.9
38.21;40.48
38.24;39.85
38.26;39.45
38.29;38.86
38.31;38.4
38.33;37.84
38.36;37.45
38.38;36.97
38.41;36.65
38.43;36.1
38.46;35.66
38.48;35.19
38.51;34.73
38.53;34.25
38.55;33.85
38.58;33.29
38.6;32.86
38.63;32.44
38.65;32.02
38.68;31.72
38.7;31.41
38.73;31.03
38.75;30.74
38.77;30.49
38.8;30.17
38.82;29.93
38.85;29.67
38.87;29.36
38.9;29.07
38.92;28.84
38.94;28.57
38.97;28.4
38.99;28.22
39.02;28.06
39.04;27.85
39.07;27.77
39.09;27.56
39.12;27.51
39.14;27.41
39.16;27.36
39.19;27.2
39.21;27.24
39.24;27.13
39.26;27.24
39.29;27.2
39.31;27.31
39.34;27.3
39.36;27.42
39.38;27.44
39.41;27.63
39.43;27.6
39.46;27.82
39.48;27.87
39.51;28.03
39.53;28.15
39.56;28.41
39.58;28.48
39.6;28.83
39.63;28.96
39.65;29.19
39.68;29.39
39.7;29.72
39.73;29.81
39.75;30.18
39.78;30.33
39.8;30.61
39.82;30.84
39.85;31.19
39.87;31.4
39.9;31.83
39.92;32.05
39.95;32.46
39.97;32.74
39.99;33.17
40.02;33.46
40.04;33.9
40.07;34.15
40.09;34.57
40.12;34.83
40.14;35.26
40.17;35.54
40.19;35.96
40.21;36.28
40.24;36.83
40.26;37.19
40.29;37.71
40.31;38.08
40.34;38.58
40.36;38.99
40.39;39.54
40.41;39.96
40.43;40.4
40.46;40.77
40.48;41.23
40.51;41.66
40.53;42.19
40.56;42.56
40.58;43.01
40.61;43.57
40.63;44.11
40.65;44.7
40.68;45.27
40.7;45.81
40.73;46.37
40.75;46.96
40.78;47.4
40.8;47.96
40.83;48.47
40.85;48.89
40.87;49.22
40.9;49.52
40.92;49.71
40.95;49.92
40.97;50
41;50
41.02;50
41.05;50
41.07;50
41.09;50
41.12;50
41.14;50
41.17;50
41.19;50
41.22;50
41.24;50
41.26;50
41.29;50
41.31;50
41.34;50
41.36;50
41.39;50
41.41;50
41.44;50
41.46;50
41.48;50
41.51;50
41.53;50
41.56;50
41.58;50
41.61;50
41.63;50
41.66;50
41.68;50
41.7;50
41.73;50
41.75;50
41.78;50
41.8;50
41.83;50
41.85;50
41.88;50
41.9;50
41.92;50
41.95;50
41.97;50
42;50
42.02;50
42.05;50
42.07;50
42.1;50
42.12;50
42.14;50
42.17;50
42.19;50
42.22;50
42.24;50
42.27;50
42.29;50
42.31;50
42.34;50
42.36;50
42.39;50
42.41;50
42.44;50
42.46;50
42.49;50
42.51;50
42.53;50
42.56;50
42.58;50
42.61;50
42.63;50
42.66;50
42.68;50
42.71;50
42.73;50
42.75;50
42.78;50
42.8;50
42.83;50
42.85;50
42.88;50
42.9;50
42.93;50
42.95;50
42.97;50
43;50
43.02;50
43.05;50
43.07;50
43.1;50
43.12;50
43.15;50
43.17;50
43.19;50
43.22;50
43.24;50
43.27;50
43.29;50
43.32;50
43.34;50
43.36;50
43.39;50
43.41;50
43.44;50
43.46;50
43.49;50
43.51;50
43.54;50
43.56;50
43.58;50
43.61;50
43.63;50
