Voltage U1;Corriente IA
7.05;0.43
7.08;0.65
7.1;0.52
7.13;0.66
7.15;0.62
7.17;0.86
7.2;0.69
7.22;0.93
7.25;0.79
7.27;0.91
7.3;0.85
7.32;1.06
7.35;0.83
7.37;1.07
7.39;0.92
7.42;1.08
7.44;1.02
7.47;1.17
7.49;0.98
7.52;1.2
7.54;1.05
7.57;1.21
7.59;1.08
7.61;1.2
7.64;1.07
7.66;1.19
7.69;1.07
7.71;1.25
7.74;1.12
7.76;1.18
7.78;1.08
7.81;1.15
7.83;1.07
7.86;1.2
7.88;1.06
7.91;1.09
7.93;1.04
7.96;1.05
7.98;1.03
8;1.1
8.03;0.99
8.05;0.98
8.08;0.94
8.1;0.9
8.13;0.91
8.15;0.95
8.18;0.91
8.2;0.84
8.22;0.85
8.25;0.77
8.27;0.84
8.3;0.84
8.32;0.81
8.35;0.71
8.37;0.79
8.4;0.67
8.42;0.76
8.44;0.72
8.47;0.73
8.49;0.57
8.52;0.69
8.54;0.56
8.57;0.72
8.59;0.63
8.62;0.74
8.64;0.63
8.66;0.77
8.69;0.66
8.71;0.87
8.74;0.71
8.76;0.89
8.79;0.74
8.81;0.86
8.84;0.78
8.86;1.01
8.88;0.81
8.91;1.09
8.93;0.97
8.96;1.12
8.98;1.11
9.01;1.31
9.03;1.08
9.05;1.38
9.08;1.22
9.1;1.33
9.13;1.27
9.15;1.42
9.18;1.23
9.2;1.48
9.23;1.3
9.25;1.47
9.27;1.37
9.3;1.5
9.32;1.33
9.35;1.48
9.37;1.32
9.4;1.49
9.42;1.33
9.45;1.42
9.47;1.27
9.49;1.36
9.52;1.29
9.54;1.44
9.57;1.29
9.59;1.34
9.62;1.25
9.64;1.31
9.67;1.27
9.69;1.37
9.71;1.24
9.74;1.26
9.76;1.22
9.79;1.23
9.81;1.2
9.84;1.26
9.86;1.16
9.89;1.12
9.91;1.12
9.93;1.06
9.96;1.08
9.98;1.12
10.01;1.05
10.03;0.96
10.06;1.01
10.08;0.9
10.1;0.98
10.13;0.94
10.15;0.92
10.18;0.81
10.2;0.88
10.23;0.73
10.25;0.86
10.28;0.8
10.3;0.87
10.32;0.77
10.35;0.91
10.37;0.82
10.4;1.03
10.42;0.92
10.45;1.07
10.47;0.93
10.5;1.05
10.52;0.99
10.54;1.2
10.57;1
10.59;1.25
10.62;1.13
10.64;1.28
10.67;1.26
10.69;1.48
10.72;1.3
10.74;1.59
10.76;1.45
10.79;1.59
10.81;1.55
10.84;1.73
10.86;1.52
10.89;1.77
10.91;1.63
10.94;1.79
10.96;1.72
10.98;1.9
11.01;1.74
11.03;1.96
11.06;1.83
11.08;2.01
11.11;1.9
11.13;2.04
11.15;1.89
11.18;2.01
11.2;1.91
11.23;2.08
11.25;1.97
11.28;2.06
11.3;1.96
11.33;2.06
11.35;2.01
11.37;2.18
11.4;2.07
11.42;2.11
11.45;2.07
11.47;2.12
11.5;2.08
11.52;2.18
11.55;2.07
11.57;2.07
11.59;2.05
11.62;2.04
11.64;2.08
11.67;2.16
11.69;2.11
11.72;2.1
11.74;2.15
11.77;2.11
11.79;2.19
11.81;2.22
11.84;2.2
11.86;2.14
11.89;2.21
11.91;2.11
11.94;2.22
11.96;2.2
11.99;2.25
12.01;2.13
12.03;2.25
12.06;2.15
12.08;2.32
12.11;2.28
12.13;2.38
12.16;2.26
12.18;2.43
12.21;2.34
12.23;2.55
12.25;2.43
12.28;2.6
12.3;2.46
12.33;2.58
12.35;2.53
12.38;2.77
12.4;2.58
12.42;2.84
12.45;2.74
12.47;2.9
12.5;2.89
12.52;3.1
12.55;2.91
12.57;3.19
12.6;3.04
12.62;3.15
12.64;3.1
12.67;3.27
12.69;3.06
12.72;3.3
12.74;3.16
12.77;3.31
12.79;3.22
12.82;3.35
12.84;3.21
12.86;3.38
12.89;3.22
12.91;3.38
12.94;3.22
12.96;3.32
12.99;3.18
13.01;3.24
13.04;3.14
13.06;3.27
13.08;3.12
13.11;3.19
13.13;3.06
13.16;3.1
13.18;3.05
13.21;3.13
13.23;3
13.26;2.99
13.28;2.92
13.3;2.92
13.33;2.88
13.35;2.92
13.38;2.82
13.4;2.76
13.43;2.73
13.45;2.68
13.47;2.68
13.5;2.7
13.52;2.62
13.55;2.52
13.57;2.57
13.6;2.47
13.62;2.5
13.65;2.48
13.67;2.42
13.69;2.3
13.72;2.37
13.74;2.19
13.77;2.27
13.79;2.19
13.82;2.22
13.84;2.07
13.87;2.19
13.89;2.05
13.91;2.25
13.94;2.15
13.96;2.27
13.99;2.14
14.01;2.27
14.04;2.15
14.06;2.33
14.09;2.11
14.11;2.32
14.13;2.13
14.16;2.24
14.18;2.19
14.21;2.41
14.23;2.21
14.26;2.5
14.28;2.34
14.31;2.52
14.33;2.48
14.35;2.66
14.38;2.43
14.4;2.67
14.43;2.51
14.45;2.63
14.48;2.54
14.5;2.7
14.52;2.51
14.55;2.73
14.57;2.6
14.6;2.76
14.62;2.64
14.65;2.79
14.67;2.64
14.7;2.79
14.72;2.68
14.74;2.84
14.77;2.72
14.79;2.81
14.82;2.68
14.84;2.77
14.87;2.69
14.89;2.83
14.92;2.7
14.94;2.75
14.96;2.69
14.99;2.75
15.01;2.7
15.04;2.84
15.06;2.72
15.09;2.73
15.11;2.71
15.14;2.7
15.16;2.71
15.18;2.8
15.21;2.72
15.23;2.72
15.26;2.75
15.28;2.71
15.31;2.79
15.33;2.84
15.36;2.8
15.38;2.77
15.4;2.84
15.43;2.76
15.45;2.88
15.48;2.88
15.5;2.9
15.53;2.81
15.55;2.91
15.57;2.83
15.6;2.98
15.62;2.94
15.65;3.06
15.67;2.98
15.7;3.17
15.72;3.12
15.75;3.34
15.77;3.3
15.79;3.51
15.82;3.42
15.84;3.6
15.87;3.56
15.89;3.82
15.92;3.69
15.94;3.97
15.97;3.91
15.99;4.11
16.01;4.13
16.04;4.41
16.06;4.25
16.09;4.6
16.11;4.54
16.14;4.71
16.16;4.71
16.19;4.96
16.21;4.81
16.23;5.13
16.26;5.04
16.28;5.24
16.31;5.24
16.33;5.44
16.36;5.34
16.38;5.6
16.41;5.52
16.43;5.75
16.45;5.68
16.48;5.84
16.5;5.81
16.53;5.98
16.55;5.95
16.58;6.19
16.6;6.11
16.63;6.26
16.65;6.24
16.67;6.36
16.7;6.36
16.72;6.54
16.75;6.47
16.77;6.57
16.8;6.57
16.82;6.64
16.84;6.68
16.87;6.82
16.89;6.79
16.92;6.83
16.94;6.87
16.97;6.88
16.99;6.95
17.02;7.04
17.04;7.03
17.06;6.98
17.09;7.05
17.11;7.01
17.14;7.1
17.16;7.12
17.19;7.11
17.21;7
17.24;7.13
17.26;7
17.28;7.1
17.31;7.06
17.33;7.08
17.36;6.95
17.38;7.06
17.41;6.93
17.43;7.12
17.46;7.01
17.48;7.11
17.5;7
17.53;7.11
17.55;6.99
17.58;7.16
17.6;6.94
17.63;7.12
17.65;6.96
17.68;7.03
17.7;6.95
17.72;7.14
17.75;6.88
17.77;7.13
17.8;6.92
17.82;6.99
17.85;6.91
17.87;7.05
17.89;6.76
17.92;6.98
17.94;6.74
17.97;6.85
17.99;6.69
18.02;6.77
18.04;6.51
18.07;6.64
18.09;6.41
18.11;6.51
18.14;6.3
18.16;6.4
18.19;6.16
18.21;6.22
18.24;6.06
18.26;6.16
18.29;5.96
18.31;5.96
18.33;5.75
18.36;5.77
18.38;5.63
18.41;5.69
18.43;5.48
18.46;5.46
18.48;5.34
18.51;5.33
18.53;5.21
18.55;5.24
18.58;5.07
18.6;5
18.63;4.91
18.65;4.83
18.68;4.76
18.7;4.8
18.73;4.67
18.75;4.56
18.77;4.53
18.8;4.4
18.82;4.4
18.85;4.39
18.87;4.28
18.9;4.15
18.92;4.17
18.94;4.01
18.97;4.09
18.99;4.02
19.02;3.98
19.04;3.82
19.07;3.89
19.09;3.74
19.12;3.88
19.14;3.77
19.16;3.85
19.19;3.72
19.21;3.85
19.24;3.75
19.26;3.94
19.29;3.81
19.31;3.97
19.34;3.82
19.36;3.96
19.38;3.9
19.41;4.1
19.43;3.94
19.46;4.18
19.48;4.07
19.51;4.23
19.53;4.2
19.56;4.43
19.58;4.24
19.6;4.55
19.63;4.43
19.65;4.57
19.68;4.54
19.7;4.76
19.73;4.58
19.75;4.85
19.78;4.74
19.8;4.94
19.82;4.91
19.85;5.09
19.87;4.96
19.9;5.2
19.92;5.1
19.95;5.3
19.97;5.22
19.99;5.35
20.02;5.29
20.04;5.45
20.07;5.41
20.09;5.64
20.12;5.57
20.14;5.7
20.17;5.72
20.19;5.84
20.21;5.83
20.24;6.02
20.26;5.95
20.29;6.04
20.31;6.06
20.34;6.12
20.36;6.17
20.39;6.32
20.41;6.3
20.43;6.37
20.46;6.45
20.48;6.5
20.51;6.62
20.53;6.75
20.56;6.79
20.58;6.8
20.61;6.91
20.63;6.93
20.65;7.08
20.68;7.17
20.7;7.26
20.73;7.25
20.75;7.46
20.78;7.45
20.8;7.66
20.83;7.74
20.85;7.89
20.87;7.88
20.9;8.12
20.92;8.13
20.95;8.42
20.97;8.46
21;8.67
21.02;8.69
21.05;8.95
21.07;9.01
21.09;9.32
21.12;9.28
21.14;9.61
21.17;9.65
21.19;9.89
21.22;10
21.24;10.35
21.26;10.31
21.29;10.72
21.31;10.74
21.34;10.99
21.36;11.12
21.39;11.43
21.41;11.37
21.44;11.8
21.46;11.82
21.48;12.1
21.51;12.22
21.53;12.53
21.56;12.53
21.58;12.88
21.61;12.85
21.63;13.14
21.66;13.14
21.68;13.37
21.7;13.35
21.73;13.59
21.75;13.6
21.78;13.89
21.8;13.89
21.83;14.12
21.85;14.1
21.88;14.29
21.9;14.31
21.92;14.54
21.95;14.46
21.97;14.59
22;14.56
22.02;14.66
22.05;14.65
22.07;14.76
22.1;14.68
22.12;14.72
22.14;14.68
22.17;14.69
22.19;14.66
22.22;14.71
22.24;14.63
22.27;14.56
22.29;14.54
22.31;14.45
22.34;14.43
22.36;14.42
22.39;14.3
22.41;14.15
22.44;14.12
22.46;13.91
22.49;13.89
22.51;13.75
22.53;13.63
22.56;13.39
22.58;13.33
22.61;13.06
22.63;13.09
22.66;12.9
22.68;12.86
22.71;12.62
22.73;12.62
22.75;12.39
22.78;12.46
22.8;12.18
22.83;12.17
22.85;11.86
22.88;11.8
22.9;11.58
22.93;11.64
22.95;11.25
22.97;11.35
23;11.06
23.02;11.06
23.05;10.88
23.07;10.92
23.1;10.54
23.12;10.68
23.15;10.34
23.17;10.31
23.19;10.06
23.22;10.07
23.24;9.69
23.27;9.78
23.29;9.46
23.32;9.45
23.34;9.21
23.36;9.23
23.39;8.93
23.41;8.99
23.44;8.73
23.46;8.79
23.49;8.56
23.51;8.54
23.54;8.27
23.56;8.25
23.58;8.04
23.61;8.07
23.63;7.85
23.66;7.81
23.68;7.65
23.71;7.64
23.73;7.52
23.76;7.58
23.78;7.39
23.8;7.34
23.83;7.24
23.85;7.18
23.88;7.09
23.9;7.1
23.93;6.96
23.95;6.88
23.98;6.83
24;6.76
24.02;6.76
24.05;6.76
24.07;6.7
24.1;6.62
24.12;6.66
24.15;6.58
24.17;6.65
24.2;6.65
24.22;6.65
24.24;6.53
24.27;6.62
24.29;6.5
24.32;6.62
24.34;6.6
24.37;6.69
24.39;6.59
24.42;6.76
24.44;6.72
24.46;6.95
24.49;6.93
24.51;7.11
24.54;7.04
24.56;7.25
24.59;7.23
24.61;7.48
24.63;7.39
24.66;7.67
24.68;7.64
24.71;7.84
24.73;7.89
24.76;8.21
24.78;8.12
24.81;8.47
24.83;8.45
24.85;8.67
24.88;8.74
24.9;9.04
24.93;8.95
24.95;9.33
24.98;9.32
25;9.6
25.03;9.67
25.05;9.95
25.07;9.9
25.1;10.25
25.12;10.22
25.15;10.48
25.17;10.47
25.2;10.72
25.22;10.73
25.25;11.01
25.27;11.02
25.29;11.36
25.32;11.39
25.34;11.65
25.37;11.7
25.39;11.94
25.42;11.99
25.44;12.27
25.47;12.28
25.49;12.5
25.51;12.56
25.54;12.77
25.56;12.9
25.59;13.2
25.61;13.28
25.64;13.5
25.66;13.64
25.68;13.85
25.71;14.03
25.73;14.3
25.76;14.43
25.78;14.57
25.81;14.75
25.83;14.91
25.86;15.13
25.88;15.37
25.9;15.5
25.93;15.61
25.95;15.91
25.98;16.05
26;16.34
26.03;16.56
26.05;16.77
26.08;16.87
26.1;17.22
26.12;17.3
26.15;17.64
26.17;17.77
26.2;18.04
26.22;18.17
26.25;18.51
26.27;18.63
26.3;19.07
26.32;19.19
26.34;19.59
26.37;19.72
26.39;20.04
26.42;20.25
26.44;20.7
26.47;20.7
26.49;21.14
26.52;21.25
26.54;21.57
26.56;21.79
26.59;22.17
26.61;22.2
26.64;22.7
26.66;22.78
26.69;23.11
26.71;23.26
26.73;23.58
26.76;23.57
26.78;23.91
26.81;23.92
26.83;24.18
26.86;24.2
26.88;24.43
26.91;24.37
26.93;24.62
26.95;24.58
26.98;24.79
27;24.72
27.03;24.89
27.05;24.79
27.08;24.91
27.1;24.83
27.13;24.97
27.15;24.81
27.17;24.85
27.2;24.69
27.22;24.69
27.25;24.53
27.27;24.56
27.3;24.37
27.32;24.3
27.35;24.13
27.37;24.02
27.39;23.85
27.42;23.79
27.44;23.54
27.47;23.3
27.49;23.09
27.52;22.86
27.54;22.7
27.57;22.55
27.59;22.29
27.61;22
27.64;21.83
27.66;21.53
27.69;21.38
27.71;21.11
27.74;20.83
27.76;20.49
27.78;20.3
27.81;19.87
27.83;19.66
27.86;19.34
27.88;19.15
27.91;18.77
27.93;18.6
27.96;18.24
27.98;18.18
28;17.83
28.03;17.68
28.05;17.23
28.08;17.05
28.1;16.66
28.13;16.55
28.15;16.09
28.18;16.02
28.2;15.58
28.22;15.49
28.25;15.19
28.27;15.2
28.3;14.78
28.32;14.84
28.35;14.49
28.37;14.43
28.4;14.14
28.42;14.13
28.44;13.7
28.47;13.75
28.49;13.42
28.52;13.39
28.54;13.13
28.57;13.14
28.59;12.8
28.62;12.86
28.64;12.59
28.66;12.6
28.69;12.36
28.71;12.36
28.74;12.09
28.76;12.11
28.79;11.89
28.81;11.96
28.84;11.75
28.86;11.74
28.88;11.6
28.91;11.62
28.93;11.51
28.96;11.61
28.98;11.43
29.01;11.44
29.03;11.36
29.05;11.36
29.08;11.3
29.1;11.39
29.13;11.28
29.15;11.31
29.18;11.29
29.2;11.31
29.23;11.36
29.25;11.48
29.27;11.45
29.3;11.44
29.32;11.5
29.35;11.48
29.37;11.59
29.4;11.65
29.42;11.69
29.45;11.67
29.47;11.85
29.49;11.84
29.52;12.06
29.54;12.15
29.57;12.29
29.59;12.26
29.62;12.51
29.64;12.49
29.67;12.81
29.69;12.85
29.71;13.07
29.74;13.08
29.76;13.41
29.79;13.46
29.81;13.87
29.84;13.86
29.86;14.26
29.89;14.31
29.91;14.63
29.93;14.79
29.96;15.24
29.98;15.2
30.01;15.7
30.03;15.75
30.06;16.1
30.08;16.29
30.1;16.72
30.13;16.68
30.15;17.24
30.18;17.3
30.2;17.69
30.23;17.86
30.25;18.28
30.28;18.32
30.3;18.81
30.32;18.84
30.35;19.27
30.37;19.38
30.4;19.77
30.42;19.85
30.45;20.25
30.47;20.36
30.5;20.85
30.52;20.94
30.54;21.38
30.57;21.54
30.59;21.95
30.62;22.14
30.64;22.64
30.67;22.72
30.69;23.1
30.72;23.22
30.74;23.55
30.76;23.72
30.79;24.14
30.81;24.25
30.84;24.61
30.86;24.85
30.89;25.2
30.91;25.48
30.94;25.94
30.96;26.16
30.98;26.49
31.01;26.77
31.03;27.04
31.06;27.37
31.08;27.79
31.11;28.01
31.13;28.24
31.15;28.58
31.18;28.82
31.2;29.25
31.23;29.6
31.25;29.88
31.28;30.1
31.3;30.53
31.33;30.77
31.35;31.23
31.37;31.47
31.4;31.85
31.42;32.08
31.45;32.53
31.47;32.77
31.5;33.23
31.52;33.45
31.55;33.91
31.57;34.09
31.59;34.47
31.62;34.72
31.64;35.17
31.67;35.29
31.69;35.78
31.72;35.89
31.74;36.23
31.77;36.41
31.79;36.73
31.81;36.77
31.84;37.18
31.86;37.19
31.89;37.45
31.91;37.54
31.94;37.8
31.96;37.76
31.99;38
32.01;37.9
32.03;38.05
32.06;38
32.08;38.15
32.11;38
32.13;38.12
32.16;37.99
32.18;38.1
32.2;37.93
32.23;37.94
32.25;37.72
32.28;37.69
32.3;37.5
32.33;37.5
32.35;37.23
32.38;37.11
32.4;36.87
32.42;36.76
32.45;36.56
32.47;36.45
32.5;36.14
32.52;35.94
32.55;35.72
32.57;35.47
32.6;35.17
32.62;34.92
32.64;34.52
32.67;34.17
32.69;33.84
32.72;33.44
32.74;33.16
32.77;32.85
32.79;32.46
32.82;32.11
32.84;31.82
32.86;31.39
32.89;31.08
32.91;30.67
32.94;30.27
32.96;29.79
32.99;29.43
33.01;28.89
33.04;28.58
33.06;28.13
33.08;27.78
33.11;27.27
33.13;27
33.16;26.54
33.18;26.37
33.21;25.95
33.23;25.73
33.26;25.26
33.28;25.06
33.3;24.63
33.33;24.47
33.35;23.95
33.38;23.79
33.4;23.35
33.43;23.15
33.45;22.82
33.47;22.75
33.5;22.29
33.52;22.29
33.55;21.92
33.57;21.82
33.6;21.56
33.62;21.5
33.65;21.06
33.67;21.07
33.69;20.73
33.72;20.67
33.74;20.41
33.77;20.38
33.79;20.06
33.82;20.14
33.84;19.87
33.87;19.92
33.89;19.69
33.91;19.71
33.94;19.5
33.96;19.54
33.99;19.36
34.01;19.48
34.04;19.3
34.06;19.34
34.09;19.24
34.11;19.31
34.13;19.24
34.16;19.37
34.18;19.26
34.21;19.36
34.23;19.31
34.26;19.39
34.28;19.42
34.31;19.57
34.33;19.55
34.35;19.64
34.38;19.7
34.4;19.82
34.43;19.94
34.45;20.14
34.48;20.21
34.5;20.3
34.52;20.44
34.55;20.54
34.57;20.71
34.6;20.89
34.62;21
34.65;21.11
34.67;21.37
34.7;21.48
34.72;21.77
34.74;22.02
34.77;22.27
34.79;22.41
34.82;22.76
34.84;22.91
34.87;23.29
34.89;23.47
34.92;23.79
34.94;23.95
34.96;24.33
34.99;24.52
35.01;24.99
35.04;25.18
35.06;25.66
35.09;25.87
35.11;26.28
35.14;26.61
35.16;27.12
35.18;27.25
35.21;27.8
35.23;27.98
35.26;28.4
35.28;28.7
35.31;29.16
35.33;29.32
35.36;29.92
35.38;30.17
35.4;30.67
35.43;31.01
35.45;31.55
35.48;31.8
35.5;32.43
35.53;32.7
35.55;33.19
35.57;33.45
35.6;33.95
35.62;34.17
35.65;34.67
35.67;34.9
35.7;35.39
35.72;35.67
35.75;36.25
35.77;36.57
35.79;37.12
35.82;37.45
35.84;38.07
35.87;38.39
35.89;38.92
35.92;39.19
35.94;39.63
35.97;39.92
35.99;40.48
36.01;40.76
36.04;41.28
36.06;41.68
36.09;42.21
36.11;42.66
36.14;43.31
36.16;43.72
36.19;44.2
36.21;44.62
36.23;44.99
36.26;45.39
36.28;45.89
36.31;46.22
36.33;46.54
36.36;46.97
36.38;47.27
36.41;47.81
36.43;48.26
36.45;48.63
36.48;48.9
36.5;49.27
36.53;49.49
36.55;49.79
36.58;49.88
36.6;49.94
36.62;49.94
36.65;50
36.67;50
36.7;50
36.72;50
36.75;50
36.77;50
36.8;50
36.82;50
36.84;50
36.87;50
36.89;50
36.92;50
36.94;50
36.97;50
36.99;50
37.02;50
37.04;50
37.06;50
37.09;50
37.11;50
37.14;50
37.16;50
37.19;50
37.21;50
37.24;50
37.26;50
37.28;50
37.31;50
37.33;50
37.36;50
37.38;50
37.41;50
37.43;50
37.46;50
37.48;50
37.5;50
37.53;50
37.55;50
37.58;50
37.6;50
37.63;50
37.65;50
37.68;50
37.7;50
37.72;50
37.75;50
37.77;50
37.8;50
37.82;50
37.85;50
37.87;49.9
37.89;49.79
37.92;49.51
37.94;49.29
37.97;49.04
37.99;48.72
38.02;48.21
38.04;47.87
38.07;47.29
38.09;46.98
38.11;46.48
38.14;45.98
38.16;45.23
38.19;44.86
38.21;44.12
38.24;43.81
38.26;43.21
38.29;42.83
38.31;42.14
38.33;42
38.36;41.38
38.38;41.3
38.41;40.69
38.43;40.52
38.46;39.87
38.48;39.69
38.51;39.09
38.53;39.03
38.55;38.26
38.58;38.25
38.6;37.62
38.63;37.5
38.65;37.09
38.68;37.16
38.7;36.51
38.73;36.73
38.75;36.2
38.77;36.18
38.8;35.85
38.82;35.9
38.85;35.29
38.87;35.46
38.9;34.96
38.92;35.03
38.94;34.7
38.97;34.8
38.99;34.37
39.02;34.54
39.04;34.16
39.07;34.35
39.09;34.03
39.12;34.11
39.14;33.79
39.16;33.92
39.19;33.69
39.21;33.95
39.24;33.69
39.26;33.84
39.29;33.69
39.31;33.87
39.34;33.83
39.36;34.14
39.38;33.98
39.41;34.15
39.43;34.12
39.46;34.26
39.48;34.29
39.51;34.58
39.53;34.54
39.56;34.69
39.58;34.8
39.6;34.96
39.63;35.21
39.65;35.56
39.68;35.68
39.7;35.83
39.73;36.09
39.75;36.21
39.78;36.52
39.8;36.77
39.82;36.94
39.85;37.01
39.87;37.41
39.9;37.5
39.92;37.97
39.95;38.25
39.97;38.67
39.99;38.84
40.02;39.38
40.04;39.61
40.07;40.28
40.09;40.49
40.12;41.04
40.14;41.23
40.17;41.82
40.19;42.08
40.21;42.76
40.24;42.91
40.26;43.72
40.29;44.01
40.31;44.63
40.34;45.06
40.36;45.9
40.39;46.12
40.41;47.08
40.43;47.3
40.46;47.93
40.48;48.35
40.51;48.87
40.53;49.03
40.56;49.49
40.58;49.51
40.61;49.78
40.63;49.85
40.65;49.95
40.68;49.95
40.7;50
40.73;50
40.75;50
40.78;50
40.8;50
40.83;50
40.85;50
40.87;50
40.9;50
40.92;50
40.95;50
40.97;50
41;50
41.02;50
41.05;50
41.07;50
41.09;50
41.12;50
41.14;50
41.17;50
41.19;50
41.22;50
41.24;50
41.26;50
41.29;50
41.31;50
41.34;50
41.36;50
41.39;50
41.41;50
41.44;50
41.46;50
41.48;50
41.51;50
41.53;50
41.56;50
41.58;50
41.61;50
41.63;50
41.66;50
41.68;50
41.7;50
41.73;50
41.75;50
41.78;50
41.8;50
41.83;50
41.85;50
41.88;50
41.9;50
41.92;50
41.95;50
41.97;50
42;50
42.02;50
42.05;50
42.07;50
42.1;50
42.12;50
42.14;50
42.17;50
42.19;50
42.22;50
42.24;50
42.27;50
42.29;50
42.31;50
42.34;50
42.36;50
42.39;50
42.41;50
42.44;50
42.46;50
42.49;50
42.51;50
42.53;50
42.56;50
42.58;50
42.61;50
42.63;50
42.66;50
42.68;50
42.71;50
42.73;50
42.75;50
42.78;50
42.8;50
42.83;50
42.85;50
42.88;50
42.9;50
42.93;50
42.95;50
42.97;50
43;50
43.02;50
43.05;50
43.07;50
43.1;50
43.12;50
43.15;50
43.17;50
43.19;50
43.22;50
43.24;50
43.27;50
43.29;50
43.32;50
43.34;50
43.36;50
43.39;50
43.41;50
43.44;50
43.46;50
43.49;50
43.51;50
43.54;50
43.56;50
43.58;50
43.61;50
43.63;50
43.66;50
43.68;50
43.71;50
43.73;50
43.76;50
43.78;50
43.8;50
43.83;50
43.85;50
43.88;50
43.9;50
