Voltage U1	Corriente IA
7,00	0,57
7,03	0,53
7,05	0,56
7,08	0,51
7,10	0,53
7,13	0,54
7,15	0,53
7,17	0,46
7,20	0,50
7,22	0,43
7,25	0,48
7,27	0,45
7,30	0,47
7,32	0,43
7,35	0,48
7,37	0,44
7,39	0,53
7,42	0,49
7,44	0,55
7,47	0,51
7,49	0,55
7,52	0,53
7,54	0,61
7,57	0,54
7,59	0,63
7,61	0,58
7,64	0,63
7,66	0,62
7,69	0,70
7,71	0,62
7,74	0,77
7,76	0,71
7,78	0,75
7,81	0,73
7,83	0,81
7,86	0,75
7,88	0,84
7,91	0,75
7,93	0,82
7,96	0,79
7,98	0,84
8,00	0,77
8,03	0,83
8,05	0,78
8,08	0,85
8,10	0,81
8,13	0,86
8,15	0,80
8,18	0,85
8,20	0,83
8,22	0,88
8,25	0,83
8,27	0,85
8,30	0,82
8,32	0,85
8,35	0,83
8,37	0,87
8,40	0,82
8,42	0,83
8,44	0,81
8,47	0,83
8,49	0,81
8,52	0,84
8,54	0,80
8,57	0,80
8,59	0,82
8,62	0,80
8,64	0,78
8,66	0,81
8,69	0,77
8,71	0,75
8,74	0,76
8,76	0,69
8,79	0,73
8,81	0,73
8,84	0,71
8,86	0,68
8,88	0,70
8,91	0,65
8,93	0,71
8,96	0,69
8,98	0,72
9,01	0,68
9,03	0,72
9,05	0,68
9,08	0,76
9,10	0,69
9,13	0,74
9,15	0,68
9,18	0,73
9,20	0,72
9,23	0,78
9,25	0,72
9,27	0,82
9,30	0,77
9,32	0,85
9,35	0,84
9,37	0,92
9,40	0,84
9,42	0,93
9,45	0,88
9,47	0,93
9,49	0,89
9,52	0,97
9,54	0,87
9,57	0,98
9,59	0,95
9,62	1,00
9,64	0,97
9,67	1,06
9,69	0,99
9,71	1,08
9,74	1,02
9,76	1,08
9,79	1,04
9,81	1,09
9,84	1,01
9,86	1,06
9,89	1,01
9,91	1,08
9,93	1,05
9,96	1,08
9,98	1,05
10,01	1,08
10,03	1,04
10,06	1,12
10,08	1,06
10,10	1,07
10,13	1,04
10,15	1,03
10,18	1,02
10,20	1,06
10,23	0,99
10,25	0,99
10,28	0,96
10,30	0,95
10,32	0,96
10,35	0,98
10,37	0,94
10,40	0,96
10,42	0,97
10,45	0,95
10,47	0,96
10,50	0,97
10,52	0,96
10,54	0,92
10,57	0,91
10,59	0,87
10,62	0,88
10,64	0,88
10,67	0,89
10,69	0,83
10,72	0,88
10,74	0,84
10,76	0,90
10,79	0,91
10,81	0,94
10,84	0,89
10,86	0,95
10,89	0,90
10,91	0,97
10,94	0,91
10,96	0,96
10,98	0,91
11,01	0,95
11,03	0,94
11,06	1,05
11,08	0,99
11,11	1,10
11,13	1,08
11,15	1,13
11,18	1,13
11,20	1,22
11,23	1,13
11,25	1,23
11,28	1,18
11,30	1,21
11,33	1,21
11,35	1,28
11,37	1,20
11,40	1,30
11,42	1,25
11,45	1,32
11,47	1,29
11,50	1,33
11,52	1,30
11,55	1,36
11,57	1,32
11,59	1,39
11,62	1,33
11,64	1,37
11,67	1,34
11,69	1,36
11,72	1,34
11,74	1,38
11,77	1,33
11,79	1,38
11,81	1,35
11,84	1,36
11,86	1,36
11,89	1,40
11,91	1,36
11,94	1,36
11,96	1,35
11,99	1,35
12,01	1,35
12,03	1,36
12,06	1,33
12,08	1,32
12,11	1,32
12,13	1,30
12,16	1,32
12,18	1,33
12,21	1,33
12,23	1,29
12,25	1,35
12,28	1,31
12,30	1,34
12,33	1,34
12,35	1,32
12,38	1,28
12,40	1,32
12,42	1,25
12,45	1,30
12,47	1,28
12,50	1,32
12,52	1,30
12,55	1,36
12,57	1,33
12,60	1,43
12,62	1,40
12,64	1,47
12,67	1,43
12,69	1,46
12,72	1,44
12,74	1,52
12,77	1,43
12,79	1,54
12,82	1,48
12,84	1,52
12,86	1,53
12,89	1,62
12,91	1,55
12,94	1,67
12,96	1,61
12,99	1,69
13,01	1,68
13,04	1,75
13,06	1,67
13,08	1,74
13,11	1,68
13,13	1,75
13,16	1,71
13,18	1,78
13,21	1,70
13,23	1,77
13,26	1,75
13,28	1,81
13,30	1,76
13,33	1,80
13,35	1,73
13,38	1,78
13,40	1,73
13,43	1,80
13,45	1,75
13,47	1,77
13,50	1,73
13,52	1,76
13,55	1,73
13,57	1,77
13,60	1,72
13,62	1,72
13,65	1,70
13,67	1,70
13,69	1,67
13,72	1,74
13,74	1,71
13,77	1,69
13,79	1,70
13,82	1,67
13,84	1,69
13,87	1,70
13,89	1,64
13,91	1,61
13,94	1,61
13,96	1,56
13,99	1,60
14,01	1,59
14,04	1,57
14,06	1,53
14,09	1,55
14,11	1,51
14,13	1,55
14,16	1,53
14,18	1,54
14,21	1,49
14,23	1,54
14,26	1,51
14,28	1,56
14,31	1,52
14,33	1,57
14,35	1,51
14,38	1,57
14,40	1,55
14,43	1,61
14,45	1,57
14,48	1,65
14,50	1,60
14,52	1,65
14,55	1,63
14,57	1,71
14,60	1,63
14,62	1,73
14,65	1,68
14,67	1,71
14,70	1,70
14,72	1,79
14,74	1,71
14,77	1,80
14,79	1,74
14,82	1,80
14,84	1,78
14,87	1,83
14,89	1,75
14,92	1,83
14,94	1,78
14,96	1,84
14,99	1,80
15,01	1,83
15,04	1,77
15,06	1,81
15,09	1,77
15,11	1,84
15,14	1,79
15,16	1,81
15,18	1,80
15,21	1,83
15,23	1,81
15,26	1,86
15,28	1,80
15,31	1,82
15,33	1,80
15,36	1,79
15,38	1,79
15,40	1,80
15,43	1,75
15,45	1,76
15,48	1,76
15,50	1,74
15,53	1,75
15,55	1,78
15,57	1,78
15,60	1,77
15,62	1,78
15,65	1,75
15,67	1,77
15,70	1,78
15,72	1,77
15,75	1,72
15,77	1,75
15,79	1,71
15,82	1,75
15,84	1,76
15,87	1,78
15,89	1,74
15,92	1,82
15,94	1,79
15,97	1,87
15,99	1,84
16,01	1,89
16,04	1,86
16,06	1,92
16,09	1,90
16,11	1,98
16,14	1,91
16,16	2,00
16,19	1,98
16,21	2,03
16,23	2,04
16,26	2,15
16,28	2,11
16,31	2,26
16,33	2,23
16,36	2,28
16,38	2,29
16,41	2,39
16,43	2,33
16,45	2,46
16,48	2,40
16,50	2,48
16,53	2,48
16,55	2,57
16,58	2,51
16,60	2,62
16,63	2,56
16,65	2,66
16,67	2,63
16,70	2,70
16,72	2,66
16,75	2,73
16,77	2,71
16,80	2,79
16,82	2,75
16,84	2,81
16,87	2,76
16,89	2,81
16,92	2,81
16,94	2,89
16,97	2,86
16,99	2,90
17,02	2,89
17,04	2,95
17,06	2,95
17,09	2,99
17,11	2,96
17,14	2,97
17,16	2,97
17,19	2,99
17,21	3,01
17,24	3,04
17,26	3,03
17,28	3,02
17,31	3,05
17,33	3,03
17,36	3,04
17,38	3,06
17,41	3,05
17,43	3,02
17,46	3,06
17,48	3,01
17,50	3,05
17,53	3,04
17,55	3,05
17,58	3,01
17,60	3,04
17,63	3,00
17,65	3,09
17,68	3,06
17,70	3,11
17,72	3,08
17,75	3,13
17,77	3,12
17,80	3,19
17,82	3,10
17,85	3,18
17,87	3,11
17,89	3,14
17,92	3,15
17,94	3,23
17,97	3,16
17,99	3,28
18,02	3,23
18,04	3,30
18,07	3,28
18,09	3,34
18,11	3,25
18,14	3,34
18,16	3,27
18,19	3,30
18,21	3,26
18,24	3,32
18,26	3,23
18,29	3,31
18,31	3,25
18,33	3,29
18,36	3,24
18,38	3,29
18,41	3,21
18,43	3,25
18,46	3,19
18,48	3,23
18,51	3,19
18,53	3,22
18,55	3,15
18,58	3,17
18,60	3,12
18,63	3,16
18,65	3,12
18,68	3,12
18,70	3,07
18,73	3,07
18,75	3,03
18,77	3,07
18,80	3,00
18,82	2,96
18,85	2,93
18,87	2,91
18,90	2,89
18,92	2,90
18,94	2,83
18,97	2,80
18,99	2,78
19,02	2,74
19,04	2,73
19,07	2,72
19,09	2,68
19,12	2,65
19,14	2,66
19,16	2,60
19,19	2,63
19,21	2,61
19,24	2,61
19,26	2,55
19,29	2,55
19,31	2,49
19,34	2,52
19,36	2,48
19,38	2,52
19,41	2,46
19,43	2,50
19,46	2,45
19,48	2,52
19,51	2,49
19,53	2,53
19,56	2,45
19,58	2,50
19,60	2,46
19,63	2,55
19,65	2,47
19,68	2,56
19,70	2,51
19,73	2,55
19,75	2,54
19,78	2,64
19,80	2,55
19,82	2,67
19,85	2,62
19,87	2,68
19,90	2,67
19,92	2,74
19,95	2,66
19,97	2,77
19,99	2,72
20,02	2,78
20,04	2,76
20,07	2,83
20,09	2,77
20,12	2,88
20,14	2,83
20,17	2,91
20,19	2,87
20,21	2,93
20,24	2,90
20,26	2,95
20,29	2,90
20,31	2,99
20,34	2,93
20,36	2,97
20,39	2,95
20,41	2,98
20,43	2,98
20,46	3,04
20,48	3,00
20,51	3,06
20,53	3,06
20,56	3,08
20,58	3,11
20,61	3,16
20,63	3,15
20,65	3,17
20,68	3,18
20,70	3,19
20,73	3,23
20,75	3,25
20,78	3,25
20,80	3,25
20,83	3,29
20,85	3,31
20,87	3,35
20,90	3,39
20,92	3,41
20,95	3,40
20,97	3,48
21,00	3,45
21,02	3,50
21,05	3,54
21,07	3,58
21,09	3,58
21,12	3,68
21,14	3,67
21,17	3,81
21,19	3,81
21,22	3,89
21,24	3,90
21,26	3,99
21,29	4,00
21,31	4,14
21,34	4,10
21,36	4,23
21,39	4,25
21,41	4,35
21,44	4,40
21,46	4,53
21,48	4,49
21,51	4,66
21,53	4,66
21,56	4,74
21,58	4,80
21,61	4,91
21,63	4,88
21,66	5,04
21,68	5,02
21,70	5,13
21,73	5,16
21,75	5,24
21,78	5,23
21,80	5,34
21,83	5,33
21,85	5,43
21,88	5,41
21,90	5,50
21,92	5,48
21,95	5,54
21,97	5,54
22,00	5,63
22,02	5,60
22,05	5,69
22,07	5,67
22,10	5,72
22,12	5,73
22,14	5,81
22,17	5,78
22,19	5,82
22,22	5,78
22,24	5,81
22,27	5,81
22,29	5,84
22,31	5,83
22,34	5,82
22,36	5,82
22,39	5,83
22,41	5,83
22,44	5,86
22,46	5,84
22,49	5,78
22,51	5,80
22,53	5,74
22,56	5,75
22,58	5,74
22,61	5,70
22,63	5,64
22,66	5,65
22,68	5,58
22,71	5,61
22,73	5,57
22,75	5,56
22,78	5,50
22,80	5,51
22,83	5,44
22,85	5,49
22,88	5,41
22,90	5,43
22,93	5,35
22,95	5,35
22,97	5,29
23,00	5,34
23,02	5,23
23,05	5,30
23,07	5,21
23,10	5,24
23,12	5,19
23,15	5,23
23,17	5,14
23,19	5,22
23,22	5,10
23,24	5,11
23,27	5,04
23,29	5,08
23,32	4,95
23,34	5,00
23,36	4,90
23,39	4,91
23,41	4,84
23,44	4,88
23,46	4,76
23,49	4,81
23,51	4,73
23,54	4,75
23,56	4,67
23,58	4,69
23,61	4,58
23,63	4,59
23,66	4,50
23,68	4,50
23,71	4,42
23,73	4,40
23,76	4,32
23,78	4,33
23,80	4,27
23,83	4,30
23,85	4,21
23,88	4,19
23,90	4,18
23,93	4,15
23,95	4,10
23,98	4,10
24,00	4,02
24,02	3,99
24,05	3,96
24,07	3,90
24,10	3,88
24,12	3,88
24,15	3,84
24,17	3,82
24,20	3,82
24,22	3,78
24,24	3,81
24,27	3,81
24,29	3,78
24,32	3,74
24,34	3,73
24,37	3,67
24,39	3,69
24,42	3,65
24,44	3,65
24,46	3,58
24,49	3,62
24,51	3,58
24,54	3,64
24,56	3,62
24,59	3,66
24,61	3,62
24,63	3,73
24,66	3,70
24,68	3,78
24,71	3,74
24,73	3,79
24,76	3,76
24,78	3,81
24,81	3,79
24,83	3,89
24,85	3,84
24,88	3,97
24,90	3,99
24,93	4,08
24,95	4,10
24,98	4,23
25,00	4,18
25,03	4,32
25,05	4,30
25,07	4,37
25,10	4,37
25,12	4,47
25,15	4,41
25,17	4,54
25,20	4,50
25,22	4,60
25,25	4,61
25,27	4,72
25,29	4,71
25,32	4,83
25,34	4,83
25,37	4,99
25,39	5,00
25,42	5,09
25,44	5,08
25,47	5,15
25,49	5,16
25,51	5,27
25,54	5,24
25,56	5,33
25,59	5,35
25,61	5,42
25,64	5,48
25,66	5,59
25,68	5,59
25,71	5,69
25,73	5,74
25,76	5,82
25,78	5,88
25,81	5,96
25,83	5,99
25,86	6,04
25,88	6,07
25,90	6,12
25,93	6,18
25,95	6,28
25,98	6,34
26,00	6,40
26,03	6,50
26,05	6,54
26,08	6,65
26,10	6,77
26,12	6,81
26,15	6,83
26,17	6,94
26,20	6,96
26,22	7,08
26,25	7,14
26,27	7,22
26,30	7,29
26,32	7,42
26,34	7,49
26,37	7,66
26,39	7,70
26,42	7,84
26,44	7,90
26,47	8,01
26,49	8,08
26,52	8,22
26,54	8,24
26,56	8,40
26,59	8,44
26,61	8,54
26,64	8,63
26,66	8,76
26,69	8,77
26,71	8,94
26,73	8,95
26,76	9,05
26,78	9,11
26,81	9,21
26,83	9,23
26,86	9,36
26,88	9,34
26,91	9,43
26,93	9,43
26,95	9,50
26,98	9,47
27,00	9,53
27,03	9,52
27,05	9,59
27,08	9,57
27,10	9,64
27,13	9,61
27,15	9,65
27,17	9,63
27,20	9,69
27,22	9,64
27,25	9,66
27,27	9,60
27,30	9,61
27,32	9,57
27,35	9,57
27,37	9,50
27,39	9,45
27,42	9,41
27,44	9,37
27,47	9,32
27,49	9,29
27,52	9,23
27,54	9,16
27,57	9,16
27,59	9,06
27,61	9,02
27,64	8,97
27,66	8,87
27,69	8,76
27,71	8,71
27,74	8,56
27,76	8,53
27,78	8,43
27,81	8,34
27,83	8,24
27,86	8,19
27,88	8,06
27,91	8,05
27,93	7,94
27,96	7,91
27,98	7,79
28,00	7,76
28,03	7,65
28,05	7,63
28,08	7,48
28,10	7,46
28,13	7,30
28,15	7,25
28,18	7,13
28,20	7,12
28,22	6,97
28,25	7,00
28,27	6,86
28,30	6,90
28,32	6,81
28,35	6,84
28,37	6,68
28,40	6,72
28,42	6,58
28,44	6,57
28,47	6,43
28,49	6,45
28,52	6,27
28,54	6,32
28,57	6,21
28,59	6,23
28,62	6,14
28,64	6,18
28,66	6,04
28,69	6,10
28,71	6,00
28,74	6,02
28,76	5,92
28,79	5,91
28,81	5,80
28,84	5,82
28,86	5,72
28,88	5,74
28,91	5,66
28,93	5,65
28,96	5,60
28,98	5,60
29,01	5,53
29,03	5,59
29,05	5,52
29,08	5,51
29,10	5,48
29,13	5,47
29,15	5,45
29,18	5,49
29,20	5,42
29,23	5,42
29,25	5,39
29,27	5,37
29,30	5,40
29,32	5,41
29,35	5,39
29,37	5,37
29,40	5,40
29,42	5,38
29,45	5,43
29,47	5,44
29,49	5,46
29,52	5,44
29,54	5,52
29,57	5,49
29,59	5,57
29,62	5,58
29,64	5,64
29,67	5,62
29,69	5,74
29,71	5,74
29,74	5,87
29,76	5,88
29,79	6,01
29,81	6,01
29,84	6,13
29,86	6,15
29,89	6,31
29,91	6,28
29,93	6,46
29,96	6,47
29,98	6,57
30,01	6,63
30,03	6,80
30,06	6,77
30,08	6,98
30,10	6,98
30,13	7,11
30,15	7,19
30,18	7,36
30,20	7,35
30,23	7,56
30,25	7,57
30,28	7,73
30,30	7,80
30,32	7,93
30,35	7,94
30,37	8,12
30,40	8,14
30,42	8,31
30,45	8,34
30,47	8,48
30,50	8,55
30,52	8,70
30,54	8,75
30,57	8,95
30,59	8,99
30,62	9,15
30,64	9,22
30,67	9,34
30,69	9,41
30,72	9,56
30,74	9,60
30,76	9,74
30,79	9,82
30,81	9,94
30,84	10,06
30,86	10,22
30,89	10,32
30,91	10,44
30,94	10,56
30,96	10,68
30,98	10,82
31,01	10,97
31,03	11,07
31,06	11,14
31,08	11,26
31,11	11,34
31,13	11,48
31,15	11,60
31,18	11,70
31,20	11,77
31,23	11,96
31,25	12,03
31,28	12,21
31,30	12,33
31,33	12,48
31,35	12,54
31,37	12,71
31,40	12,78
31,42	12,98
31,45	13,03
31,47	13,18
31,50	13,24
31,52	13,41
31,55	13,48
31,57	13,68
31,59	13,69
31,62	13,90
31,64	13,97
31,67	14,09
31,69	14,17
31,72	14,36
31,74	14,33
31,77	14,55
31,79	14,54
31,81	14,63
31,84	14,67
31,86	14,78
31,89	14,72
31,91	14,87
31,94	14,80
31,96	14,89
31,99	14,88
32,01	14,94
32,03	14,86
32,06	14,93
32,08	14,83
32,11	14,89
32,13	14,81
32,16	14,84
32,18	14,71
32,20	14,71
32,23	14,64
32,25	14,65
32,28	14,53
32,30	14,49
32,33	14,35
32,35	14,31
32,38	14,22
32,40	14,18
32,42	14,04
32,45	13,96
32,47	13,85
32,50	13,78
32,52	13,68
32,55	13,60
32,57	13,43
32,60	13,28
32,62	13,17
32,64	13,01
32,67	12,87
32,69	12,75
32,72	12,58
32,74	12,41
32,77	12,32
32,79	12,14
32,82	12,05
32,84	11,91
32,86	11,76
32,89	11,58
32,91	11,45
32,94	11,23
32,96	11,14
32,99	10,97
33,01	10,85
33,04	10,65
33,06	10,56
33,08	10,39
33,11	10,38
33,13	10,20
33,16	10,15
33,18	9,97
33,21	9,92
33,23	9,78
33,26	9,77
33,28	9,56
33,30	9,53
33,33	9,35
33,35	9,32
33,38	9,20
33,40	9,20
33,43	9,02
33,45	9,06
33,47	8,92
33,50	8,91
33,52	8,79
33,55	8,83
33,57	8,64
33,60	8,69
33,62	8,54
33,65	8,53
33,67	8,42
33,69	8,46
33,72	8,31
33,74	8,36
33,77	8,24
33,79	8,28
33,82	8,21
33,84	8,24
33,87	8,13
33,89	8,16
33,91	8,08
33,94	8,13
33,96	8,07
33,99	8,08
34,01	8,02
34,04	8,05
34,06	8,02
34,09	8,11
34,11	8,05
34,13	8,06
34,16	8,06
34,18	8,07
34,21	8,07
34,23	8,14
34,26	8,09
34,28	8,12
34,31	8,13
34,33	8,15
34,35	8,21
34,38	8,28
34,40	8,29
34,43	8,34
34,45	8,40
34,48	8,43
34,50	8,50
34,52	8,56
34,55	8,59
34,57	8,61
34,60	8,68
34,62	8,70
34,65	8,81
34,67	8,89
34,70	9,02
34,72	9,05
34,74	9,20
34,77	9,26
34,79	9,44
34,82	9,52
34,84	9,66
34,87	9,69
34,89	9,86
34,92	9,91
34,94	10,10
34,96	10,12
34,99	10,30
35,01	10,37
35,04	10,53
35,06	10,65
35,09	10,89
35,11	10,94
35,14	11,21
35,16	11,31
35,18	11,49
35,21	11,61
35,23	11,80
35,26	11,83
35,28	12,07
35,31	12,13
35,33	12,30
35,36	12,43
35,38	12,63
35,40	12,71
35,43	12,99
35,45	13,09
35,48	13,32
35,50	13,43
35,53	13,66
35,55	13,76
35,57	13,96
35,60	14,02
35,62	14,23
35,65	14,30
35,67	14,49
35,70	14,59
35,72	14,79
35,75	14,91
35,77	15,17
35,79	15,27
35,82	15,50
35,84	15,64
35,87	15,86
35,89	16,00
35,92	16,22
35,94	16,32
35,97	16,49
35,99	16,61
36,01	16,76
36,04	16,89
36,06	17,09
36,09	17,23
36,11	17,38
36,14	17,56
36,16	17,73
36,19	17,93
36,21	18,13
36,23	18,25
36,26	18,35
36,28	18,54
36,31	18,63
36,33	18,78
36,36	18,91
36,38	19,00
36,41	19,07
36,43	19,27
36,45	19,35
36,48	19,54
36,50	19,62
36,53	19,77
36,55	19,87
36,58	20,05
36,60	20,08
36,62	20,26
36,65	20,27
36,67	20,39
36,70	20,38
36,72	20,47
36,75	20,47
36,77	20,62
36,80	20,55
36,82	20,71
36,84	20,67
36,87	20,74
36,89	20,75
36,92	20,85
36,94	20,74
36,97	20,85
36,99	20,74
37,02	20,80
37,04	20,73
37,06	20,74
37,09	20,59
37,11	20,60
37,14	20,44
37,16	20,44
37,19	20,29
37,21	20,26
37,24	20,07
37,26	20,02
37,28	19,89
37,31	19,85
37,33	19,67
37,36	19,62
37,38	19,42
37,41	19,33
37,43	19,16
37,46	19,06
37,48	18,84
37,50	18,68
37,53	18,45
37,55	18,30
37,58	18,09
37,60	17,92
37,63	17,71
37,65	17,54
37,68	17,37
37,70	17,20
37,72	17,02
37,75	16,89
37,77	16,68
37,80	16,45
37,82	16,27
37,85	16,02
37,87	15,84
37,89	15,66
37,92	15,43
37,94	15,20
37,97	15,02
37,99	14,79
38,02	14,67
38,04	14,50
38,07	14,32
38,09	14,13
38,11	14,01
38,14	13,81
38,16	13,69
38,19	13,49
38,21	13,35
38,24	13,13
38,26	12,99
38,29	12,80
38,31	12,72
38,33	12,56
38,36	12,49
38,38	12,31
38,41	12,27
38,43	12,15
38,46	12,13
38,48	11,99
38,51	11,97
38,53	11,83
38,55	11,80
38,58	11,66
38,60	11,67
38,63	11,52
38,65	11,56
38,68	11,46
38,70	11,45
38,73	11,37
38,75	11,45
38,77	11,32
38,80	11,40
38,82	11,32
38,85	11,37
38,87	11,32
38,90	11,40
38,92	11,30
38,94	11,41
38,97	11,36
38,99	11,43
39,02	11,41
39,04	11,47
39,07	11,42
39,09	11,50
39,12	11,48
39,14	11,58
39,16	11,56
39,19	11,63
39,21	11,67
39,24	11,77
39,26	11,79
39,29	11,92
39,31	11,90
39,34	12,00
39,36	12,05
39,38	12,12
39,41	12,19
39,43	12,31
39,46	12,33
39,48	12,44
39,51	12,51
39,53	12,59
39,56	12,71
39,58	12,86
39,60	12,95
39,63	13,05
39,65	13,18
39,68	13,29
39,70	13,44
39,73	13,56
39,75	13,66
39,78	13,73
39,80	13,89
39,82	13,99
39,85	14,15
39,87	14,29
39,90	14,45
39,92	14,57
39,95	14,81
39,97	14,95
39,99	15,19
40,02	15,34
40,04	15,54
40,07	15,66
40,09	15,87
40,12	15,98
40,14	16,19
40,17	16,27
40,19	16,51
40,21	16,65
40,24	16,87
40,26	17,07
40,29	17,38
40,31	17,52
40,34	17,86
40,36	18,03
40,39	18,26
40,41	18,47
40,43	18,73
40,46	18,81
40,48	19,13
40,51	19,25
40,53	19,49
40,56	19,68
40,58	19,94
40,61	20,09
40,63	20,41
40,65	20,57
40,68	20,90
40,70	21,08
40,73	21,38
40,75	21,56
40,78	21,82
40,80	21,96
40,83	22,24
40,85	22,37
40,87	22,64
40,90	22,79
40,92	23,03
40,95	23,21
40,97	23,52
41,00	23,68
41,02	23,98
41,05	24,13
41,07	24,38
41,09	24,58
41,12	24,84
41,14	24,95
41,17	25,15
41,19	25,26
41,22	25,46
41,24	25,60
41,26	25,81
41,29	25,96
41,31	26,15
41,34	26,32
41,36	26,49
41,39	26,65
41,41	26,87
41,44	26,98
41,46	27,07
41,48	27,21
41,51	27,25
41,53	27,39
41,56	27,50
41,58	27,55
41,61	27,58
41,63	27,69
41,66	27,70
41,68	27,87
41,70	27,88
41,73	27,94
41,75	27,94
41,78	28,02
41,80	28,00
41,83	28,07
41,85	27,99
41,88	28,05
41,90	27,95
41,92	27,97
41,95	27,91
41,97	27,96
42,00	27,85
42,02	27,91
42,05	27,78
42,07	27,78
42,10	27,67
42,12	27,66
42,14	27,45
42,17	27,46
42,19	27,25
42,22	27,18
42,24	26,99
42,27	26,93
42,29	26,68
42,31	26,64
42,34	26,38
42,36	26,26
42,39	26,03
42,41	25,94
42,44	25,65
42,46	25,51
42,49	25,25
42,51	25,16
42,53	24,92
42,56	24,78
42,58	24,49
42,61	24,34
