Voltage U1	Corriente IA
7,00	0,68
7,03	0,66
7,05	0,65
7,08	0,64
7,10	0,63
7,13	0,65
7,15	0,62
7,17	0,60
7,20	0,60
7,22	0,57
7,25	0,59
7,27	0,60
7,30	0,57
7,32	0,56
7,35	0,57
7,37	0,52
7,39	0,55
7,42	0,54
7,44	0,52
7,47	0,48
7,49	0,48
7,52	0,45
7,54	0,50
7,57	0,48
7,59	0,53
7,61	0,50
7,64	0,55
7,66	0,53
7,69	0,59
7,71	0,57
7,74	0,62
7,76	0,54
7,78	0,58
7,81	0,55
7,83	0,63
7,86	0,55
7,88	0,64
7,91	0,60
7,93	0,66
7,96	0,66
7,98	0,75
8,00	0,65
8,03	0,76
8,05	0,72
8,08	0,76
8,10	0,74
8,13	0,82
8,15	0,74
8,18	0,86
8,20	0,81
8,22	0,84
8,25	0,82
8,27	0,87
8,30	0,80
8,32	0,90
8,35	0,84
8,37	0,90
8,40	0,86
8,42	0,89
8,44	0,87
8,47	0,90
8,49	0,84
8,52	0,91
8,54	0,85
8,57	0,87
8,59	0,84
8,62	0,84
8,64	0,83
8,66	0,87
8,69	0,82
8,71	0,84
8,74	0,82
8,76	0,83
8,79	0,85
8,81	0,86
8,84	0,82
8,86	0,81
8,88	0,81
8,91	0,79
8,93	0,80
8,96	0,79
8,98	0,77
9,01	0,74
9,03	0,75
9,05	0,72
9,08	0,75
9,10	0,74
9,13	0,73
9,15	0,68
9,18	0,74
9,20	0,69
9,23	0,72
9,25	0,71
9,27	0,72
9,30	0,68
9,32	0,72
9,35	0,67
9,37	0,74
9,40	0,70
9,42	0,74
9,45	0,71
9,47	0,75
9,49	0,72
9,52	0,82
9,54	0,74
9,57	0,84
9,59	0,82
9,62	0,87
9,64	0,87
9,67	0,97
9,69	0,87
9,71	1,00
9,74	0,94
9,76	0,98
9,79	0,98
9,81	1,04
9,84	0,96
9,86	1,06
9,89	0,98
9,91	1,07
9,93	1,05
9,96	1,09
9,98	1,03
10,01	1,09
10,03	1,03
10,06	1,11
10,08	1,05
10,10	1,08
10,13	1,02
10,15	1,05
10,18	1,03
10,20	1,08
10,23	1,03
10,25	1,07
10,28	1,04
10,30	1,06
10,32	1,04
10,35	1,09
10,37	1,04
10,40	1,04
10,42	1,00
10,45	1,00
10,47	0,98
10,50	1,02
10,52	0,98
10,54	0,98
10,57	0,98
10,59	0,97
10,62	0,97
10,64	1,02
10,67	0,99
10,69	0,96
10,72	0,98
10,74	0,93
10,76	0,94
10,79	0,95
10,81	0,90
10,84	0,86
10,86	0,88
10,89	0,82
10,91	0,88
10,94	0,87
10,96	0,88
10,98	0,86
11,01	0,90
11,03	0,87
11,06	0,95
11,08	0,91
11,11	0,96
11,13	0,92
11,15	0,95
11,18	0,94
11,20	1,01
11,23	0,94
11,25	1,04
11,28	0,99
11,30	1,05
11,33	1,05
11,35	1,13
11,37	1,10
11,40	1,22
11,42	1,17
11,45	1,23
11,47	1,20
11,50	1,27
11,52	1,19
11,55	1,27
11,57	1,21
11,59	1,26
11,62	1,24
11,64	1,33
11,67	1,27
11,69	1,35
11,72	1,33
11,74	1,40
11,77	1,37
11,79	1,43
11,81	1,37
11,84	1,41
11,86	1,37
11,89	1,41
11,91	1,37
11,94	1,38
11,96	1,34
11,99	1,37
12,01	1,35
12,03	1,41
12,06	1,37
12,08	1,37
12,11	1,39
12,13	1,40
12,16	1,39
12,18	1,43
12,21	1,37
12,23	1,36
12,25	1,36
12,28	1,33
12,30	1,34
12,33	1,36
12,35	1,33
12,38	1,34
12,40	1,36
12,42	1,32
12,45	1,36
12,47	1,36
12,50	1,36
12,52	1,32
12,55	1,35
12,57	1,29
12,60	1,33
12,62	1,30
12,64	1,33
12,67	1,27
12,69	1,33
12,72	1,31
12,74	1,38
12,77	1,36
12,79	1,42
12,82	1,36
12,84	1,45
12,86	1,43
12,89	1,49
12,91	1,44
12,94	1,51
12,96	1,46
12,99	1,51
13,01	1,48
13,04	1,57
13,06	1,50
13,08	1,62
13,11	1,59
13,13	1,63
13,16	1,62
13,18	1,70
13,21	1,62
13,23	1,72
13,26	1,66
13,28	1,71
13,30	1,70
13,33	1,77
13,35	1,69
13,38	1,77
13,40	1,70
13,43	1,77
13,45	1,73
13,47	1,76
13,50	1,71
13,52	1,75
13,55	1,70
13,57	1,81
13,60	1,74
13,62	1,76
13,65	1,73
13,67	1,73
13,69	1,70
13,72	1,75
13,74	1,67
13,77	1,69
13,79	1,66
13,82	1,65
13,84	1,66
13,87	1,69
13,89	1,65
13,91	1,64
13,94	1,63
13,96	1,63
13,99	1,63
14,01	1,65
14,04	1,63
14,06	1,60
14,09	1,60
14,11	1,57
14,13	1,57
14,16	1,56
14,18	1,54
14,21	1,48
14,23	1,52
14,26	1,46
14,28	1,48
14,31	1,50
14,33	1,50
14,35	1,45
14,38	1,49
14,40	1,43
14,43	1,52
14,45	1,48
14,48	1,50
14,50	1,46
14,52	1,50
14,55	1,46
14,57	1,55
14,60	1,48
14,62	1,56
14,65	1,52
14,67	1,56
14,70	1,57
14,72	1,67
14,74	1,58
14,77	1,71
14,79	1,65
14,82	1,69
14,84	1,70
14,87	1,74
14,89	1,67
14,92	1,78
14,94	1,71
14,96	1,77
14,99	1,75
15,01	1,79
15,04	1,76
15,06	1,83
15,09	1,77
15,11	1,83
15,14	1,79
15,16	1,83
15,18	1,77
15,21	1,80
15,23	1,76
15,26	1,80
15,28	1,75
15,31	1,79
15,33	1,76
15,36	1,79
15,38	1,77
15,40	1,82
15,43	1,79
15,45	1,81
15,48	1,77
15,50	1,79
15,53	1,77
15,55	1,81
15,57	1,78
15,60	1,77
15,62	1,77
15,65	1,77
15,67	1,78
15,70	1,81
15,72	1,80
15,75	1,77
15,77	1,81
15,79	1,78
15,82	1,80
15,84	1,82
15,87	1,80
15,89	1,77
15,92	1,80
15,94	1,75
15,97	1,79
15,99	1,78
16,01	1,80
16,04	1,77
16,06	1,82
16,09	1,79
16,11	1,87
16,14	1,86
16,16	1,91
16,19	1,89
16,21	1,94
16,23	1,93
16,26	2,03
16,28	1,97
16,31	2,08
16,33	2,04
16,36	2,09
16,38	2,10
16,41	2,19
16,43	2,15
16,45	2,30
16,48	2,26
16,50	2,35
16,53	2,35
16,55	2,44
16,58	2,37
16,60	2,48
16,63	2,44
16,65	2,51
16,67	2,50
16,70	2,59
16,72	2,54
16,75	2,63
16,77	2,61
16,80	2,69
16,82	2,66
16,84	2,73
16,87	2,69
16,89	2,77
16,92	2,75
16,94	2,82
16,97	2,79
16,99	2,84
17,02	2,82
17,04	2,89
17,06	2,87
17,09	2,94
17,11	2,91
17,14	2,94
17,16	2,94
17,19	2,96
17,21	2,93
17,24	3,01
17,26	2,96
17,28	2,97
17,31	2,97
17,33	2,97
17,36	2,99
17,38	3,02
17,41	2,99
17,43	2,99
17,46	2,99
17,48	2,96
17,50	3,00
17,53	3,01
17,55	2,99
17,58	2,96
17,60	3,00
17,63	2,97
17,65	3,02
17,68	3,00
17,70	3,02
17,72	2,98
17,75	3,03
17,77	3,00
17,80	3,07
17,82	3,04
17,85	3,09
17,87	3,06
17,89	3,13
17,92	3,10
17,94	3,15
17,97	3,09
17,99	3,15
18,02	3,09
18,04	3,10
18,07	3,06
18,09	3,14
18,11	3,07
18,14	3,18
18,16	3,13
18,19	3,14
18,21	3,12
18,24	3,21
18,26	3,11
18,29	3,20
18,31	3,13
18,33	3,18
18,36	3,17
18,38	3,23
18,41	3,12
18,43	3,20
18,46	3,13
18,48	3,18
18,51	3,15
18,53	3,19
18,55	3,11
18,58	3,15
18,60	3,10
18,63	3,15
18,65	3,08
18,68	3,07
18,70	3,01
18,73	3,01
18,75	2,97
18,77	3,01
18,80	2,93
18,82	2,94
18,85	2,90
18,87	2,88
18,90	2,86
18,92	2,85
18,94	2,80
18,97	2,79
18,99	2,77
19,02	2,74
19,04	2,73
19,07	2,73
19,09	2,70
19,12	2,66
19,14	2,64
19,16	2,60
19,19	2,60
19,21	2,59
19,24	2,58
19,26	2,53
19,29	2,55
19,31	2,48
19,34	2,49
19,36	2,49
19,38	2,48
19,41	2,40
19,43	2,44
19,46	2,38
19,48	2,45
19,51	2,41
19,53	2,43
19,56	2,39
19,58	2,44
19,60	2,39
19,63	2,46
19,65	2,39
19,68	2,47
19,70	2,43
19,73	2,47
19,75	2,46
19,78	2,56
19,80	2,49
19,82	2,61
19,85	2,56
19,87	2,60
19,90	2,60
19,92	2,68
19,95	2,59
19,97	2,72
19,99	2,66
20,02	2,72
20,04	2,71
20,07	2,77
20,09	2,72
20,12	2,83
20,14	2,76
20,17	2,83
20,19	2,79
20,21	2,85
20,24	2,81
20,26	2,86
20,29	2,82
20,31	2,89
20,34	2,85
20,36	2,91
20,39	2,87
20,41	2,91
20,43	2,92
20,46	2,99
20,48	2,97
20,51	3,01
20,53	3,00
20,56	3,03
20,58	3,04
20,61	3,07
20,63	3,06
20,65	3,07
20,68	3,09
20,70	3,12
20,73	3,15
20,75	3,21
20,78	3,22
20,80	3,21
20,83	3,28
20,85	3,28
20,87	3,30
20,90	3,35
20,92	3,34
20,95	3,33
20,97	3,39
21,00	3,34
21,02	3,42
21,05	3,44
21,07	3,47
21,09	3,48
21,12	3,57
21,14	3,56
21,17	3,70
21,19	3,71
21,22	3,80
21,24	3,80
21,26	3,88
21,29	3,89
21,31	4,01
21,34	3,97
21,36	4,10
21,39	4,09
21,41	4,18
21,44	4,26
21,46	4,39
21,48	4,37
21,51	4,53
21,53	4,53
21,56	4,65
21,58	4,68
21,61	4,77
21,63	4,74
21,66	4,87
21,68	4,86
21,70	4,95
21,73	4,95
21,75	5,07
21,78	5,05
21,80	5,18
21,83	5,18
21,85	5,27
21,88	5,28
21,90	5,40
21,92	5,38
21,95	5,46
21,97	5,44
22,00	5,53
22,02	5,50
22,05	5,56
22,07	5,51
22,10	5,56
22,12	5,56
22,14	5,62
22,17	5,62
22,19	5,66
22,22	5,66
22,24	5,69
22,27	5,68
22,29	5,75
22,31	5,72
22,34	5,69
22,36	5,69
22,39	5,68
22,41	5,68
22,44	5,70
22,46	5,66
22,49	5,63
22,51	5,64
22,53	5,59
22,56	5,61
22,58	5,60
22,61	5,57
22,63	5,53
22,66	5,54
22,68	5,47
22,71	5,50
22,73	5,46
22,75	5,46
22,78	5,39
22,80	5,38
22,83	5,32
22,85	5,35
22,88	5,29
22,90	5,33
22,93	5,21
22,95	5,23
22,97	5,19
23,00	5,22
23,02	5,14
23,05	5,19
23,07	5,09
23,10	5,14
23,12	5,07
23,15	5,11
23,17	5,00
23,19	5,06
23,22	4,96
23,24	4,97
23,27	4,91
23,29	4,97
23,32	4,84
23,34	4,90
23,36	4,82
23,39	4,84
23,41	4,77
23,44	4,80
23,46	4,69
23,49	4,74
23,51	4,65
23,54	4,65
23,56	4,58
23,58	4,58
23,61	4,48
23,63	4,51
23,66	4,43
23,68	4,47
23,71	4,39
23,73	4,37
23,76	4,32
23,78	4,31
23,80	4,22
23,83	4,25
23,85	4,14
23,88	4,12
23,90	4,07
23,93	4,03
23,95	3,99
23,98	3,99
24,00	3,91
24,02	3,90
24,05	3,86
24,07	3,82
24,10	3,83
24,12	3,83
24,15	3,79
24,17	3,76
24,20	3,76
24,22	3,71
24,24	3,72
24,27	3,69
24,29	3,66
24,32	3,59
24,34	3,61
24,37	3,54
24,39	3,56
24,42	3,55
24,44	3,55
24,46	3,50
24,49	3,59
24,51	3,55
24,54	3,63
24,56	3,62
24,59	3,65
24,61	3,61
24,63	3,68
24,66	3,63
24,68	3,71
24,71	3,65
24,73	3,73
24,76	3,72
24,78	3,78
24,81	3,77
24,83	3,90
24,85	3,85
24,88	3,98
24,90	3,96
24,93	4,03
24,95	4,06
24,98	4,16
25,00	4,10
25,03	4,24
25,05	4,21
25,07	4,28
25,10	4,28
25,12	4,37
25,15	4,34
25,17	4,47
25,20	4,44
25,22	4,56
25,25	4,56
25,27	4,66
25,29	4,66
25,32	4,73
25,34	4,72
25,37	4,84
25,39	4,82
25,42	4,89
25,44	4,88
25,47	4,94
25,49	4,98
25,51	5,08
25,54	5,07
25,56	5,17
25,59	5,21
25,61	5,29
25,64	5,35
25,66	5,44
25,68	5,46
25,71	5,53
25,73	5,57
25,76	5,64
25,78	5,68
25,81	5,76
25,83	5,79
25,86	5,84
25,88	5,91
25,90	5,95
25,93	6,02
25,95	6,15
25,98	6,21
26,00	6,25
26,03	6,36
26,05	6,37
26,08	6,48
26,10	6,56
26,12	6,60
26,15	6,63
26,17	6,73
26,20	6,77
26,22	6,94
26,25	6,99
26,27	7,09
26,30	7,17
26,32	7,31
26,34	7,38
26,37	7,53
26,39	7,54
26,42	7,71
26,44	7,75
26,47	7,83
26,49	7,91
26,52	8,04
26,54	8,03
26,56	8,22
26,59	8,24
26,61	8,36
26,64	8,44
26,66	8,58
26,69	8,62
26,71	8,80
26,73	8,80
26,76	8,91
26,78	8,91
26,81	9,03
26,83	9,01
26,86	9,09
26,88	9,08
26,91	9,16
26,93	9,17
26,95	9,28
26,98	9,24
27,00	9,33
27,03	9,33
27,05	9,41
27,08	9,40
27,10	9,44
27,13	9,40
27,15	9,44
27,17	9,41
27,20	9,46
27,22	9,41
27,25	9,40
27,27	9,37
27,30	9,37
27,32	9,34
27,35	9,36
27,37	9,29
27,39	9,24
27,42	9,24
27,44	9,18
27,47	9,13
27,49	9,10
27,52	9,00
27,54	8,95
27,57	8,91
27,59	8,79
27,61	8,77
27,64	8,70
27,66	8,62
27,69	8,55
27,71	8,50
27,74	8,38
27,76	8,36
27,78	8,27
27,81	8,22
27,83	8,10
27,86	8,06
27,88	7,94
27,91	7,93
27,93	7,82
27,96	7,79
27,98	7,65
28,00	7,63
28,03	7,51
28,05	7,50
28,08	7,34
28,10	7,33
28,13	7,18
28,15	7,18
28,18	7,07
28,20	7,07
28,22	6,93
28,25	6,95
28,27	6,82
28,30	6,82
28,32	6,71
28,35	6,73
28,37	6,57
28,40	6,59
28,42	6,48
28,44	6,46
28,47	6,36
28,49	6,36
28,52	6,21
28,54	6,24
28,57	6,13
28,59	6,15
28,62	6,06
28,64	6,05
28,66	5,94
28,69	5,96
28,71	5,85
28,74	5,87
28,76	5,77
28,79	5,75
28,81	5,67
28,84	5,65
28,86	5,59
28,88	5,65
28,91	5,56
28,93	5,53
28,96	5,49
28,98	5,47
29,01	5,43
29,03	5,44
29,05	5,36
29,08	5,34
29,10	5,31
29,13	5,27
29,15	5,27
29,18	5,29
29,20	5,26
29,23	5,24
29,25	5,25
29,27	5,24
29,30	5,28
29,32	5,28
29,35	5,28
29,37	5,26
29,40	5,30
29,42	5,28
29,45	5,31
29,47	5,32
29,49	5,35
29,52	5,32
29,54	5,40
29,57	5,39
29,59	5,47
29,62	5,51
29,64	5,58
29,67	5,57
29,69	5,67
29,71	5,67
29,74	5,78
29,76	5,76
29,79	5,86
29,81	5,87
29,84	5,95
29,86	6,01
29,89	6,17
29,91	6,16
29,93	6,34
29,96	6,36
29,98	6,47
30,01	6,55
30,03	6,68
30,06	6,65
30,08	6,82
30,10	6,84
30,13	6,97
30,15	7,04
30,18	7,17
30,20	7,19
30,23	7,37
30,25	7,40
30,28	7,56
30,30	7,59
30,32	7,72
30,35	7,76
30,37	7,89
30,40	7,94
30,42	8,09
30,45	8,12
30,47	8,28
30,50	8,32
30,52	8,46
30,54	8,53
30,57	8,66
30,59	8,71
30,62	8,87
30,64	8,95
30,67	9,06
30,69	9,14
30,72	9,28
30,74	9,36
30,76	9,49
30,79	9,56
30,81	9,66
30,84	9,77
30,86	9,92
30,89	10,02
30,91	10,12
30,94	10,25
30,96	10,34
30,98	10,49
31,01	10,63
31,03	10,73
31,06	10,79
31,08	10,94
31,11	11,00
31,13	11,14
31,15	11,25
31,18	11,35
31,20	11,43
31,23	11,61
31,25	11,69
31,28	11,89
31,30	11,97
31,33	12,11
31,35	12,20
31,37	12,36
31,40	12,45
31,42	12,61
31,45	12,65
31,47	12,85
31,50	12,92
31,52	13,06
31,55	13,16
31,57	13,32
31,59	13,36
31,62	13,59
31,64	13,62
31,67	13,76
31,69	13,85
31,72	13,99
31,74	13,99
31,77	14,15
31,79	14,14
31,81	14,23
31,84	14,25
31,86	14,34
31,89	14,31
31,91	14,43
31,94	14,37
31,96	14,43
31,99	14,42
32,01	14,47
32,03	14,39
32,06	14,41
32,08	14,36
32,11	14,41
32,13	14,35
32,16	14,35
32,18	14,28
32,20	14,28
32,23	14,22
32,25	14,21
32,28	14,11
32,30	14,04
32,33	13,95
32,35	13,89
32,38	13,80
32,40	13,76
32,42	13,63
32,45	13,54
32,47	13,46
32,50	13,36
32,52	13,26
32,55	13,17
32,57	13,02
32,60	12,89
32,62	12,78
32,64	12,61
32,67	12,48
32,69	12,36
32,72	12,20
32,74	12,06
32,77	11,93
32,79	11,75
32,82	11,69
32,84	11,56
32,86	11,43
32,89	11,26
32,91	11,15
32,94	10,97
32,96	10,88
32,99	10,69
33,01	10,59
33,04	10,40
33,06	10,33
33,08	10,18
33,11	10,15
33,13	9,98
33,16	9,93
33,18	9,76
33,21	9,71
33,23	9,57
33,26	9,53
33,28	9,34
33,30	9,33
33,33	9,16
33,35	9,13
33,38	9,01
33,40	9,00
33,43	8,82
33,45	8,85
33,47	8,72
33,50	8,68
33,52	8,57
33,55	8,59
33,57	8,44
33,60	8,48
33,62	8,35
33,65	8,35
33,67	8,27
33,69	8,27
33,72	8,13
33,74	8,14
33,77	8,04
33,79	8,06
33,82	7,99
33,84	7,99
33,87	7,92
33,89	7,94
33,91	7,90
33,94	7,95
33,96	7,88
33,99	7,87
34,01	7,84
34,04	7,85
34,06	7,82
34,09	7,86
34,11	7,81
34,13	7,83
34,16	7,83
34,18	7,83
34,21	7,85
34,23	7,90
34,26	7,89
34,28	7,92
34,31	7,95
34,33	7,97
34,35	8,03
34,38	8,09
34,40	8,12
34,43	8,15
34,45	8,20
34,48	8,23
34,50	8,31
34,52	8,36
34,55	8,43
34,57	8,45
34,60	8,55
34,62	8,58
34,65	8,69
34,67	8,77
34,70	8,88
34,72	8,93
34,74	9,07
34,77	9,15
34,79	9,33
34,82	9,40
34,84	9,53
34,87	9,58
34,89	9,71
34,92	9,80
34,94	9,97
34,96	10,00
34,99	10,20
35,01	10,31
35,04	10,49
35,06	10,62
35,09	10,82
35,11	10,88
35,14	11,13
35,16	11,22
35,18	11,35
35,21	11,46
35,23	11,63
35,26	11,67
35,28	11,89
35,31	11,94
35,33	12,11
35,36	12,24
35,38	12,45
35,40	12,57
35,43	12,79
35,45	12,87
35,48	13,09
35,50	13,19
35,53	13,40
35,55	13,49
35,57	13,65
35,60	13,75
35,62	13,96
35,65	14,06
35,67	14,24
35,70	14,34
35,72	14,54
35,75	14,71
35,77	14,93
35,79	15,05
35,82	15,25
35,84	15,39
35,87	15,57
35,89	15,71
35,92	15,87
35,94	15,99
35,97	16,14
35,99	16,28
36,01	16,45
36,04	16,60
36,06	16,80
36,09	16,95
36,11	17,10
36,14	17,29
36,16	17,44
36,19	17,61
36,21	17,79
36,23	17,90
36,26	18,02
36,28	18,20
36,31	18,27
36,33	18,44
36,36	18,55
36,38	18,68
36,41	18,81
36,43	19,00
36,45	19,09
36,48	19,30
36,50	19,38
36,53	19,54
36,55	19,60
36,58	19,76
36,60	19,81
36,62	19,97
36,65	19,97
36,67	20,12
36,70	20,16
36,72	20,26
36,75	20,32
36,77	20,44
36,80	20,43
36,82	20,56
36,84	20,53
36,87	20,58
36,89	20,58
36,92	20,63
36,94	20,53
36,97	20,59
36,99	20,51
37,02	20,54
37,04	20,47
37,06	20,47
37,09	20,34
37,11	20,35
37,14	20,25
37,16	20,24
37,19	20,10
37,21	20,06
37,24	19,90
37,26	19,82
37,28	19,69
37,31	19,63
37,33	19,45
37,36	19,34
37,38	19,16
37,41	19,05
37,43	18,90
37,46	18,79
37,48	18,61
37,50	18,44
37,53	18,27
37,55	18,09
37,58	17,91
37,60	17,77
37,63	17,57
37,65	17,35
37,68	17,19
37,70	16,97
37,72	16,80
37,75	16,63
37,77	16,42
37,80	16,21
37,82	16,04
37,85	15,80
37,87	15,66
37,89	15,46
37,92	15,26
37,94	15,04
37,97	14,88
37,99	14,65
38,02	14,52
38,04	14,33
38,07	14,20
38,09	14,00
38,11	13,87
38,14	13,66
38,16	13,56
38,19	13,34
38,21	13,24
38,24	13,01
38,26	12,90
38,29	12,72
38,31	12,66
38,33	12,50
38,36	12,48
38,38	12,30
38,41	12,24
38,43	12,12
38,46	12,11
38,48	11,94
38,51	11,94
38,53	11,78
38,55	11,75
38,58	11,65
38,60	11,66
38,63	11,50
38,65	11,54
38,68	11,44
38,70	11,47
38,73	11,39
38,75	11,43
38,77	11,32
38,80	11,38
38,82	11,30
38,85	11,32
38,87	11,25
38,90	11,27
38,92	11,19
38,94	11,25
38,97	11,21
38,99	11,28
39,02	11,25
39,04	11,30
39,07	11,30
39,09	11,36
39,12	11,35
39,14	11,44
39,16	11,39
39,19	11,44
39,21	11,47
39,24	11,53
39,26	11,58
39,29	11,68
39,31	11,71
39,34	11,81
39,36	11,90
39,38	11,94
39,41	12,03
39,43	12,13
39,46	12,19
39,48	12,25
39,51	12,34
39,53	12,40
39,56	12,54
39,58	12,63
39,60	12,73
39,63	12,80
39,65	12,95
39,68	13,04
39,70	13,21
39,73	13,32
39,75	13,46
39,78	13,54
39,80	13,75
39,82	13,85
39,85	14,05
39,87	14,16
39,90	14,34
39,92	14,48
39,95	14,69
39,97	14,82
39,99	15,05
40,02	15,14
40,04	15,38
40,07	15,51
40,09	15,68
40,12	15,83
40,14	16,08
40,17	16,18
40,19	16,45
40,21	16,59
40,24	16,81
40,26	17,01
40,29	17,27
40,31	17,38
40,34	17,68
40,36	17,83
40,39	18,06
40,41	18,26
40,43	18,48
40,46	18,61
40,48	18,89
40,51	19,01
40,53	19,27
40,56	19,43
40,58	19,67
40,61	19,86
40,63	20,12
40,65	20,29
40,68	20,58
40,70	20,74
40,73	21,02
40,75	21,20
40,78	21,42
40,80	21,59
40,83	21,86
40,85	22,00
40,87	22,26
40,90	22,42
40,92	22,65
40,95	22,85
40,97	23,13
41,00	23,30
41,02	23,56
41,05	23,73
41,07	23,95
41,09	24,16
41,12	24,38
41,14	24,53
41,17	24,70
41,19	24,86
41,22	25,00
41,24	25,15
41,26	25,35
41,29	25,51
41,31	25,63
41,34	25,83
41,36	25,93
41,39	26,14
41,41	26,29
41,44	26,40
41,46	26,49
41,48	26,65
41,51	26,71
41,53	26,91
41,56	26,97
41,58	27,09
41,61	27,13
41,63	27,25
41,66	27,30
41,68	27,44
41,70	27,43
41,73	27,54
41,75	27,53
41,78	27,60
41,80	27,61
41,83	27,70
41,85	27,64
41,88	27,74
41,90	27,67
41,92	27,71
41,95	27,69
41,97	27,73
42,00	27,61
42,02	27,66
42,05	27,53
42,07	27,49
42,10	27,35
42,12	27,31
42,14	27,11
42,17	27,08
42,19	26,92
42,22	26,85
42,24	26,72
42,27	26,69
42,29	26,49
42,31	26,40
42,34	26,19
42,36	26,09
42,39	25,87
42,41	25,71
42,44	25,45
42,46	25,29
42,49	25,07
42,51	24,95
42,53	24,73
42,56	24,53
42,58	24,31
42,61	24,13
