Voltage U1	Corriente IA
7,00	0,65
7,03	0,65
7,05	0,67
7,08	0,61
7,10	0,62
7,13	0,59
7,15	0,61
7,17	0,61
7,20	0,61
7,22	0,60
7,25	0,58
7,27	0,59
7,30	0,58
7,32	0,59
7,35	0,59
7,37	0,57
7,39	0,52
7,42	0,56
7,44	0,50
7,47	0,51
7,49	0,50
7,52	0,49
7,54	0,44
7,57	0,49
7,59	0,43
7,61	0,50
7,64	0,47
7,66	0,50
7,69	0,47
7,71	0,50
7,74	0,47
7,76	0,55
7,78	0,48
7,81	0,55
7,83	0,50
7,86	0,54
7,88	0,55
7,91	0,64
7,93	0,56
7,96	0,68
7,98	0,63
8,00	0,68
8,03	0,70
8,05	0,76
8,08	0,67
8,10	0,78
8,13	0,72
8,15	0,78
8,18	0,76
8,20	0,80
8,22	0,74
8,25	0,82
8,27	0,76
8,30	0,83
8,32	0,78
8,35	0,84
8,37	0,79
8,40	0,84
8,42	0,80
8,44	0,86
8,47	0,81
8,49	0,86
8,52	0,80
8,54	0,84
8,57	0,82
8,59	0,88
8,62	0,84
8,64	0,87
8,66	0,82
8,69	0,84
8,71	0,82
8,74	0,85
8,76	0,82
8,79	0,81
8,81	0,80
8,84	0,81
8,86	0,80
8,88	0,84
8,91	0,81
8,93	0,77
8,96	0,77
8,98	0,73
9,01	0,73
9,03	0,74
9,05	0,71
9,08	0,67
9,10	0,69
9,13	0,64
9,15	0,69
9,18	0,67
9,20	0,66
9,23	0,62
9,25	0,66
9,27	0,61
9,30	0,67
9,32	0,64
9,35	0,69
9,37	0,65
9,40	0,69
9,42	0,66
9,45	0,74
9,47	0,69
9,49	0,78
9,52	0,72
9,54	0,76
9,57	0,74
9,59	0,82
9,62	0,76
9,64	0,87
9,67	0,80
9,69	0,85
9,71	0,85
9,74	0,93
9,76	0,85
9,79	0,95
9,81	0,89
9,84	0,94
9,86	0,92
9,89	1,00
9,91	0,93
9,93	1,03
9,96	0,99
9,98	1,06
10,01	1,03
10,03	1,09
10,06	1,01
10,08	1,08
10,10	1,02
10,13	1,07
10,15	1,02
10,18	1,05
10,20	0,99
10,23	1,06
10,25	1,02
10,28	1,08
10,30	1,02
10,32	1,03
10,35	1,03
10,37	1,04
10,40	1,00
10,42	1,05
10,45	0,99
10,47	0,98
10,50	0,97
10,52	0,96
10,54	0,95
10,57	0,97
10,59	0,93
10,62	0,93
10,64	0,92
10,67	0,90
10,69	0,92
10,72	0,93
10,74	0,91
10,76	0,88
10,79	0,90
10,81	0,87
10,84	0,90
10,86	0,88
10,89	0,87
10,91	0,82
10,94	0,85
10,96	0,82
10,98	0,86
11,01	0,84
11,03	0,87
11,06	0,83
11,08	0,91
11,11	0,86
11,13	0,92
11,15	0,89
11,18	0,94
11,20	0,88
11,23	0,93
11,25	0,89
11,28	0,99
11,30	0,91
11,33	1,01
11,35	0,98
11,37	1,04
11,40	1,04
11,42	1,15
11,45	1,09
11,47	1,21
11,50	1,16
11,52	1,21
11,55	1,19
11,57	1,26
11,59	1,16
11,62	1,26
11,64	1,20
11,67	1,27
11,69	1,27
11,72	1,34
11,74	1,27
11,77	1,34
11,79	1,28
11,81	1,37
11,84	1,32
11,86	1,33
11,89	1,29
11,91	1,32
11,94	1,28
11,96	1,35
11,99	1,28
12,01	1,31
12,03	1,29
12,06	1,31
12,08	1,33
12,11	1,37
12,13	1,32
12,16	1,36
12,18	1,34
12,21	1,34
12,23	1,34
12,25	1,35
12,28	1,32
12,30	1,31
12,33	1,29
12,35	1,29
12,38	1,29
12,40	1,31
12,42	1,31
12,45	1,28
12,47	1,31
12,50	1,27
12,52	1,29
12,55	1,32
12,57	1,30
12,60	1,25
12,62	1,28
12,64	1,22
12,67	1,26
12,69	1,25
12,72	1,26
12,74	1,22
12,77	1,27
12,79	1,25
12,82	1,35
12,84	1,31
12,86	1,36
12,89	1,33
12,91	1,38
12,94	1,36
12,96	1,43
12,99	1,36
13,01	1,47
13,04	1,44
13,06	1,47
13,08	1,46
13,11	1,55
13,13	1,48
13,16	1,59
13,18	1,53
13,21	1,58
13,23	1,57
13,26	1,65
13,28	1,60
13,30	1,69
13,33	1,63
13,35	1,70
13,38	1,65
13,40	1,70
13,43	1,63
13,45	1,69
13,47	1,63
13,50	1,69
13,52	1,63
13,55	1,70
13,57	1,65
13,60	1,68
13,62	1,67
13,65	1,72
13,67	1,68
13,69	1,70
13,72	1,65
13,74	1,68
13,77	1,65
13,79	1,66
13,82	1,62
13,84	1,61
13,87	1,59
13,89	1,60
13,91	1,59
13,94	1,62
13,96	1,58
13,99	1,56
14,01	1,59
14,04	1,57
14,06	1,56
14,09	1,58
14,11	1,54
14,13	1,51
14,16	1,52
14,18	1,46
14,21	1,48
14,23	1,47
14,26	1,45
14,28	1,42
14,31	1,45
14,33	1,40
14,35	1,44
14,38	1,43
14,40	1,45
14,43	1,40
14,45	1,44
14,48	1,40
14,50	1,48
14,52	1,43
14,55	1,48
14,57	1,42
14,60	1,48
14,62	1,45
14,65	1,52
14,67	1,45
14,70	1,53
14,72	1,48
14,74	1,56
14,77	1,54
14,79	1,62
14,82	1,54
14,84	1,63
14,87	1,58
14,89	1,62
14,92	1,60
14,94	1,68
14,96	1,58
14,99	1,69
15,01	1,66
15,04	1,72
15,06	1,68
15,09	1,76
15,11	1,69
15,14	1,77
15,16	1,72
15,18	1,78
15,21	1,74
15,23	1,79
15,26	1,72
15,28	1,77
15,31	1,73
15,33	1,79
15,36	1,74
15,38	1,77
15,40	1,74
15,43	1,77
15,45	1,74
15,48	1,82
15,50	1,76
15,53	1,77
15,55	1,76
15,57	1,75
15,60	1,72
15,62	1,75
15,65	1,70
15,67	1,71
15,70	1,71
15,72	1,68
15,75	1,71
15,77	1,73
15,79	1,71
15,82	1,69
15,84	1,71
15,87	1,69
15,89	1,73
15,92	1,72
15,94	1,72
15,97	1,69
15,99	1,72
16,01	1,67
16,04	1,70
16,06	1,70
16,09	1,73
16,11	1,69
16,14	1,75
16,16	1,72
16,19	1,79
16,21	1,81
16,23	1,86
16,26	1,83
16,28	1,90
16,31	1,86
16,33	1,96
16,36	1,91
16,38	1,99
16,41	1,95
16,43	2,00
16,45	2,00
16,48	2,13
16,50	2,07
16,53	2,19
16,55	2,17
16,58	2,25
16,60	2,27
16,63	2,36
16,65	2,29
16,67	2,42
16,70	2,38
16,72	2,43
16,75	2,43
16,77	2,50
16,80	2,43
16,82	2,54
16,84	2,50
16,87	2,60
16,89	2,58
16,92	2,64
16,94	2,63
16,97	2,71
16,99	2,68
17,02	2,77
17,04	2,70
17,06	2,74
17,09	2,71
17,11	2,73
17,14	2,72
17,16	2,77
17,19	2,72
17,21	2,78
17,24	2,76
17,26	2,80
17,28	2,80
17,31	2,84
17,33	2,83
17,36	2,84
17,38	2,83
17,41	2,84
17,43	2,85
17,46	2,88
17,48	2,87
17,50	2,83
17,53	2,85
17,55	2,83
17,58	2,85
17,60	2,87
17,63	2,85
17,65	2,81
17,68	2,88
17,70	2,83
17,72	2,88
17,75	2,87
17,77	2,88
17,80	2,83
17,82	2,87
17,85	2,81
17,87	2,88
17,89	2,83
17,92	2,87
17,94	2,83
17,97	2,89
17,99	2,85
18,02	2,92
18,04	2,86
18,07	2,94
18,09	2,88
18,11	2,91
18,14	2,90
18,16	2,99
18,19	2,91
18,21	3,03
18,24	2,95
18,26	3,00
18,29	2,99
18,31	3,05
18,33	2,97
18,36	3,07
18,38	2,99
18,41	3,05
18,43	3,02
18,46	3,07
18,48	2,98
18,51	3,06
18,53	2,98
18,55	3,04
18,58	2,98
18,60	3,03
18,63	2,93
18,65	2,97
18,68	2,92
18,70	2,99
18,73	2,91
18,75	2,94
18,77	2,87
18,80	2,91
18,82	2,88
18,85	2,90
18,87	2,84
18,90	2,85
18,92	2,80
18,94	2,82
18,97	2,77
18,99	2,78
19,02	2,71
19,04	2,69
19,07	2,66
19,09	2,64
19,12	2,61
19,14	2,64
19,16	2,59
19,19	2,56
19,21	2,57
19,24	2,53
19,26	2,53
19,29	2,53
19,31	2,49
19,34	2,45
19,36	2,45
19,38	2,37
19,41	2,41
19,43	2,39
19,46	2,37
19,48	2,31
19,51	2,34
19,53	2,29
19,56	2,36
19,58	2,32
19,60	2,35
19,63	2,30
19,65	2,36
19,68	2,33
19,70	2,38
19,73	2,32
19,75	2,38
19,78	2,33
19,80	2,38
19,82	2,36
19,85	2,43
19,87	2,38
19,90	2,47
19,92	2,42
19,95	2,48
19,97	2,47
19,99	2,56
20,02	2,48
20,04	2,59
20,07	2,56
20,09	2,59
20,12	2,57
20,14	2,67
20,17	2,59
20,19	2,70
20,21	2,64
20,24	2,71
20,26	2,71
20,29	2,79
20,31	2,72
20,34	2,80
20,36	2,76
20,39	2,84
20,41	2,82
20,43	2,88
20,46	2,83
20,48	2,90
20,51	2,88
20,53	2,97
20,56	2,92
20,58	2,95
20,61	2,94
20,63	2,97
20,65	2,97
20,68	3,02
20,70	2,98
20,73	3,01
20,75	3,02
20,78	3,04
20,80	3,06
20,83	3,08
20,85	3,07
20,87	3,10
20,90	3,12
20,92	3,12
20,95	3,16
20,97	3,21
21,00	3,24
21,02	3,24
21,05	3,27
21,07	3,26
21,09	3,32
21,12	3,35
21,14	3,39
21,17	3,38
21,19	3,46
21,22	3,45
21,24	3,53
21,26	3,56
21,29	3,62
21,31	3,61
21,34	3,70
21,36	3,69
21,39	3,80
21,41	3,81
21,44	3,90
21,46	3,90
21,48	3,99
21,51	4,00
21,53	4,14
21,56	4,10
21,58	4,24
21,61	4,25
21,63	4,34
21,66	4,37
21,68	4,50
21,70	4,45
21,73	4,64
21,75	4,63
21,78	4,70
21,80	4,74
21,83	4,85
21,85	4,81
21,88	4,98
21,90	4,95
21,92	5,04
21,95	5,05
21,97	5,12
22,00	5,09
22,02	5,19
22,05	5,14
22,07	5,25
22,10	5,22
22,12	5,29
22,14	5,27
22,17	5,32
22,19	5,30
22,22	5,37
22,24	5,33
22,27	5,36
22,29	5,33
22,31	5,36
22,34	5,36
22,36	5,42
22,39	5,38
22,41	5,39
22,44	5,39
22,46	5,41
22,49	5,39
22,51	5,41
22,53	5,37
22,56	5,36
22,58	5,35
22,61	5,34
22,63	5,33
22,66	5,34
22,68	5,31
22,71	5,26
22,73	5,28
22,75	5,22
22,78	5,20
22,80	5,18
22,83	5,14
22,85	5,06
22,88	5,08
22,90	4,98
22,93	5,00
22,95	4,96
22,97	4,96
23,00	4,89
23,02	4,90
23,05	4,83
23,07	4,90
23,10	4,83
23,12	4,84
23,15	4,75
23,17	4,76
23,19	4,70
23,22	4,74
23,24	4,60
23,27	4,67
23,29	4,58
23,32	4,60
23,34	4,59
23,36	4,66
23,39	4,56
23,41	4,65
23,44	4,56
23,46	4,60
23,49	4,55
23,51	4,56
23,54	4,43
23,56	4,49
23,58	4,38
23,61	4,40
23,63	4,32
23,66	4,36
23,68	4,25
23,71	4,30
23,73	4,22
23,76	4,27
23,78	4,18
23,80	4,22
23,83	4,11
23,85	4,13
23,88	4,06
23,90	4,10
23,93	4,01
23,95	4,02
23,98	3,93
24,00	3,95
24,02	3,90
24,05	3,92
24,07	3,86
24,10	3,85
24,12	3,82
24,15	3,81
24,17	3,77
24,20	3,79
24,22	3,73
24,24	3,70
24,27	3,67
24,29	3,62
24,32	3,61
24,34	3,63
24,37	3,56
24,39	3,53
24,42	3,53
24,44	3,49
24,46	3,52
24,49	3,54
24,51	3,51
24,54	3,49
24,56	3,51
24,59	3,46
24,61	3,50
24,63	3,48
24,66	3,48
24,68	3,44
24,71	3,48
24,73	3,45
24,76	3,53
24,78	3,52
24,81	3,59
24,83	3,56
24,85	3,64
24,88	3,63
24,90	3,71
24,93	3,70
24,95	3,79
24,98	3,74
25,00	3,81
25,03	3,81
25,05	3,92
25,07	3,88
25,10	4,00
25,12	3,98
25,15	4,06
25,17	4,09
25,20	4,21
25,22	4,15
25,25	4,30
25,27	4,30
25,29	4,38
25,32	4,40
25,34	4,52
25,37	4,49
25,39	4,64
25,42	4,62
25,44	4,70
25,47	4,71
25,49	4,80
25,51	4,77
25,54	4,89
25,56	4,89
25,59	5,01
25,61	5,01
25,64	5,11
25,66	5,15
25,68	5,24
25,71	5,24
25,73	5,36
25,76	5,35
25,78	5,43
25,81	5,45
25,83	5,50
25,86	5,54
25,88	5,64
25,90	5,64
25,93	5,72
25,95	5,78
25,98	5,84
26,00	5,93
26,03	6,03
26,05	6,08
26,08	6,15
26,10	6,21
26,12	6,26
26,15	6,34
26,17	6,41
26,20	6,45
26,22	6,48
26,25	6,57
26,27	6,61
26,30	6,71
26,32	6,79
26,34	6,86
26,37	6,88
26,39	7,03
26,42	7,05
26,44	7,17
26,47	7,22
26,49	7,30
26,52	7,34
26,54	7,47
26,56	7,47
26,59	7,60
26,61	7,61
26,64	7,74
26,66	7,77
26,69	7,88
26,71	7,93
26,73	8,10
26,76	8,09
26,78	8,26
26,81	8,27
26,83	8,38
26,86	8,42
26,88	8,55
26,91	8,48
26,93	8,64
26,95	8,62
26,98	8,70
27,00	8,72
27,03	8,81
27,05	8,75
27,08	8,88
27,10	8,82
27,13	8,93
27,15	8,92
27,17	8,97
27,20	8,92
27,22	8,97
27,25	8,92
27,27	8,99
27,30	8,90
27,32	8,92
27,35	8,84
27,37	8,86
27,39	8,83
27,42	8,87
27,44	8,79
27,47	8,81
27,49	8,74
27,52	8,74
27,54	8,70
27,57	8,69
27,59	8,59
27,61	8,54
27,64	8,46
27,66	8,41
27,69	8,33
27,71	8,29
27,74	8,21
27,76	8,13
27,78	8,06
27,81	7,98
27,83	7,92
27,86	7,88
27,88	7,79
27,91	7,68
27,93	7,63
27,96	7,49
27,98	7,45
28,00	7,37
28,03	7,26
28,05	7,14
28,08	7,09
28,10	6,94
28,13	6,94
28,15	6,83
28,18	6,77
28,20	6,67
28,22	6,65
28,25	6,55
28,27	6,57
28,30	6,45
28,32	6,46
28,35	6,33
28,37	6,30
28,40	6,20
28,42	6,21
28,44	6,06
28,47	6,11
28,49	5,99
28,52	5,99
28,54	5,92
28,57	5,95
28,59	5,84
28,62	5,92
28,64	5,79
28,66	5,80
28,69	5,71
28,71	5,74
28,74	5,60
28,76	5,65
28,79	5,53
28,81	5,55
28,84	5,47
28,86	5,52
28,88	5,42
28,91	5,47
28,93	5,41
28,96	5,46
28,98	5,40
29,01	5,44
29,03	5,34
29,05	5,36
29,08	5,30
29,10	5,32
29,13	5,25
29,15	5,25
29,18	5,19
29,20	5,22
29,23	5,20
29,25	5,25
29,27	5,20
29,30	5,21
29,32	5,24
29,35	5,25
29,37	5,24
29,40	5,29
29,42	5,23
29,45	5,24
29,47	5,25
29,49	5,22
29,52	5,25
29,54	5,29
29,57	5,28
29,59	5,32
29,62	5,35
29,64	5,33
29,67	5,41
29,69	5,43
29,71	5,45
29,74	5,45
29,76	5,50
29,79	5,50
29,81	5,60
29,84	5,63
29,86	5,70
29,89	5,68
29,91	5,79
29,93	5,82
29,96	5,94
29,98	5,97
30,01	6,06
30,03	6,07
30,06	6,23
30,08	6,25
30,10	6,38
30,13	6,39
30,15	6,52
30,18	6,55
30,20	6,66
30,23	6,70
30,25	6,87
30,28	6,86
30,30	7,05
30,32	7,10
30,35	7,22
30,37	7,29
30,40	7,44
30,42	7,45
30,45	7,64
30,47	7,69
30,50	7,84
30,52	7,92
30,54	8,08
30,57	8,12
30,59	8,32
30,62	8,35
30,64	8,50
30,67	8,55
30,69	8,69
30,72	8,73
30,74	8,89
30,76	8,93
30,79	9,13
30,81	9,17
30,84	9,33
30,86	9,38
30,89	9,51
30,91	9,58
30,94	9,76
30,96	9,81
30,98	9,96
31,01	10,01
31,03	10,14
31,06	10,23
31,08	10,39
31,11	10,44
31,13	10,55
31,15	10,63
31,18	10,76
31,20	10,87
31,23	11,02
31,25	11,12
31,28	11,22
31,30	11,35
31,33	11,46
31,35	11,57
31,37	11,69
31,40	11,78
31,42	11,84
31,45	11,97
31,47	12,02
31,50	12,13
31,52	12,27
31,55	12,37
31,57	12,42
31,59	12,56
31,62	12,58
31,64	12,72
31,67	12,78
31,69	12,86
31,72	12,89
31,74	12,98
31,77	12,99
31,79	13,13
31,81	13,13
31,84	13,22
31,86	13,20
31,89	13,29
31,91	13,32
31,94	13,44
31,96	13,39
31,99	13,53
32,01	13,49
32,03	13,56
32,06	13,56
32,08	13,63
32,11	13,53
32,13	13,63
32,16	13,53
32,18	13,57
32,20	13,52
32,23	13,55
32,25	13,44
32,28	13,50
32,30	13,38
32,33	13,39
32,35	13,29
32,38	13,28
32,40	13,14
32,42	13,13
32,45	13,01
32,47	13,00
32,50	12,87
32,52	12,83
32,55	12,68
32,57	12,61
32,60	12,48
32,62	12,42
32,64	12,27
32,67	12,16
32,69	12,01
32,72	11,90
32,74	11,79
32,77	11,72
32,79	11,58
32,82	11,45
32,84	11,34
32,86	11,22
32,89	11,11
32,91	11,00
32,94	10,83
32,96	10,65
32,99	10,55
33,01	10,38
33,04	10,25
33,06	10,13
33,08	9,98
33,11	9,84
33,13	9,76
33,16	9,59
33,18	9,52
33,21	9,39
33,23	9,27
33,26	9,13
33,28	9,05
33,30	8,87
33,33	8,82
33,35	8,68
33,38	8,64
33,40	8,51
33,43	8,45
33,45	8,34
33,47	8,35
33,50	8,23
33,52	8,25
33,55	8,11
33,57	8,09
33,60	8,02
33,62	8,02
33,65	7,88
33,67	7,91
33,69	7,78
33,72	7,79
33,74	7,72
33,77	7,75
33,79	7,63
33,82	7,71
33,84	7,62
33,87	7,64
33,89	7,58
33,91	7,64
33,94	7,52
33,96	7,61
33,99	7,53
34,01	7,59
34,04	7,55
34,06	7,63
34,09	7,56
34,11	7,66
34,13	7,62
34,16	7,68
34,18	7,65
34,21	7,71
34,23	7,66
34,26	7,76
34,28	7,72
34,31	7,81
34,33	7,80
34,35	7,86
34,38	7,87
34,40	7,95
34,43	7,94
34,45	8,06
34,48	8,05
34,50	8,11
34,52	8,13
34,55	8,19
34,57	8,22
34,60	8,31
34,62	8,33
34,65	8,40
34,67	8,44
34,70	8,51
34,72	8,60
34,74	8,71
34,77	8,78
34,79	8,85
34,82	8,96
34,84	9,04
34,87	9,14
34,89	9,24
34,92	9,31
34,94	9,37
34,96	9,49
34,99	9,55
35,01	9,69
35,04	9,80
35,06	9,91
35,09	9,98
35,11	10,14
35,14	10,22
35,16	10,40
35,18	10,48
35,21	10,61
35,23	10,68
35,26	10,85
35,28	10,93
35,31	11,12
35,33	11,18
35,36	11,39
35,38	11,49
35,40	11,66
35,43	11,79
35,45	12,03
35,48	12,10
35,50	12,35
35,53	12,47
35,55	12,64
35,57	12,79
35,60	12,99
35,62	13,03
35,65	13,28
35,67	13,37
35,70	13,53
35,72	13,70
35,75	13,93
35,77	14,04
35,79	14,30
35,82	14,40
35,84	14,63
35,87	14,77
35,89	14,95
35,92	15,04
35,94	15,24
35,97	15,33
35,99	15,55
36,01	15,62
36,04	15,79
36,06	15,90
36,09	16,10
36,11	16,23
36,14	16,45
36,16	16,55
36,19	16,77
36,21	16,91
36,23	17,07
36,26	17,17
36,28	17,35
36,31	17,44
36,33	17,57
36,36	17,65
36,38	17,78
36,41	17,90
36,43	18,07
36,45	18,18
36,48	18,29
36,50	18,43
36,53	18,53
36,55	18,64
36,58	18,76
36,60	18,84
36,62	18,86
36,65	18,96
36,67	18,96
36,70	19,04
36,72	19,10
36,75	19,13
36,77	19,11
36,80	19,19
36,82	19,16
36,84	19,26
36,87	19,24
36,89	19,28
36,92	19,24
36,94	19,29
36,97	19,25
36,99	19,31
37,02	19,23
37,04	19,27
37,06	19,16
37,09	19,15
37,11	19,07
37,14	19,08
37,16	18,95
37,19	18,99
37,21	18,86
37,24	18,83
37,26	18,74
37,28	18,74
37,31	18,57
37,33	18,59
37,36	18,39
37,38	18,34
37,41	18,20
37,43	18,16
37,46	17,93
37,48	17,86
37,50	17,64
37,53	17,55
37,55	17,35
37,58	17,26
37,60	17,01
37,63	16,92
37,65	16,76
37,68	16,68
37,70	16,47
37,72	16,33
37,75	16,12
37,77	15,99
37,80	15,78
37,82	15,64
37,85	15,42
37,87	15,24
37,89	15,04
37,92	14,91
37,94	14,72
37,97	14,58
37,99	14,37
38,02	14,19
38,04	14,06
38,07	13,90
38,09	13,72
38,11	13,59
38,14	13,39
38,16	13,19
38,19	13,05
38,21	12,84
38,24	12,69
38,26	12,54
38,29	12,36
38,31	12,20
38,33	12,11
38,36	11,94
38,38	11,87
38,41	11,76
38,43	11,66
38,46	11,52
38,48	11,46
38,51	11,30
38,53	11,26
38,55	11,13
38,58	11,07
38,60	10,94
38,63	10,92
38,65	10,82
38,68	10,85
38,70	10,74
38,73	10,76
38,75	10,67
38,77	10,71
38,80	10,65
38,82	10,69
38,85	10,59
38,87	10,65
38,90	10,59
38,92	10,62
38,94	10,59
38,97	10,68
38,99	10,61
39,02	10,75
39,04	10,72
39,07	10,79
39,09	10,80
39,12	10,91
39,14	10,87
39,16	11,00
39,19	10,97
39,21	11,07
39,24	11,09
39,26	11,22
39,29	11,20
39,31	11,34
39,34	11,34
39,36	11,47
39,38	11,51
39,41	11,63
39,43	11,65
39,46	11,78
39,48	11,82
39,51	11,98
39,53	12,02
39,56	12,15
39,58	12,21
39,60	12,34
39,63	12,40
39,65	12,59
39,68	12,64
39,70	12,80
39,73	12,85
39,75	12,98
39,78	13,08
39,80	13,24
39,82	13,30
39,85	13,45
39,87	13,54
39,90	13,71
39,92	13,85
39,95	14,05
39,97	14,17
39,99	14,32
40,02	14,47
40,04	14,61
40,07	14,76
40,09	14,91
40,12	15,03
40,14	15,14
40,17	15,30
40,19	15,40
40,21	15,59
40,24	15,79
40,26	15,98
40,29	16,11
40,31	16,34
40,34	16,49
40,36	16,74
40,39	16,91
40,41	17,11
40,43	17,24
40,46	17,46
40,48	17,61
40,51	17,87
40,53	18,00
40,56	18,23
40,58	18,40
40,61	18,64
40,63	18,84
40,65	19,13
40,68	19,27
40,70	19,58
40,73	19,76
40,75	20,00
40,78	20,20
40,80	20,45
40,83	20,56
40,85	20,85
40,87	21,00
40,90	21,24
40,92	21,42
40,95	21,69
40,97	21,87
41,00	22,17
41,02	22,33
41,05	22,59
41,07	22,75
41,09	22,99
41,12	23,13
41,14	23,35
41,17	23,45
41,19	23,67
41,22	23,77
41,24	23,98
41,26	24,09
41,29	24,28
41,31	24,43
41,34	24,66
41,36	24,77
41,39	24,98
41,41	25,09
41,44	25,24
41,46	25,35
41,48	25,48
41,51	25,57
41,53	25,67
41,56	25,72
41,58	25,82
41,61	25,90
41,63	26,01
41,66	26,06
41,68	26,10
41,70	26,19
41,73	26,22
41,75	26,27
41,78	26,31
41,80	26,29
41,83	26,26
41,85	26,30
41,88	26,25
41,90	26,27
41,92	26,23
41,95	26,19
41,97	26,13
42,00	26,14
42,02	26,03
42,05	26,04
42,07	25,93
42,10	25,90
42,12	25,77
42,14	25,70
42,17	25,57
42,19	25,55
42,22	25,37
42,24	25,33
42,27	25,12
42,29	25,04
42,31	24,90
42,34	24,85
42,36	24,63
42,39	24,57
42,41	24,35
42,44	24,28
42,46	24,08
42,49	23,99
42,51	23,71
42,53	23,63
42,56	23,38
42,58	23,28
42,61	23,03
